Rank,Song,Artist,Year,Lyrics
11,Mama Told Me (Not to Come),Three Dog Night,1970,"b'Want some whiskey in your water?\nSugar in your tea?\nWhat\'s all these crazy questions you\'re askin\' me?\nThis is the craziest party that could ever be\nDon\'t turn on the lights cause I don\'t wanna see\nMama told me not to come Oh Lord\nMama told me not to come\n""That ain\'t the way to have fun no""\n{Hook}\nOpen up your window let some air into this room\nI think I\'m almost chokin\' from the smell of stale perfume\nAnd that cigarette you\'re smokin\' \'bout scare me half to death\nOpen up the window sucker let me catch my breath\nMama told me not to come\nMama told me not to come She say uh\n""That ain\'t the way to have fun son""\n""That ain\'t the way to have fun son"" she said\n{Bridge}\nThe radio is blastin\' someone\'s knockin\' on the door\nI\'m lookin\' at my girlfriend she\'s passed out on the floor\nI seen so many things I ain\'t never seen before\nI don\'t know what it is I don\'t wanna see no more\nMama told me not to come Oh Lord\nMama told me not to come\nShe said ""That ain\'t the way to have fun son""\n""That ain\'t the way to have fun no""\nMama told me mama told me\nMama told me told me told me\nMama told me told me ooh yeah yeah\nMama told me not to go\nMama told me mama told me\nAin\'t that the truth\n""That ain\'t the way to have fun no""\n""That ain\'t the way to have fun son""\n""That ain\'t the way to have fun no""\n""That ain\'t the way to have fun son""\n""That ain\'t the way to have fun no""\n""That ain\'t the way to have fun son""\n""That ain\'t the way to have fun no""\n""That ain\'t the way to have fun son""\n{Outro}'"
12,Everything Is Beautiful,Ray Stevens,1970,"b""Jesus loves the little children\nAll the little children of the world\nRed and yellow black and white\nThey are precious in his sight\nJesus loves the little children of the world\nEverything is beautiful\nIn its' own way\nLike a starry summer night\nOr a snow covered winter's day\nEverybody's beautiful\nIn their own way\nUnder God's heaven\nThe world's gonna find a way\nThere is none so blind\nThat is he who will not see\nWe must not close our minds\nWe must let our thought be free\nFor every hour that passes by\nYou know the world\nGets a little bit older\nIt's time to realize\nThat beauty lies\nIn the eyes of the beholder\nEverything is beautiful\nIn its' own way\nLike a starry summer nights\nOr a snow covered winter's day\nAh sing it children\nEverybody's beautiful\nIn their own way\nUnder God's heaven\nThe world's gonna find a way\nWe shouldn't care\nAbout the length of his hair\nOr the color of his skin\nDon't worry about what shows from without\nBut the love that lives within\nWe're gonna get it all together now\nEverything gonna work out fine\nJust take a little time\nTo look on the good side my friend\nAnd straighten it out in your mind\nEverything is beautiful\nIn its' own way\nLike a starry summer nights\nOr a snow covered winter's day\nAh sing it children\nEverybody's beautiful\nIn their own way\nUnder God's heaven\nThe world's gonna find a way\nOne more time\nEverything is beautiful\nIn its' own way\nLike a starry summer nights"""
13,Make It with You,Bread,1970,"b""Hey have you ever tried\nReally reaching out for the other side\nI may be climbing on rainbows\nBut baby here goes\nDreams they're for those who sleep\nLife is for us to keep\nAnd if you're wondering\nWhat this song is leading to\nI want to make it with you\nI really think that\nWe can make it girl\nNo you don't know me well\nAnd every little thing\nOnly time will tell\nIf you believe the things that I do\nAnd we'll see it through\nLife can be short or long\nLove can be right or wrong\nAnd if I chose the one\nI'd like to help me through\nI'd like to make it with you\nI really think that\nWe can make it girl\nBaby you know that\nDreams they're for those who sleep\nLife it's for us to keep\nAnd if I choose the one\nI'd like to help me through\nI'd like to make it with you\nI really think that\nWe could make it girl"""
14,Hitchin' a Ride,Vanity Fare,1970,"b""A thumb goes up a car goes by\nIt's nearly 1 AM and here am I\nHitchin' a ride hitchin' a ride\nGotta get me home by the mornin' light\nI've got no fare to ride a train\nI'm nearly drownin' in the pourin' rain\nHitchin' a ride hitchin' a ride\nGotta get me home to my baby's side\nRide ride ride hitchin' a ride\nRide ride ride hitchin' a ride\nLong-distance call I got today\nShe sounded lonely so I'm on my way\nHitchin' a ride hitchin' a ride\nGotta get me home to keep her satisfied\nRide ride ride hitchin' a ride\nRide ride ride hitchin' a ride\nA thumb goes up a car goes by\nOh won't somebody stop and help a guy?\nHitchin' a ride hitchin' a ride\nBeen away too long from my baby's side\nRide ride ride hitchin' a ride\nRide ride ride hitchin' a ride\nRide ride\nRide ride\nRide ride\nRide ride\nRide ride\nRide ride"""
15,ABC,The Jackson 5,1970,"b'A buh-buh buh buh\nA buh-buh buh buh\nYou went to school to learn girl\nThings you never never knew before...\nLike ""I before E except after C""\nAnd why two plus two makes four\nNow now now I\'m gonna teach you...\nTeach you teach you\nAll about love yeah!\nAll about love!\nSit yourself down take a seat\nAll you gotta do is repeat after me\nA B C\nIt\'s easy as...\n1 2 3\nOr simple as...\nDo-Re-Mi\nA B C 1 2 3 baby you and me girl!\nA B C\nEasy as...\n1 2 3\nOr simple as...\nDo-Re-Mi\nA B C 1 2 3 baby you and me girl!\nCome on let me love  you just a little bit!\nCome on let me love you just a little bit!\nI\'m-a gonna teach how to sing it out!\nCome on come on come on\nLet me show you what it\'s all about!\nReading writing arithmetic\nAre the branches of the learning tree\nBut without the roots of love every day girl...\nYour education ain\'t complete\nT-t-t-teachers gonna show you\nShow you show you\nHow to get an ""A""!\nNyah nyah nyah nyah!\nSpell me you\nYou add the two!\nListen to me baby that\'s all you gotta do!\nA B C\nIt\'s easy as...\n1 2 3\nOr simple as Do-Re-Mi\nA B C 1 2 3 baby you and me girl!\nA B C 1 2 3\nIt\'s easy it\'s like counting up to three\nDo-Re-Mi A B C\nSing a simple melody\nThat\'s how easy love can be\nThat\'s how easy love can be\nSing a simple melody 1 2 3 you and ME!\nSit down girl!\nI think I love you!\nNo!\nGet up girl!\nShow me what you can do!\nShake it shake it baby come on now!\nShake it shake it baby ooo oooh!\nShake it shake it baby huh!\n1 2 3 baby oo ooo!\nA B C baby nah nah!\nDo-Re-Mi baby huh!\nThat\'s how easy love can be\nA B C 1 2 3\nIt\'s easy it\'s like counting up to three\nDo-Re-Mi A B C\nSing a simple melody\nThat\'s how easy love can be\nI\'m-a gonna teach you how to sing it out!\nCome on come on come on\nLet me show you what it\'s all about!\nA B C it\'s easy it\'s like counting up to three\nSing a simple melody\nThat\'s how easy love can be\nI\'m-a gonna teach you how to sing it out sing it out sing it out!\nOh! Oh! Oh baby!\nA B C it\'s easy it\'s like counting up to three\nSing a simple melody\nThat\'s how easy love can be!'"
16,The Love You Save,The Jackson 5,1970,"b'Stop! Na na na! You\'d better save it\nStop stop stop you\'d better save it\nWhen we played tag in grade school\nYou wanted to be It\nBut chasing boys was just a fad\nYou crossed your heart you\'d quit\nWhen we grew up you traded\nYour promise for my ring\nNow just like back to grade school\nYou\'re doing the same old thing\nStop! The love you save may be your own\nDarling take it slow\nOr some day you\'ll be all alone\nYou\'d better stop! The love you save may be your own\nDarling look both ways before you cross me\nYou\'re headed for the danger zone\nI\'m the one who loves you\nI\'m the one you need\nThose other guys will put you down\nAs soon as they succeed\nThey\'ll ruin your reputation\nThey\'ll label you a flirt\nThe way they talk about you\nThey\'ll turn your name to dirt oh\nIsaac said he kissed you\nBeneath the apple tree\nWhen Benjie held your hand he felt\nElectricity\nWhen Alexander called you\nHe said he rang your chimes\nChristopher discovered\nYou\'re way ahead of your times\nStop! The love you save may be your own\nDarling take it slow\nOr some day you\'ll be all alone\nYou\'d better stop! The love you save may be your own\nDarling look both ways before you cross me\nYou\'re headed for a danger zone\nSlow down\nSlow down\nSlow down\nSlow down\nS is for ""Save it""\nT is for ""Take it slow""\nO is for ""Oh no!""\nP is for ""Please please don\'t go!""\nThe love you save may be your own\nSome day you may be all alone\nStop it\nSave it girl\nBaby! Ooooh\nYou\'d better stop! the love you save may be your own\nPlease please\nOr some day some day baby you\'ll be all alone\nI\'m the one who loves you\nI\'m the one you need\nThose other guys will put you down as soon as they succeed\nAhh\nStop! The love you save may be your own baby\nYou\'d better stop it stop it stop it girl\nOr someday you\'ll be all alone\nThe way they talk about you\nThey\'ll turn your name turn your name to dirt\nStop! The love you save may be your own!\nDon\'t cha know don\'t cha know\nSome day baby you\'ll be all alone\nWait a while\nThose other guys will put you down as soon as they succeed'"
17,Cracklin' Rosie,Neil Diamond,1970,"b""Aw Cracklin' Rosie get on board\nWe're gonna ride\nTill there ain't no more to go\nTaking it slow\nAnd Lord don't you know\nWe'll have me a time with a poor man's lady\nHitchin' on a twilight train\nAin't nothing here that I care to take along\nMaybe a song\nTo sing when I want\nNo need to say please to no man\nFor a happy tune\nOh I love my Rosie child\nYou got the way to make me happy\nYou and me we go in style\nCracklin' Rose\nYou're a store-bought woman\nBut you make me sing like a guitar hummin'\nSo hang on to me girl\nOur song keeps runnin' on\nPlay it now play it now\nPlay it now my baby\nCracklin' Rosie make me a smile\nGirl if it lasts for an hour that's all right\nWe got all night to set the world right\nFind us a dream that don't ask no questions\nYeah\nOh I love my Rosie child\nYou got the way to make me happy\nYou and me we go in style\nCracklin' Rose\nYou're a store-bought woman\nBut you make me sing like a guitar hummin'\nSo hang on to me girl\nOur song keeps runnin' on\nPlay it now play it now\nPlay it now my baby\nCracklin' Rosie make me a smile\nGirl if it lasts for an hour that's all right\nWe got all night\nTo set the world right\nFind us a dream that don't ask no questions\nBa ba ba ba ba ......"""
18,Candida,Dawn,1970,"b""The stars won't come out\nIf they know that you're about\nCause they couldn't match the glow of your eyes\nAnd oh who am I?\nJust an ordinary guy\nTryin hard to win me first prize\nOh my Candida\nWe could make it together\nThe further from here girl the better\nWhere the air is fresh and clean\nOh my Candida\nJust take my hand and I'll lead ya\nI promise that life will be sweeter\n'Cause it said so in my dreams\nThe future looks bright\nThe gypsy told me so last night\nSaid she saw our children playing in the sunshine\nAnd there were you and I in a house\nBaby no lie\nAnd all these things were yours\nAnd they were mine"""
19,Thank You (Falettinme Be Mice Elf Agin),Sly,1970,"b""Lookin' at the devil\nGrinnin' at his gun\nFingers start shakin'\nI begin to run\nBullets start chasin'\nI begin to stop\nWe begin to wrastle\nI was on the top\nI want to thank you falettinme\nBe mice elf agin\nThank you falettinme\nBe mice elf agin\nStiff all in the collar\nFluffy in the face\nChit chat chatter tryin'\nStuffy in the place\nThank you for the party\nBut I could never stay\nMany thangs on my mind\nWords in the way\nI want to thank you falettinme\nBe mice elf agin\nThank you falettinme\nBe mice elf agin\nDance to the music\nAll nite long\nEveryday people\nSing a simple song\nMama's so happy\nMama start to cry\nPapa still singin'\nYou can make it if you try\nI want to thank you falettinme\nBe mice elf agin\nThank you falettinme\nBe mice elf agin\nFlamin' eyes of people fear\nBurnin' into you\nMany men are missin' much\nHatin' what they do\nYouth and truth are makin' love\nDig it for a starter now\nDyin' young is hard to take\nSellin' out is harder\nThank you falettinme\nBe mice elf agin\nI want to thank you falettinme\nBe mice elf agin\nThank you falettinme\nBe mice elf agin\nThank you falettinme\nBe mice elf agin\nI want to thank you falettinme\nBe mice elf agin"""
20,Spill the Wine,Eric Burdon,1970,"b""I was once out strolling one very hot summer's day\nWhen I thought I'd lay myself down to rest\nIn a big field of tall grass\nI laid there in the sun and felt it caressing my face\nAs I fell asleep and dreamed\nI dreamed I was in a Hollywood movie\nAnd that I was the star of the movie\nThis really blew my mind\nThe fact that me an overfed long haired leaping gnome\nShould be the star of a Hollywood movie\nBut there I was\nI was taken to a place\nThe hall of the mountain kings\nI stood high by the mountain tops\nNaked to the world\nIn front of\nEvery kind of girl\nThere was long ones tall ones short ones brown ones\nBlack ones round ones big ones crazy ones\nOut of the middle came a lady\nShe whispered in my ear\nSomething crazy\nShe said...\nSpill the wine take that pearl\nSpill the wine take that pearl\nSpill the wine take that pearl\nSpill the wine take that pearl\nI could feel hot flames of fire roaring at my back\nAs she disappeared but soon she returned\nIn her hand was a bottle of wine\nIn the other a glass\nShe poured some of the wine from the bottle into the glass\nAnd raised it to her lips\nAnd just before she drank it she said\nSpill the wine take that pearl\nSpill the wine take that pearl\nSpill the wine take that pearl\nSpill the wine take that pearl\nIt's on girl all you gotta do is spill that wine\nSpill that wine let me feel let me feel hot yeah! yeah!\nSpill the wine spill the wine spill the wine spill the wine\nSpill the wine spill the wine spill the wine\nTake that pearl!"""
21,O-o-h Child,Five Stairsteps,1970,"b""Ooh-oo child\nThings are gonna get easier\nOoh-oo child\nThings'll get brighter\nOoh-oo child\nThings are gonna get easier\nOoh-oo child\nThings'll get brighter\nSome day yeah\nWe'll get it together and we'll get it all done\nSome day Some day\nSome day\nWhen your head is much lighter\nSome day Some day yeah\nWe'll walk in the rays of a beautiful sun\nSome day\nSome day\nWhen the world is much brighter\nOoh-oo child\nThings are gonna be easier\nOoh-oo child\nThings'll get be brighter\nOoh-oo child\nThings are gonna be easier\nOoh-oo child\nThings'll get be brighter\nSome day yeah\nWe'll get it together and we'll get it all done\nSome day\nWhen your head is much lighter\nSome day yeah\nWe'll walk in the rays of a beautiful sun\nSome day\nWhen the world is much brighter\nSome day yeah\nWe'll get it together and we'll get it all done\nSome day\nWhen your head is much lighter\nSome day yeah\nWe'll walk in the rays of a beautiful sun\nSome day\nWhen the world is much brighter\nOoh-oo child\nThings are gonna get easier\nOoh-oo child\nThings'll get brighter\nOoh-oo child\nThings are gonna get easier\nOoh-oo child\nThings'll get brighter\nRight now right now\nRight now right now\nRight now right now"""
22,Spirit in the Sky,Norman Greenbaum,1970,"b""When I die and they lay me to rest\nGonna go to the place that's the best\nWhen I lay me down to die\nGoin' up to the spirit in the sky\nGoin' up to the spirit in the sky\nThat's where I'm gonna go when I die\nWhen I die and they lay me to rest\nGonna go to the place that's the best\nPrepare yourself you know it's a must\nGotta have a friend in Jesus\nSo you know that when you die\nHe's gonna recommend you\nTo the spirit in the sky\nGonna recommend you\nTo the spirit in the sky\nThat's where you're gonna go when you die\nWhen you die and they lay you to rest\nYou're gonna go to the place that's the best\n{Instrumental}\nNever been a sinner. I never sinned\nI got a friend in Jesus\nSo you know that when I die\nHe's gonna set me up with\nThe spirit in the sky\nOh set me up with the spirit in the sky\nThat's where I'm gonna go when I die\nWhen I die and they lay me to rest\nI'm gonna go to the place that's the best\nGo to the place that's the best\n{Instrumental}"""
23,Lay Down (Candles in the Rain),Melanie,1970,"b""Little sisters of the sun lit\nCandles in the rain\nFed the world on oats and raisins\nCandles in the rain\nLit the fire to the soul\nWho never knew his friends\nMeher Baba lives again\nCandles in the rain\nTo be there is to remember\nLay it down again\nLay down\nLay down\nLay it down again\nMen can live as brothers\nCandles in the rain..\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nWe were so close there was no room\nWe bled inside each other's wounds\nWe all had caught the same disease\nAnd we all sang the songs of peace\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nSo raise the candles high\nCause if you don't we could stay black against the night\nOh raise them higher again\nAnd if you do we could stay dry against the rain\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nWe were so close there was no room\nWe bled inside each other's wounds\nWe all had caught the same disease\nAnd we all sang the songs of peace\nSome came to sing some came to pray\nSome came to keep the dark away\nSo raise the candles high\nCause if you don't we could stay black against the sky\nOh raise them higher again\nAnd if you do we could stay dry against the rain\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nYou got to lay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nYou got to lay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nOh lay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\nLay down lay down\nLay it all down\nLet your white birds smile up\nAt the ones who stand and frown\n{Outro}"""
24,Ball of Confusion (That's What the World Is Today),The Temptations,1970,"b""1 2... 1 2 3 4 Ow!\nPeople moving out people moving in\nWhy because of the color of their skin\nRun run run but you sure can't hide\nAn eye for an eye a tooth for a tooth\nVote for me and I'll set you free\nRap on brother rap on\nWell the only person talking about love thy brother is the \nAnd it seems nobody's interested in learning but the \nSegregation determination demonstration integration Aggravation humiliation obligation to our nation\nBall of confusion. Oh yeah that's what the world is today. Woo hey hey\nThe sale of pills are at an all time high\nYoung folks walking round with their heads in the sky\nThe cities ablaze in the summertime\nAnd oh the beat goes on\nEvolution revolution gun control sound of soul\nShooting rockets to the moon kids growing up too soon\nPoliticians say more taxes will solve everything\nAnd the band played on\nSo round and around and around we go\nWhere the world's headed nobody knows\nOh great googamooga can't you hear me talking to you\nJust a ball of confusion\nOh yeah that's what the world is today\nWoo hey hey\nFear in the air tension everywhere\nUnemployment rising fast the Beatles new record's a gas\nAnd the only safe place to live is on an Indian reservation\nAnd the band played on\nEve of destruction tax deduction city inspectors bill collectors\nMod clothes in demand population out of hand suicide too many bills\nHippies moving to the hills. People all over the world are shouting 'End the war.'\nAnd the band played on\nGreat googalooga can't you hear me talking to you\nSayin'... ball of confusion\nThat's what the world is today hey hey\nLet me hear ya let me hear ya let me hear ya\nSayin'... ball of confusion\nThat's what the world is today hey hey\nLet me hear ya let me hear ya let me hear ya let me hear ya let me hear ya\nSayin'... ball of confusion"""
25,Love on a Two-Way Street,The Moments,1970,"b'I found love on a two way street and lost it on a lonely highway\nLove on a two way street and lost it on a lonely highway\nTrue love will never die so I\'ve been told but now I must cry\nIt\'s finally goodbye I know\nWith music softly playing his lips were gently saying: ""I love you""\nHe held me in desperation I thought it was a revelation\nAnd then he walked out\nHow could I be so blind to give up love for the very first time\nTo be fooled is a hurting pain to be loved and fooled\nIs a crying shame while I bear the blame as he laughs my name\nWith music softly playing his lips were gently saying: ""Honey I love you.""\nHe held me in desperation I thought it was a revelation\nAnd then he walked out\nI found love on a two way street and lost it on a lonely highway\nLove on a two way street and lost it on a lonely highway\nI found love on a two way street and lost it on a lonely highway\nLove on a two way street and lost it on a lonely highway'"
