Rank,Song,Artist,Year,Lyrics
11,Do You Really Want to Hurt Me,Culture Club,1983,"b""Give me time to realize my crime\nLet me love and steal\nI have danced inside your eyes\nHow can I be real?\nDo you really want to hurt me?\nDo you really want to make me cry?\nPrecious kisses words that burn me\nLovers never ask you why\nIn my heart the fire's burning\nChoose my color find a star\nPrecious people always tell me\nThat's a step a step too far\nDo you really want to hurt me?\nDo you really want to make me cry?\nDo you really want to hurt me?\nDo you really want to make me cry?\nWords are few I have spoken\nI could waste a thousand years\nWrapped in sorrow words are token\nCome inside and catch my tears\nYou've been talking but believe me\nIf it's true you do not know\nThis boy loves without a reason\nI'm prepared to let you go\nIf it's love you want from me\nThen take it away\nEverything's not what you see\nIt's over again\nDo you really want to hurt me?\nDo you really want to make me cry?\nDo you really want to hurt me?\nDo you really want to make me cry?\nDo you really want to hurt me?\nDo you really want to make me cry?\nDo you really want to hurt me?\nDo you really want to make me cry?\nDo you really want to hurt me?\nDo you really want to make me cry?"""
12,You and I,Eddie Rabbitt,1983,"b""Just you and I\nSharing our love together\nAnd I know in time\nWe'll build the dreams we treasure\nWe'll be all right just you and I\nJust you and I\nJust you and I\nSharing our love together\nAnd I know in time\nAnd I know in time\nWe'll build the dreams we treasure\nAnd we'll be all right\nJust you and I\nAnd I remember our first embrace\nThat smile that was on your face\nThe promises that we made\nAnd now your love is my reward\nAnd I love you even more\nThan I ever did before\nJust you and I\nJust you and I\nWe can entrust each other\nWith you in my life\nWith you in my life\nThey'll never be another\nWe'll be all right\nJust you and I\nAnd I remember our first embrace\nThat smile that was on your face\nThe promises that we made\nAnd now your love is my reward\nAnd I love you even more\nThan I ever did before\nWe made it you and I"""
13,Come On Eileen,Dexys Midnight Runners,1983,"b""Come on Eileen!\nCome on Eileen!\nPoor old Johnny Ray\nSounded sad upon the radio\nMoved a million hearts in mono\nOur mothers cried\nSang along who'd blame them?\nYou've grown \nSo grown \nNow I must say more than ever\nToo-ra-loo-ra too-ra-loo-rye ay\nAnd we can sing just like our fathers\nCome on Eileen\nOh I swear \nAt this moment you mean everything\nYou in that dress\nMy thoughts I confess\nVerge on dirty\nOh come on Eileen\nThese people round here\nWere beaten down eyes sunk in smoke-dried face\nThey're so resigned to what their fate is\nBut not us \nBut not us \nWe are far too young and clever\nToo-ra-loo-ra too-ra-loo-rye ay\nAnd you'll hum this tune forever oh\nCome on Eileen\nOh I swear \nAah come on let's\nTake off everything\nThat pretty red dress\nEileen \nAah come on let's\nAah come on Eileen\nThat pretty red dress\nEileen \nAah come on let's\nAah come on Eileen\nPlease\nNow you're full grown\nNow you have shown\nOh Eileen\nSay come on Eileen \nThese things they are real and I know \nHow you feel\nNow I must say more than ever\nThings round here have changed\nI say too-ra-loo-ra too-ra-loo-rye-ay\nCome on Eileen\nOh I swear \nAt this moment\nYou mean everything\nYou in that dress my thoughts I confess\nVerge on dirty\nAah come on Eileen\nAah come on Eileen\nOh I swear \nAt this moment you mean everything\nYou in that dress\nOh my thoughts I confess\nWell they're dirty\nCome on Eileen\nCome on Eileen \nWhat he means \nYou mean everything \nIn that dress\nOh\nOh believe me if all those endearing young charms\nThat I gaze on so fondly today\nWere to suddenly leave you or fly in the night\nJust like fairy gifts gone in the sky"""
14,Shame on the Moon,Bob Seger,1983,"b""Until you've been beside a man\nYou don't know what he wants\nYou don't know if he cries at night\nYou don't know if he don't\nWhere nothing comes easy\nOld nightmares are real\nUntil you've been beside a man\nYou don't know how he feels\nOnce inside a woman's heart\nA man must keep his head\nHeaven opens up the door\nWhere angels fear to tread\nSome men go crazy\nSome men go slow\nSome men go just where they want\nSome men never go\nOoooooh blame it on midnight\nWhooooooa shame on the moon\n---- Instrumental Interlude ----\nEverywhere is all around\nComfort in the crowd\nStanger's faces all round\nLaughing right out loud\nHey watch where you're goin'\nStep light on old toes\nUntil you've been beside a man\nYou don't know who he knows\nOoooooh blame it on midnight\nWhooooooa shame on the moon\nOoooooh blame it on midnight\nWhooooooa shame on the moon\nWhooooa-hooo-hooo\nBlame it on midnight\nYou can blame it on midnight\nShame shame shame\nShame on the moon\nBlame it on midnight\nShame on the moon"""
15,She Works Hard for the Money,Donna Summer,1983,"b""She works hard for the money\nSo hard for it honey\nShe works hard for the money\nSo you better treat her right\nShe works hard for the money\nSo hard for it honey\nShe works hard for the money\nSo you better treat her right\nOnetta there in the corner stand\nAnd wonders where she is\nAnd it's strange to her\nSome people seem to have everything\nNine A.M. on the hour hand\nAnd she's waiting for the bell\nAnd she's looking real pretty\nJust wait for her clientele\nShe works hard for the money\nSo hard for it honey\nShe works hard for the money\nSo you better treat her right\nShe works hard for the money\nSo hard for it honey\nShe works hard for the money\nSo you better treat her right\nTwenty-eight years have come and gone\nAnd she's seen a lot of tears\nOf the ones who come in\nThey really seem to need her there\nIt's a sacrifice working day to day\nFor little money just tips for pay\nBut it's worth it all\nJust to hear them say that they care\nShe works hard for the money\nSo hard for it honey\nShe works hard for the money\nSo you better treat her right\nShe already knows\nShe's seen her bad times\nShe already knows\nThese are the good times\nShe'll never sell out\nShe never will\nNot for a dollar bill\nShe works hard...\nShe works hard for the money\nSo hard for it honey\nShe works hard for the money\nSo you better treat her right\nShe works hard for the money\nSo hard for it honey\nShe works hard for the money\nSo you better treat her right\nShe works hard for the money\nSo hard for it honey\nShe works hard for the money\nSo you better treat her right"""
16,Never Gonna Let You Go,Sérgio Mendes,1983,"b""I was as wrong as I could be\nTo let you get away from me\nI'll regret that move for as long as I'm living\nBut now that I've come to see the light\nAll I wanna do is make things right\nSo just say the word\nAnd tell me that I'm forgiven\nYou and me\nWe're gonna be better than we were before\nI loved you then\nBut now I intend to open up\nAnd love you even more\nThis time you can be sure\nI'm never gonna let you go\nI'm gonna hold you in my arms forever\nGonna try and make up for all the times\nI hurt you so\nGonna hold your body close to mine\nFrom this day on\nWe're gonna be together\nOh I swear this time\nI'm never gonna let you go\nLooking back now\nIt seems so clear\nI had it all when you were here\nOh you gave it all\nAnd I took it for granted\nBut if there's some feeling left in you\nSome flicker of love\nThat still shines through\nLet's talk it out\nLet's talk about second chances\nWait and see\nIt's gonna be sweeter than it was before\nI gave some then\nBut now I intend to dedicate myself to giving more\nThis time you can be sure\nI'm never gonna let you go\nI'm gonna hold you in my arms forever\nGonna try and make up for all the times\nI hurt you so\nGonna hold your body close to mine\nFrom this day on\nWe're gonna be together\nOh I swear this time\nI'm never gonna let you go\nOh\nSo if you'll just say\nYou want me too\nI'm never gonna let you go\nI'm gonna hold you in my arms forever\nGonna try and make up for all the times\nI hurt you so\nGonna hold your body close to mine\nFrom this day on\nWe're gonna be together\nOh I swear this time\nI'm never gonna let you go\nNever gonna let you go\nHold you in my arms forever\nGonna try and make up for all the times\nI hurt you so\nHold your body close to mine\nOh we're gonna be together\nOh I swear this time\nI'm never gonna let you go"""
17,Hungry Like the Wolf,Duran Duran,1983,"b""Dark in the city night is a wire\nSteam in the subway earth is afire\nDo do do do do do do dodo dododo dodo\nWoman you want me give me a sign\nAnd catch my breathing even closer behind\nDo do do do do do do dodo dododo dodo\nIn touch with the ground\nI'm on the hunt down I'm after you\nSmell like I sound I'm lost in a crowd\nAnd I'm hungry like the wolf\nStraddle the line in discord and rhyme\nI'm on the hunt down I'm after you\nMouth is alive with juices like wine\nAnd I'm hungry like the wolf\nStalked in the forest too close to hide\nI'll be upon you by the moonlight side\nDo do do do do do do dodo dododo dodo\nHigh blood Drumming on your skin it's so tight\nYou feel my heat I'm just a moment behind\nDo do do do do do do dodo dododo dodo\nIn touch with the ground\nI'm on the hunt down I'm after you\nScent and a sound. I'm lost and I'm found\nAnd I'm hungry like the wolf\nStrut on a line it's discord and rhyme\nI howl and I whine I'm after you\nMouth is alive all running inside\nAnd I'm hungry like the wolf\nHungry like the wolf\nHungry like the wolf\nHungry like the wolf\nBurning the ground I break from the crowd\nI'm on the hunt down I'm after you\nI smell like I sound. I'm lost and I'm found\nAnd I'm hungry like the wolf\nStrut on a line it's discord and rhyme\nI'm on the hunt down I'm after you\nMouth is alive with juices like wine\nAnd I'm hungry like the wolf"""
18,Let's Dance,David Bowie,1983,"b""Ah ah ah ah\nPut on your red shoes and dance the blues\nTo the song they're playing on the radio\nWhile colour lights up your face\nSway through the crowd to an empty space\nIf you say run I'll run with you\nAnd if you say hide we'll hide\nBecause my love for you\nWould break my heart in two\nIf you should fall into my arms\nAnd tremble like a flower\nFor fear your grace should fall\nFor fear tonight is all\nYou could look into my eyes\nUnder the moonlight this serious moonlight\nAnd if you say run I'll run with you\nAnd if you say hide we'll hide\nBecause my love for you\nWould break my heart in two\nIf you should fall into my arms\nAnd tremble like a flower\nPut on your red shoes and dance the blues\nTo the song we're playing\nUnder the moonlight this serious moonlight\nLet's dance dance dance dance dance dance dance dance\nLet's dance dance dance dance dance dance dance dance"""
19,Twilight Zone,Golden Earring,1983,"b'Somewhere in a lonely hotel room\nThere\'s a guy starting to realize\nThat his eternal fate has turned its back on him\nIt\'s two A.M\nIt\'s two A.M. the fear has gone\nI\'m sitting here waitin\' the gun still warm\nMaybe my connection is tired of takin\' chances\nYeah there\'s a storm on the loose sirens in my head\nWrapped up in silence all circuits are dead\nCannot decode my whole life spins into a frenzy\nHelp I\'m steppin\' into the Twilight Zone\nPlace is a madhouse feels like being cloned\nMy beacon\'s been moved under moon and star\nWhere am I to go now that I\'ve gone too far?\nHelp I\'m steppin\' into the Twilight Zone\nPlace is a madhouse feels like being cloned\nMy beacon\'s been moved under moon and star\nWhere am I to go now that I\'ve gone too far?\nSoon you will come to know\nWhen the bullet hits the bone\nSoon you will come to know\nWhen the bullet hits the bone\nI\'m falling down the spiral destination unknown\nDouble crossed messenger all alone\nCan\'t get no connection can\'t get through\nWhere are you?\nWell the night weighs heavy on his guilty mind\nThis far from the borderline\nWhen the hitman comes\nHe knows damn well he has been cheated\nAnd he says ""Help I\'m steppin\' into the Twilight Zone\nPlace is a madhouse feels like being cloned\nMy beacon\'s been moved under moon and star\nWhere am I to go now that I\'ve gone too far?""\nHelp I\'m steppin\' into the Twilight Zone\nPlace is a madhouse feels like being cloned\nMy beacon\'s been moved under moon and star\nWhere am I to go now that I\'ve gone too far?\nSoon you will come to know\nWhen the bullet hits the bone\nSoon you will come to know\nWhen the bullet hits the bone\nWhen the bullet hits the bone\nHelp I\'m steppin\' into the Twilight Zone\nPlace is a madhouse feels like being cloned\nMy beacon\'s been moved under moon and star\nWhere am I to go now that I\'ve gone too far?\nHelp I\'m steppin\' into the Twilight Zone\nPlace is a madhouse feels like being cloned\nMy beacon\'s been moved under moon and star\nWhere am I to go now that I\'ve gone too far?\nSoon you will come to know\nWhen the bullet hits the bone\nSoon you will come to know\nWhen the bullet hits the bone\nSoon you will come to know\nWhen the bullet hits the bone\nSoon you will come to know\nWhen the bullet hits the bone\nWhen the bullet hits the bone a ha\nWhen the bullet hits the bone\nWhen the bullet hits the bone a ha\nWhen the bullet hits the bone\nWhen the bullet hits the bone a ha\nWhen the bullet hits the bone\nWhen the bullet hits the bone a ha\nWhen the bullet hits the bone'"
20,I Know There's Something Going On,Frida,1983,"b""I can see that it won't be long\nYou grow cold when you keep holding on\nYou know you've changed\nAnd your words they lie\nThat's something you can't deny\nI call you're not at home\nYou're home but you're not alone\nIf you wanna leave\nThen why don't you say\nYour love has gone anyway\nI know there's something going on\nI know there's something going on\nI know it won't be long\nWon't be long before you're gone\nThere's something going on\nThere's something going on\nI know a good thing\nMust come to an end\nBut it's hard to take\nLoosing a friend\nI know what you think\nAnd what's in your mind\nSo darling why pretend\nI know there's something going on\nI know there's something going on\nI know it won't be long\nWon't be long before you're gone\nThere's something going on\nThere's something going on\nI know there's something going on\nI know there's something going on\nI know it won't be long\nWon't be long before you're gone\nThere's something going on\nThere's something going on\nThere's something going on\nThere's something going on"""
21,Jeopardy,The Greg Kihn Band,1983,b'Oh Oh Oh Oh Where were you when I needed you Well you could not be found What can I do oh I believed in you You re running me around Well you can take it as a warning Or take it anyway you like It s the lightning not the thunder You never know where it s gonna strike Our love s in jeopardy baby ooh Our love s in jeopardy baby ooh Don t be cute don t be funny now It s later than you think Oh what s the use save your money now It s hanging on the brink Don t let go while I m hanging on Cause I ve been hanging on so long It s so hard to be all alone I know you re not that strong yeah yeah Our love s in jeopardy baby ooh Our love s in jeopardy baby ooh Don t let go while I m hanging on Cause I ve been hanging on so long It s so hard to be all alone I know you re not that strong yeah yeah Our love s in jeopardy baby ooh Our love s in jeopardy baby ooh Our love s in jeopardy jeopardy baby ooh Our love s in jeopardy jeopardy baby ooh Love in jeopardy baby'
22,Electric Avenue,Eddy Grant,1983,"b""Boy!\nBoy!\nNow in the street there is violence\nAnd a lots of work to be done\nNo place to hang out our washing\nAnd I can't blame all on the sun oh no\n:\nWe gonna rock down to Electric Avenue\nAnd then we'll take it higher\nOh we gonna rock down to Electric Avenue\nAnd then we'll take it higher\nWorkin' so hard like a soldier\nCan't afford a thing on TV\nDeep in my heart I am warrior\nCan't get food for the kid good God\nWe gonna rock down to Electric Avenue\nAnd then we'll take it higher\nOh we gonna rock down to Electric Avenue\nAnd then we'll take it higher\nOh no...\nOh no...\nOh no...\nOh no...\nWe gonna rock down to Electric Avenue\nAnd then we'll take it higher\nOh we gonna rock down to Electric Avenue\nAnd then we'll take it higher\nWho is to blame in one country\nNever can get to the one\nDealin' in multiplication\nAnd they still can't feed everyone oh no\nHo! Out in the street...\nOut in the street...\nOut in the daytime...\nOut in the night...\nOh! We gonna rock down to Electric Avenue\nAnd then we'll take it higher\nOOh no we gonna rock down to Electric Avenue\nAnd then we'll take it higher\nOut in the street...\nOut in the street...\nOut in the playground...\nIn the dark side of town \nWe gonna rock down to Electric Avenue\nAnd then we'll take it higher\nHey we gonna rock down to Electric Avenue\nAnd then we'll take it higher\nRock it in the daytime\nRock it in the night\nRock it eeh-dum-pum-pay\nOooh in the brixton riot"""
