Rank,Song,Artist,Year,Lyrics
11,Help Me Rhonda,The Beach Boys,1965,"b""Well since she put me down I've been out doin' in my head\nI come in late at night and in the mornin' I just lay in bed\nWell Rhonda you look so fine \nAnd I know it wouldn't take much time\nFor you to help me Rhonda\nHelp me get her out of my heart\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda yeah\nGet her out of my heart\nShe was gonna be my wife and I was gonna be her man\nBut she let another guy come between us and it shattered our plan\nWell Rhonda you caught my eye \nAnd I can give you lots of reasons why\nYou gotta help me Rhonda\nHelp me get her out of my heart\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda yeah\nGet her out of my heart\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda\nHelp help me Rhonda\nHelp me Rhonda yeah\nGet her out of my heart"""
12,King of the Road,Roger Miller,1965,"b""Trailer for sale or rent\nRooms to let fifty cents\nNo phone no pool no pets\nI ain't got no cigarettes\nAh but two hours of pushing broom\nBuys a eight by twelve four-bit room\nI'm a man of means by no means\nKing of the road\nThird boxcar midnight train\nDestination: Bangor Maine\nOld worn out suit and shoes\nI don't pay no union dues\nI smoke old stogies I have found\nShort but not too big around\nI'm a man of means by no means\nKing of the road\nI know every engineer on every train\nAll of the children and all of their names\nEvery handout in every town\nEvery lock that ain't locked when no one's around\nI sing trailers for sale or rent\nRooms to let fifty cents\nNo phone no pool no pets\nI ain't got no cigarettes\nAh but two hours of pushing broom\nBuys an eight by twelve four-bit room\nI'm a man of means by no means\nKing of the road\nTrailer for sale or rent\nRooms to let fifty cents\nNo phone no pool no pets\nI ain't got no cigarettes\nAh but two hours of pushing broom\nBuys an eight by twelve four-bit room"""
13,The Birds and the Bees,Jewel Akens,1965,"b'Let me tell ya \'bout the birds and the bees\nAnd the flowers and the trees\nAnd the moon up above\nAnd a thing called ""Love""\nLet me tell ya \'bout the stars in the sky\nAnd a girl and a guy\nAnd the way they could kiss\nOn a night like this\nWhen I look into your big brown eyes\nIt\'s so very plain to see\nThat it\'s time you learned about the facts of life\nStarting from A to Z\nLet me tell ya \'bout the birds and the bees\nAnd the flowers and the trees\nAnd the moon up above\nAnd a thing called ""Love"" \nWhen I look into your big brown eyes\nIt\'s so very plain to see\nThat it\'s time you learned about the facts of life\nStarting from A to Z\nLet me tell ya \'bout the birds and the bees\nAnd the flowers and the trees\nAnd the moon up above\nAnd a thing called ""Love""\nLet me tell ya \'bout the birds and the bees\nAnd the flowers and the trees\nAnd the birds and the bees\nAnd the flowers and the trees\n\'Bout the birds\nAnd the bees'"
14,Hold Me Thrill Me Kiss Me,Mel Carter,1965,"b'Hold me hold me\nAnd never let me go until you\'ve told me told me\nWhat I want to know and then just hold me hold me\nMake me tell you I\'m in love with you\nThrill me  thrill me \nWalk me down the lane where shadows\nWill be  will be \nHiding lovers just the same as we\'ll be we\'ll be\nWhen you make me tell you I love you\nThey told me ""Be sensible with your new love""\n""Don\'t be fooled thinking this is the last you\'ll find""\nBut they never stood in the dark with you love\nWhen you take me in your arms\nAnd drive me slowly out of my mind\nKiss me  kiss me \nAnd when you do I\'ll know that you\nWill miss me  miss me \nIf we ever say ""Adieu"" so kiss me kiss me\nMake me tell you I\'m in love with you\n kiss me  kiss me\nWhen you do I\'ll know that you will\nMiss me  miss me \nIf we ever say ""Adieu"" so kiss me kiss me\nMake me tell you I\'m in love with you'"
15,Shotgun,Junior Walker,1965,"b'SameOldShawn: What do you think he learned from playing with you?\nRon Isley: Jimi he was very talented -- very very talented. One of the  talented guitar players that we had. He learned a lot with us because we just toured all over. You name it we was there\nIn that time in that day it was all fun man. We made money but it was fun you know? Canada Montreal we went everywhere and did those songs. We sang everybody\'s songs -- Isley songs Junior Walker ""Shotgun shoot it \'fore you run"" and everybody\'s songs. Chuck Berry we sang Little Richard\nSOS: Who was your favorite other than your own stuff to sing in those days?\nRI: We started off Little Richard songs -- ""Good Golly Miss Molly"" we could get the crowds going everybody would get up and dance and jump all over the place. And we would do ""Shotgun"" which was another popular song. And we did some of our songs.  We made up a show of all those tunes that everybody liked at the time -- ""Do the Monkeytime"" and some of them other dances ""Do the Twist.""  Our show would have all that incorporated in it'"
16,I Got You Babe,Sonny,1965,"b""They say we're young and we don't know\nWe won't find out until we grow\nWell I don't know if all that's true\nCause you got me and baby I got you\nBabe\nI got you babe I got you babe\nThey say our love won't pay the rent\nBefore it's earned our money's all been spent\nI guess that's so we don't have a pot\nBut at least I'm sure of all the things we got\nBabe\nI got you babe I got you babe\nI got flowers in the spring I got you to wear my ring\nAnd when I'm sad you're a clown\nAnd if I get scared you're always around\nSo let them say your hair's too long\nCause I don't care with you I can't go wrong\nThen put your little hand in mine\nThere ain't no hill or mountain we can't climb\nBabe\nI got you babe I got you babe\nI got you to hold my hand\nI got you to understand\nI got you to walk with me\nI got you to talk with me\nI got you to kiss goodnight\nI got you to hold me tight\nI got you I won't let go\nI got you to love me so\nI got you babe\nI got you babe\nI got you babe\nI got you babe\nI got you babe"""
17,This Diamond Ring,Gary Lewis,1965,"b""Who wants to buy\nThis diamond ring?\nShe took it off her finger now\nIt doesn't mean a thing\nThis diamond ring doesn't shine for me anymore\nAnd this diamond ring doesn't mean what it did before\nSo if you've got someone whose love is true\nLet it shine for you\nThis stone is genuine\nLike love should be\nAnd if your baby's truer than\nMy baby was to me\nThis diamond ring can be something beautiful\nAnd this diamond ring can be dreams that are coming true\nAnd then your heart won't have to break like mine did\nIf there's love behind it\nThis diamond ring can mean something beautiful\nAnd this diamond ring can be dreams that are coming true\nAnd then your heart won't have to break like mine did\nIf there's love behind it\nThis diamond ring doesn't shine for me anymore\nAnd this diamond ring doesn't mean what it did before\nSo if you've got someone whose love is true\nLet it shine for you\nThis diamond ring doesn't shine for me anymore\nAnd this diamond ring doesn't mean what it did before..."""
18,The 'In' Crowd,Ramsey Lewis Trio,1965,b'I m in with the in crowd I go where the in crowd goes I m in with the in crowd And I know what the in crowd knows Any time of the year don t you hear Dressin fine makin time We breeze up and down the street We get respect from the people we meet They make way day or night They know the in crowd is out of sight I m in with the in crowd I know every latest dance When you re in with the in crowd It s easy to find romance At a spot where the beat s really hot Oh if it s square we ain t there We make every minute count Our share is always the biggest amount Other guys imitate us But the original s still the greatest We got our own way of walkin We got our own way of talkin yeah Anytime of the year don t you hear Spendin cash talkin trash Girl I ll show you a real good time Come on with me and leave your troubles behind I don t care where you ve been You ain t been nowhere till you ve been in With the in crowd yeah Oh with the in crowd We got our own way of walkin yeah We got our own way of talkin In the in crowd'
19,Mrs. Brown You've Got a Lovely Daughter,Herman's Hermits,1965,"b""Mrs. Brown you've got a lovely daughter\nGirls as sharp as her are something rare\nBut it's sad she doesn't love me now\nShe's made it clear enough it ain't no good to pine\nShe wants to return those things I bought her\nTell her she can keep them just the same\nThings have changed she doesn't love me now\nShe's made it clear enough it ain't no good to pine\nWalkin' about\nEven in a crowd well\nYou'll pick her out\nMakes a bloke feel so proud\nIf she finds that I've been 'round to see you \nTell her that I'm well and feelin' fine \nDon't let on don't say she's broke my heart\nI'd go down on my knees but it's no good to pine\nWalkin' about\nEven in a crowd well\nYou'll pick her out\nMakes a bloke feel so proud\nIf she finds that I've been 'round to see you \nTell her that I'm well and feeling fine \nDon't let on don't say she's broke my heart\nI'd go down on my knees but it's no good to pine\nMrs. Brown you've got a lovely daughter \nMrs. Brown you've got a lovely daughter \nMrs. Brown you've got a lovely daughter \nMrs. Brown you've got a lovely daughter """
20,Stop! In the Name of Love,The Supremes,1965,"b""Stop in the name of love\nBefore you break my heart\nBaby baby I'm aware of where you go\nEach time you leave my door\nI watch you walk down the street\nKnowing your other love you'll meet\nBut this time before you run to her\nLeaving me alone and hurt\nAfter I've been good to you\nAfter I've been sweet to you\nStop in the name of love\nBefore you break my heart\nStop in the name of love\nBefore you break my heart\nThink it over\nThink it over\nI've known of your your secluded nights\nI've even seen her maybe one or twice\nBut is her sweet expression\nWorth more than my love and affection?\nThis time before you leave my arms\nAnd rush off to her charms\nHaven't I been good to you?\nHaven't I been sweet to you?\nStop in the name of love\nBefore you break my heart\nStop in the name of love\nBefore you break my heart\nThink it over\nThink it over\nI've tried so hard hard to be patient\nHoping you'll stop this infatuation\nBut each time you are together\nI'm so afraid of losing you forever\nStop in the name of love\nBefore you break my heart \nStop in the name of love \nBefore you break my heart \nStop in the name of love\nBefore you break my heart\nStop in the name of love\nBefore you break my heart"""
21,Unchained Melody,The Righteous Brothers,1965,"b'Whoa my love\nMy darling\nI\'ve hungered for your touch\nA long lonely time\nAnd time goes by so slowly\nAnd time can do so much\nAre you still mine?\nI need your love\nI need your love\nGod speed your love to me\nLonely rivers flow to the sea to the sea\nTo the open arms of the sea\nLonely rivers sigh ""Wait for me wait for me\nI\'ll be coming home wait for me""\nWhoa my love\nMy darling\nI\'ve hungered hungered for your touch\nA long lonely time\nAnd time goes by so slowly\nAnd time can do so much\nAre you still mine?\nI need your love\nI need your love\nGod speed your love to me'"
22,Silhouettes,Herman's Hermits,1965,"b""Took a walk and passed your house late last night\nAll the shades were pulled and drawn way down tight\nFrom within the dim light cast two silhouettes on the shade\nOh what a lovely couple they made\nPut his arms around your waist held you tight\nKisses I could almost taste in the night\nWondered why I'm not the guy whose silhouette's on the shade\nI couldn't hide the tears in my eyes\nAh-ah-ah-ah-ah-ah-ah\nAh-ah-ah-ah-ah-ah-ah-ah-ah-ah\nLost control and rang your bell I was sore\nLet me in or else I'll beat down your door\nWhen two strangers who have been two silhouettes on the shade\nSaid to my shock you're on the wrong block\nRushed down to your house with wings on my feet\nLoved you like I'd never loved your my sweet\nVowed that you and I would be two silhouettes on the shade\nAll of our days two silhouettes on the shade\nAh-ah-ah-ah-ah-ah-ah\nAh-ah-ah-ah-ah-ah-ah-ah-ah-ah"""
23,I'll Never Find Another You,The Seekers,1965,"b""There's a new world somewhere\nThey call the promised land\nAnd I'll be there someday\nIf you will hold my hand\nI'll still need you there beside me\nNo matter what I do\nFor I know I'll never find another you\nThere is always someone\nFor each of us they say\nAnd you'll be my someone\nForever and a day\nI could search the whole world over\nUntil my life is through\nBut I know I'll never find another you\nIt's a long long journey\nSo stay by my side\nWhen I walk through the storm\nYou'll be my guide\nBe my guide\nIf they gave me a fortune\nMy pleasure would be small.\nI could lose it all tomorrow\nAnd never mind at all\nBut if I should lose your love dear\nI don't know what I'd do\nFor I know I'll never find another you\nBut if I should lose your love dear\nI don't know what I'd do\nFor I know I'll never find another you\nAnother you\nAnother you"""
24,Cara Mia,Jay,1965,b'Cara Mia why must we say goodbye?\nEach time we part my heart wants to die\nDarling hear my prayer\nCara Mia fair\nIll be your love till the end of time\nCara Mia mine\nCara Mia mine\nCara Mia mine\nCara Mia mine\nCara Mia why must we say goodbye?\nEach time we part my heart wants to die\nDarling hear my prayer\nCara Mia fair\nIll be your love till the end of time\nCara Mia mine\nCara Mia mine\nCara Mia mine\nCara Mia mine\nOh oh oh oh oh\nOh oh oh oh oh\nEach time we part my heart wants to die\nDarling hear my prayer\nCara Mia fair\nIll be your love till the end of time\nCara Mia mine\nCara Mia mine\nCara Mia mine\nCara Mia mine\nCara Mia mine\nCara Mia mine\nCara Mia mine\nCara Mia mine'
25,Mr. Tambourine Man,The Byrds,1965,"b""Hey Mr. Tambourine Man play a song for me\nI'm not sleepy and there ain't no place I'm goin' to\nHey Mr. Tambourine Man play a song for me\nIn the jingle jangle morning I'll come followin' you\nTake me for a trip upon your magic swirlin' ship\nAll my senses have been stripped\nAnd my hands can't feel to grip\nAnd my toes too numb to step\nWait only for my boot heels to be wanderin'\nI'm ready to go anywhere I'm ready for to fade\nUnto my own parade\nCast your dancing spell my way\nI promise to go under it\nHey Mr. Tambourine Man play a song for me\nI'm not sleepy and there ain't no place I'm goin' to\nHey Mr. Tambourine Man play a song for me\nIn the jingle jangle morning I'll come followin' you"""
26,Cast Your Fate to the Wind,Sounds Orchestral,1965,"b""A month of nights a year of days\nOctobers drifting into Mays\nI set my sail when the tide comes in\nI just cast my fate to the wind\nI shift my course along the breeze\nWon't sail upwind on memories\nThe empty sky is my best friend\nI just cast my fate to the wind\nA month of nights a year of days\nOctobers drifting into Mays\nI set my sail when the tide comes in\nI just cast my fate to the wind"""
27,Yes I'm Ready,Barbara Mason,1965,"b""I don't even know how to love you\nJust the way you want me to\nBut I'm ready  to learn \nYes I'm ready  to learn \nTo fall in love to fall in love to fall in love with you\nI don't even know how to hold your hand\nJust to make you understand\nBut I'm ready  to learn \nYes I'm ready  to learn \nTo hold your hand to make you understand\nTo hold your hand right now\nI don't even know how to kiss your lips \nAt a moment like this\nBut I'm going to learn how to do\nAll the things you want me to\n Yes I'm ready\n Yes I'm ready\nTo fall in love to fall in love to fall in love right now\n Yes I'm ready\n Yes I'm ready\n Yes I'm ready\nTo kiss you love you and hug you\nBaby I'm ready"""
28,What's New Pussycat?,Tom Jones,1965,"b""What's new pussycat? Woah Woah\nWhat's new pussycat? Woah Woah\nPussycat Pussycat\nI've got flowers\nAnd lots of hours\nTo spend with you\nSo go and powder your cute little pussycat nose!\nPussycat Pussycat\nI love you\nYes I do!\nYou and your pussycat nose!\nWhat's new pussycat? Woah Woah\nWhat's new pussycat? Woah Woah\nPussycat Pussycat\nYou're so thrilling\nAnd I'm so willing\nTo care for you\nSo go and make up your cute little pussycat eyes!\nPussycat Pussycat\nI love you\nYes I do!\nYou and your pussycat eyes!\nWhat's new pussycat? Woah Woah\nPussycat Pussycat\nYou're delicious\nAnd if my wishes\nCan all come true\nI'll soon be kissing your sweet little pussycat lips!\nPussycat Pussycat\nI love you\nYes I do!\nYou and your pussycat lips!\nYou and your pussycat eyes!\nYou and your pussycat nose!"""
29,Eve of Destruction,Barry McGuire,1965,"b""The eastern world it is explodin'\nViolence flarin' bullets loadin'\nYou're old enough to kill but not for votin'\nYou don't believe in war what's that gun you're totin'\nAnd even the Jordan river has bodies floatin'\nBut you tell me over and over and over again my friend\nAh you don't believe we're on the eve of destruction\nDon't you understand what I'm trying to say?\nCan't you see the fears that I'm feeling today?\nIf the button is pushed there's no running away\nThere'll be no one to save with the world in a grave\nTake a look around you boy it's bound to scare you boy\nAnd you tell me over and over and over again my friend\nAh you don't believe we're on the eve of destruction\nYeah my blood's so mad feels like coagulatin'\nI'm sittin' here just contemplatin'\nI can't twist the truth it knows no regulation\nHandful of Senators don't pass legislation\nAnd marches alone can't bring integration\nWhen human respect is disintegratin'\nThis whole crazy world is just too frustratin'\nAnd you tell me over and over and over again my friend\nAh you don't believe we're on the eve of destruction\nThink of all the hate there is in Red China\nThen take a look around to Selma Alabama!\nAh you may leave here for four days in space\nBut when you return it's the same old place\nThe poundin' of the drums the pride and disgrace\nYou can bury your dead but don't leave a trace\nHate your next-door-neighbour but don't forget to say grace\nAnd you tell me over and over and over and over again my friend\nYou don't believe we're on the eve of destruction\nNo no you don't believe we're on the eve of destruction"""
30,Hang On Sloopy,The McCoys,1965,"b""Hang on Sloopy\nSloopy hang on\nHang on Sloopy\nSloopy hang on\nSloopy lives in a very bad part of town \nAnd everybody yeah tries to put my Sloopy down \nSloopy I don't care what your daddy do \n'Cause you know Sloopy girl I'm in love with you \nAnd so I sing out\nHang on Sloopy\nSloopy hang on\nHang on Sloopy\nSloopy hang on\nYeah yeah yeah yeah\nGive it to 'em yeah\nSloopy let your hair down girl\nLet it hang down on me \nSloopy let your hair down girl\nLet it hang down on me yeah yeah \nCome on Sloopy \nWell come on Sloopy \nWell come on Sloopy \nWell come on Sloopy \nWell it feels so good \nYou know it feels so good \nWell shake it shake it shake it Sloopy \nWell shake it shake it shake it yeah \nOhhhhhhhh\nHang on Sloopy\nSloopy hang on\nYeah yeah yeah yeah yeah yeah\nHang on Sloopy\nSloopy hang on\nYeah yeah yeah yeah yeah yeah\nHang on Sloopy\nSloopy hang on"""
31,Ticket to Ride,The Beatles,1965,"b""I think I'm going to be sad I think it's today yeah\nThe girl that's driving me mad is going away\nShe's got a ticket to ride\nShe's got a ticket to ride\nShe's got a ticket to ride but she don't care\nShe said that living with me is bringing her down yeah\nShe would never be free when I was around\nShe's got a ticket to ride\nShe's got a ticket to ride\nShe's got a ticket to ride but she don't care\nI don't know why she's riding so high\nShe ought to think twice she ought to do right by me\nBefore she gets to saying goodbye\nShe ought to think twice she ought to do right by me\nI think I'm going to be sad I think it's today yeah\nThe girl that's driving me mad is going away yeah\nOh she's got a ticket to ride\nShe's got a ticket to ride\nShe's got a ticket to ride but she don't care\nI don't know why she's riding so high\nShe ought to think twice she ought to do right by me\nBefore she gets to saying goodbye\nShe ought to think twice she ought to do right by me\nShe said that living with me is bringing her down yeah\nShe would never be free when I was around\nOh she's got a ticket to ride\nShe's got a ticket to ride\nShe's got a ticket to ride but she don't care\nMy baby don't care\nMy baby don't care\nMy baby don't care\nMy baby don't care\nMy baby don't care\nMy baby don't care"""
32,Red Roses for a Blue Lady,Bert Kaempfert,1965,b'I want some red roses for a blue lady Mister Florist take my order please We had a silly quarrel the other day I hope these pretty flowers chase her blues away Wrap up some red roses for a blue lady Send them to the sweetest gal in town And if they do the trick I ll hurry back to pick Your best white orchid for her wedding gown I want some red roses for a blue lady Mister Florist take my order please We had a silly quarrel the other day I hope these pretty flowers chase her blues away Wrap up some red roses for a blue lady Send them to the sweetest gal in town And if they do the trick I ll hurry back to pick Your best white orchid for her wedding gown'
