Rank,Song,Artist,Year,Lyrics
21,"You Are Not Alone",Michael Jackson,1995,b' Another day has gone I m still all alone How could this be You re not here with me You never said goodbye Someone tell me why Did you have to go And leave my world so cold Every day I sit and ask myself How did love slip away Something whispers in my ear and says That you are not alone I am here with you Though you re far away I am here to stay But you are not alone I am here with you Though we re far apart You re always in my heart But you are not alone Lone lone Why lone Just the other night I thought I heard you cry Asking me to come And hold you in my arms I can hear your prayers Your burdens I will bear But first I need your hand Then forever can begin Every day I sit and ask myself How did love slip away Something whispers in my ear and says That you are not alone I am here with you Though you re far away I am here to stay But you are not alone I am here with you Though we re far apart You re always in my heart But you are not alone Lone lone Why lone Whisper three words and I ll come running And girl you know that I ll be there I ll be there That you are not alone I am here with you Though you re far away I am here to stay But you are not alone I am here with you Though we re far apart You re always in my heart But you are not alone Lone lone Why lone For you are not alone Not alone oh You are not alone You are not alone Say it again You are not alone You are not alone Not alone Not alone If you just reach out for me girl In the morning in the evening Not alone not alone You and me not alone Oh together together Not not being alone Not not being alone'
22,"Hold My Hand",Hootie,1995,b' With a little love and some tenderness We ll walk upon the water we ll rise above the mess With a little peace and some harmony We ll take the world together we ll take em by the hand Cause I ve got a hand for you Cause I wanna run with you Yesterday I saw you standing there Your head was down your eyes were red no comb had touched your hair I said get up and let me see you smile We ll take a walk together walk the road awhile cause Cause I ve got a hand for you Cause I wanna run with you Want you to hold my hand I ll take you to a place where you can be Anything you wanna be because I wanna love you the best that the best that I can See I was wasted and I was wastin time Til I thought about your problems I thought about your crimes Then I stood up and then I screamed aloud I don t wanna be part of your problems don t wanna be part of your crowd no Cause I ve got a hand for you Cause I wanna run with you Want you to hold my hand I ll take you to the promised land Maybe we can change the world but I wanna love you the best that the best that I can yeah Oh Let me run won t you let me run Want you to hold my hand I ll take you to a place where you can be Anything you wanna be because I oh no no no no no Want you to hold my hand I ll take you to the promised land Maybe we can change the world but I wanna love you the best that the best that I can Oh The best that I can'
23,"One More Chance",The Notorious B.I.G.,1995,b' All you hoes calling here for my daddy get off his dick Like that mommy beep Hi Daddy how you doing this is Tyiest I was thinking about you last night Mm you actin like you can t call me no more cause you busy n all that but you trying to tell me it wasn t good beep That shit is real fucked up what you did I hooked you up with my girl and shit you fucked her every time you see her you don t even say shit to her you know what I m saying And all that bitch do is call me all day talking about you why the fuck Big don t want me beep Yo Big this is Quita Kenya told me she saw you and Shanie at the mall and I know you ain t fucking her You fucked with me last night that s my best friend and we don t get down like that beep Yeah motherfucker this is Stephanie I was waiting outside for your ass for like a fucking hour I don t know what s going on motherfuckers trying to rob me you be disappearing and shit and I m waiting in the cold What the fuck is going on When you get in give me a fucking call alright beep When it comes to sex I m similar to the Thrilla in Manila Honeys call me Bigga the Condom Filler Whether it s stiff tongue or stiff dick Biggie squeeze it to make shit fit now check this shit I got the pack of Rough Riders in the back of the Pathfinder You know the epilogue by James Todd Smith I get swift with the lyrical gift Hit you with a dick make your kidney shift Here we go here we go but I m not Domino I got the funk flow to make your drawers drop slow So recognize the dick size in these Karl Kani jeans I wear thirteens know what I mean I ll fuck around and hit you with the Hennessy dick Mess around and go blind don t get to see shit The next batter here to shatter your bladder It doesn t matter skinny or fat or light skinned or black Baby I drop these Boricua mamis screaming ay papi I love it when they call me Big Poppa I only smoke blunts if they rolled proper Look I gotcha caught up with the drunk flow Fuck tae kwon do I tote a 44 For niggas getting mad cause they bitch chose me A big black motherfucker with G You see all I do is separate the game from the truth Big bang boots from the Bronx to Bolivia Getting physical like Olivia Newt Tricks suck my clique dick all day with no trivia So give me a ho a bankroll and a bag of weed I m guaranteed to fuck her til her nose bleed Even if your new man s a certified mack You ll get that H Town in ya you want that old thing back Oh Biggie give me one more chance I got that good dick girl you didn t know Oh Biggie give me one more chance I got that good dick girl you didn t know Oh Biggie give me one more chance I got that good dick girl you didn t know Oh Biggie give me one more chance Is my mind playing tricks like Scarface and Bushwick Willie D having nightmares of girls killing me She mad because what we had didn t last I m glad because her cousin let me hit the ass Fuck the past let s dwell on the 500SL the E J and ginger ale The way my pockets swell to the rims with benjamins Another honey s in the crib Please send her in I fuck non stop lick my lips a lot Used to lick the clits a lot but licking clits had to stop Cause y all don t know how to act when the tongue go down below Peep the funk flow Really though I got the cleanest meanest penis You never seen this stroke of genius So take off your Tim boots and your body suit I mean the spandex and hit my man next Sex get rougher when it come to the nut buster Pussy crusher black nasty motherfucker I don t chase em I replace em And if I m caressing em I m undressing em Fuck what you heard who s the best in New York Fulfilling fantasies without that nigga Mr Roarke or Tattoo I got you wrapped around my dick and when I nut I got to split Shit backshots is my position I got you wishing for an intermission Fuck the kissin Lick you down to your belly button I ain t frontin They don t call me big for nuttin all of a sudden Oh Biggie give me one more chance Oh Biggie give me one more chance Oh Biggie give me one more chance Oh Biggie give me one more chance'
24,"Here Comes the Hotstepper",Ini Kamoze,1995,b' Hit It Nah na na na nah Na na na nah na na nah na na nah Na na na nah Nah na na na nah Na na na nah na na nah na na nah Na na na nah Here comes the hotstepper I m the lyrical gangster Big up di crew ina di area Still love you like that No no we don t die Yes we mul ti ply Anyone test will hear the fat lady sing Act like you know Rico I know what Bo don t know Touch them up and go uh oh Ch ch chang chang Here comes the hotstepper I m the lyrical gangster Excuse me Mr Officer Still love you like that Extra ordinary Juice like a strawberry Money to burn baby all of the time Cut to fit is me Fit to cut is she Come juggle with me I say every time Here comes the hotstepper I m the lyrical gangster Dial emergency number Still love you like that Nah na na na nah Na na na nah na na nah na na nah Na na na nah It s how we do it man Nah na na na nah Na na na nah na na nah na na nah Na na na nah Hey Start like a jackrabbit Finish in front of it On the night is Jack that s it understand I m the daddy of the mack daddy His are left in gold maybe Ain t no homie gonna play me top celebrity man Murderer I m the lyrical gangster Excuse me Mister Officer Still love you like that No no we don t die Yes we mul ti ply Anyone test will hear the fat lady sing Act like you know G go I know what Bo don t know Touch them up and go uh oh Ch ch chang chang Here comes the hotstepper I m the lyrical gangster Big up the crew in a the area Still love you like that Nah na na na nah Na na na nah na na nah na na nah Na na na nah Yeah man that s how it is Nah na na na nah Na na na nah na na nah na na nah Na na na nah Right Here comes the hotstepper I m the lyrical gangster Big up all crew bow ya Still love you like that Here comes the hotstepper I m the lyrical danger Big up the crew in a the area Still love you like that Here comes the hotstepper I m the lyrical gangster I m a live in a me danger Still love you like that Hey Da da da da Da da da da Da da da da'
25,"Candy Rain",Soul for Real,1995,b' My love do you ever dream of Candy coated raindrops You re the same my candy rain Have you ever loved someone So much you thought you d die Giving so much of yourself It seems the only way Tell me what you want and I And I will give it to you Cause you are My love do you ever dream of Candy coated raindrops You re the same my candy rain My love did you ever dream That it could be so right I never thought that I would find All that I need in life All I want all I need now I know I know I found it in you I found it in you Cause you are My love do you ever dream of Candy coated raindrops You re the same my candy rain My love do you ever dream of Candy coated raindrops You re the same my candy rain My love do you ever dream of Candy coated raindrops You re the same my candy rain Candy coated raindrops Candy coated raindrops My love do you ever dream of Candy coated raindrops You re the same my candy rain My love do you ever dream of Candy coated raindrops '
26,"Let Her Cry",Hootie,1995,b'She sits alone By a lamp post Trying to find a thought that s escaped her mind She says Dad s the one I love the most But Stipe s not far behind She never lets me in Only tell me where s she s been When she s had too much to drink I say that I don t care I just run my hands through her dark hair Then I pray to God you gotta help me fly away and just Let her cry if the tears fall down like rain Let her sing if it eases all her pain Let her go let her walk right out on me And if the sun comes up tomorrow Let her be let her be This morning I woke up alone Found a note standin by the phone Saying maybe maybe I ll be back some day I wanted to look for you You walked in I didn t know just what I should do So I sat back down and had a beer and felt sorry for myself saying Last night I tried to leave Cried so much I could not believe She was the same girl I fell in love with long ago She went in the back to get high I sat down on my couch and cried Yelling oh mama please help me Won t you hold my hand and '
27,"I Believe",Blessid Union of Souls,1995,b'Walk blindly to the light and reach out for his hand Don t ask any questions and don t try to understand Open up your mind and then open up your heart And you will see that you and me aren t very far apart Cause I believe that love is the answer I believe that love will find the way Violence is spread worldwide and there s families on the street And we sell drugs to children now oh why can t we just see That all we do is eliminate our future with the things we do today Money is our incentive now so that makes it okay But I believe that love is the answer I believe that love will find the way I believe that love is the answer I believe that love will find the way Ooooh I ve been seeing Lisa now for a little over a year She said she s never been so happy but Lisa lives in fear That one day daddy s gonna find out she s in love With a nigga from the streets Oh how he would lose it then but she s still here with me Cause she believes that love will see it through And one day he ll understand And he ll see me as a person and not just a black man Cause I believe that love is the answer I believe that love will find the way I believe I believe I believe I believe that love is the answer I believe that love will find the way Love will find the way '
28,"Red Light Special",TLC,1995,b' Take a good look at it look at it now Might be the last time you ll have a go round I ll let you touch it if you d like to go down I ll let you go further If you take the southern route Don t go too fast don t go too slow You ve got to let your body flow I like em attentive and I like em in control Baby it s yours I m yours If you want it tonight I ll give you the red light special All through the night Baby it s yours all yours If you want it tonight Just come through my door Take off my clothes And turn on the red light I know that you want me I can see it in your eyes You might as well be honest Cause the body never lies Tell me your secrets and I ll I ll tell you mine I m feelin quite sexy and I want you for tonight If I move too fast just let me know Cause it means you move too slow I like some excitement and I like a man that goes Baby it s yours I m yours If you want it tonight I ll give you the red light special All through the night Baby it s yours all yours If you want it tonight Just come through my door Take off my clothes And turn on the red light If you want me let me know it I ll make time but you ve got to show it If you need me I want to see But don t mistake me I don t want you down on your knees I need someone a real man I need someone who understands I m a woman a real woman I know just what I want I know just who I am Baby it s yours I m yours If you want it tonight I ll give you the red light special All through the night Baby it s yours all yours If you want it tonight Just come through my door Take off my clothes And turn on the red light Baby it s yours I m yours If you want it tonight I ll give you the red light special All through the night Baby it s yours all yours If you want it tonight Just come through my door Take off my clothes And turn on the red light'
29,"Runaway",Janet Jackson,1995,b' Excuse me There we go I ve seen the world been to many places Made lots of friends many different races I ve had such fun around the world it s true African skies with a Nairobi mood I fell asleep in Tuscany and dreamed The one thing missing was you Runaway with me my love Yeah yeah yeah yeah Runaway with me my love Yeah yeah yeah yeah I woke up with an Australian breeze And danced the dance with Aborigines Oh under the moon glow down in Mexico I dreamed one thing was missing that s you Runaway with me my love Yeah yeah yeah yeah Runaway with me my love Yeah yeah yeah yeah We ll sail the waters of many colors Won t need no compass love will guide our way Don t need nobody long as we got each other No need to hurry we ve got everyday I want to share the world with you you see Springtime in Paris feels so good to me Oh this is for me reality so please Make all my wishes come true Runaway with me my love Yeah yeah yeah yeah And I just know we ll have a good time yeah And I just know we ll have a good time yeah Oh please come with me And I just know we ll have a good time yeah It ll be fun walking in the rain in Spain And I just know we ll have a good time yeah Ooh didn t quite hit the note That wasn t such a good time And I just know we ll have a good time yeah Don t you think so I do And I just know we ll have a good time yeah'
30,"Strong Enough",Sheryl Crow,1995,b' God I feel like hell tonight Tears of rage I cannot fight I d be the last to help you understand Are you strong enough to be my man My man Nothing s true and nothing s right So let me be alone tonight Cause you can t change the way I am Are you strong enough to be my man Lie to me I promise I ll believe Lie to me But please don t leave don t leave I have a face I cannot show I make the rules up as I go Just try and love me if you can Are you strong enough to be my man My man To be my man To be my man My man When I ve shown you that I just don t care When I m throwing punches in the air When I m broken down and I can t stand Would you be man enough to be my man Lie to me I promise I ll believe Lie to me But please don t leave'
31,"Colors of the Wind",Vanessa Williams,1995,b' You think you own whatever land you land on The earth is just a dead thing you can claim But I know ev ry rock and tree and creature Has a life has a spirit has a name You think the only people who are people Are the people who look and think like you But if you walk the footsteps of a stranger You ll learn things you never knew you never knew Have you ever heard the wolf cry to the blue corn moon Or asked the grinning bobcat why he grinned Can you sing with all the voices of the mountain Can you paint with all the colors of the wind Can you paint with all the colors of the wind Come run the hidden pine trails of the forest Come taste the sun sweet berries of the earth Come roll in all the riches all around you And for once never wonder what they re worth The rainstorm and the river are my brothers The heron and the otter are my friends And we re all connected to each other In a circle in a hoop that never ends Have you ever heard the wolf cry to the blue corn moon Or let the eagle tell you there he s been Can you sing with all the voices of the mountain Can you paint with all the colors of the wind Can you paint with all the colors of the wind How high does the sycamore grow If you cut it down Then you ll never know And you ll never hear the wolf cry to the blue corn moon For whether we are white or copper skinned We need to sing with all the voices of the mountain Need to paint with all the colors of the wind You can own the earth and still All you ll own is earth until You can paint with all colors of the wind'
32,"Someone to Love",Jon B.,1995,b' Don t even like to think about it I don t know what I would do without it I only know I live and breathe for your love Baby you came to me in my time of need When I needed you you re there for me Baby the love from you is what got me through It s because of you I was able to Give my heart again you give me Someone to love Someone to touch Someone to hold Someone to know Someone to love Someone to trust Someone to hold Oh someone to know I thought I d never love again I thought my life was over and I didn t want to face nor even see another day Suddenly from nowhere baby you appeared You dried my tears you cared for me Baby your love for me truly rescued me It s because of you I was able to Fall in love again you give me Someone to love Someone to touch Someone to hold Someone to know Someone to love Someone to trust Someone to hold Oh someone to know For so long in my life I wouldn t let love inside But I swallowed my pride the day you arrived Now that you re by my side Everything is all right It s because of you I was able to Give my heart again you give me Someone to love Someone to touch Someone to hold Someone to know Someone to love Someone to trust Someone to hold Oh someone to know Someone to love Someone to touch Someone to hold Someone to know Someone to love Someone to trust Someone to hold Oh someone to know'
33,"Only Wanna Be with You",Hootie,1995,b'You and me We come from different worlds You like to laugh at me when I look at other girls Sometimes you re crazy And you wonder why I m such a baby cause the Dolphins make me cry Well there s nothing I can do I ve been looking for a girl like you You look at me You ve got nothing left to say I ll only pout at you until I get my way I won t dance You won t sing I just want to love you but you want to wear my ring Well there s nothing I can do I only wanna be with you You can call me your fool I only wanna be with you Put on a little Dylan Sitting on a fence I say that line is great You ask me what it meant by Said I shot a man named Gray Took his wife to Italy She inherited a million bucks And when she died it came to me I can t help it if I m lucky I only wanna be with you Ain t Bobby so cool I only wanna be with you Yeah I m tangled up in blue I only wanna be with you You can call me your fool Only wanna be with you Sometimes I wonder If it will ever end You get so mad at me When I go out with my friends Sometimes you re crazy And you wonder why I m such a baby yeah The Dolphins make me cry Well there s nothing I can do I only wanna be with you You can call me your fool I only wanna be with you Yeah I m tangled up in blue I only wanna be with you I only wanna be with you I only wanna be with you I only wanna be with you'
34,"If You Love Me",Brownstone,1995,b' I don t wanna rain on this parade But I m starting to question the oath that was made I m not looking for just an affair Want a love that is based on truth not just dare You will not hurt my pride If right now you decide That you are not ready to settle down But if you want my heart Then it s time that you start To act like you re mine in the light and the dark If you love me say it If you trust me do it If you want me show it If you need me prove it If you love me say it If you trust me do it If you want me show it If you need me prove it You see now actions speak louder than words So don t just say things that I ve already heard Don t want your body without your soul I don t want a love who will come here and go You will not hurt my pride If right now you decide That you are not ready to settle down But if you want my heart Then it s time that you start To act like you re mine in the light and the dark If you love me say it If you trust me do it If you want me show it If you need me prove it If you love me say it If you trust me do it If you want me show it Prove it If you love me say it If you trust me do it Show it Prove it Say it Do it Show it Prove it Oh I Oh I I wanna touch you baby And spread my love all around you honey And if you care you gotta show it baby True love to share Show it Prove it Say it Do it Show it Prove it Say it Do it Show it Prove it Say it Do it Show it Prove it Say it Do it Show it Prove it Say it Do it Show it Prove it'
35,"In the House of Stone and Light",Martin Page,1995,b'O Mount Kailas Uncover me Come my restoration Wash my body clean I ve been walking Along a crooked path Where the walls have fallen And broken me in half I m telling you I will not rest till I lay down my head I m gonna go In the house of stone and light I shall not cry for the blind man I leave behind When I got In the house of stone and light In the house of stone and light Holy lady Show me my soul Tell me of that place Where I must surely go Old man waiting At the gates for me Give me the wisdom Give me the key I m telling you I will not rest till I lay down my head In the house of stone and light I make my way O gonna be such a beautiful day In the house of stone and light In the house of stone and light Let me in beneath my skin In the house of stone and light It s been too long My spirit s been at war Havasupai Shaman Let me be reborn All I will embrace the sun upon my face Come the day I awake the child inside In the house of stone and light And when I go I will op op open my eyes In the house of stone and light I will see you In the house of stone and light I m looking in beneath my skin In The House of Stone And Light'
36,"I Got 5 on It",Luniz,1995,b' Creep on in on in See I m ridin high Kinda broke this evening y all so all I got s five I got five Player give me some brew and I might just chill But I m the type that like to light another joint like Cypress Hill I steal doobies spit loogies when I puff on it I got some bucks on it but it ain t enough on it Go get the S the T I D E S Nevertheless I m hella fresh rollin joints like a cigarette So pass it cross the table like ping pong I m gone beatin my chest like King Kong It s on wrap my lips around the forty and when it comes to Getting another stogie fools all kick in like Shinobi No he ain t my homie to begin with It s too many heads to be poppin to let my friend hit it Bit unless you pull out the fat crispy Five dollar bill on the real before it s history Cause fools be havin them vacuum lungs And if you let em hit it for free you hella dumb da dumb dumb I come to school with the Taylor on my earlobe Avoiding all the thick teasers skeezers and weirdos That be blowing off the land like Where the bomb at Give me two bucks you take a puff and pass my bomb back Suck up that dank like a Slurpee the serious Bomb will make a niggy go delirious like Eddie Murphy I got more growing pains than Maggie Cause homies nag me to take the dank out of the baggie I got five on it grab your 40 let s get keyed I got five on it messin with that Indo weed I got five on it it s got me stuck and I m tore back I got five on it partner let s go half on a sack I take sacks to the Face whenever I can don t need no crutch I m so keyed up till the joint be burning my hand Next time I roll it in a hampa to burn Slow so the ashes won t be burning up my hand bruh Hoochies can hit but they know they got to pitch in Then I roll a joint that s longer than your extension Cause I ll be damned if you get high off me for free Hell no You better bring your own spliff chief What s up Don t babysit that better pass the Joint stop hitting cause you know you got asthma Crack a 40 open homie and guzzle it Cause I know the weed in my system is gettin lonely I gotta take a whiz test to my P O I know I failed cause I done smoked major weed bro And every time we with Chris that fool rollin up a Fatty but the Tanqueray straight had me I got five on it grab your 40 let s get keyed I got five on it messin with that Indo weed I got five on it it s got me stuck and I m tore back I got five on it partner let s go half on a sack Hey make this right mane stop at the light mane My yester night thing got me hung off the night train You fade I fade so let s head to the East Hit the stroll to 9 0 so we can roll big hashish I wish I could fade the eighth but I m low budget Still rollin a two door Cutlass same old bucket Foggy windows soggy Indo I m in the land getting smoked with my kinfolk I been smoked Yuk ll spray ya lay you down up in the O A K The Town homies don t play around we down to blaze a pound Then ease up speed up through the E S O Drink the V S O P up with a lemon squeeze up And everybody s rolled up I m the roller That s quick to fold a blunt out of a bunch of sticky doja Hold up suck up my weed is all you do Kick in feed cause where I be we needs half like Umfufu I got five on it grab your 40 let s get keyed I got five on it messin with that Indo weed I got five on it it s got me stuck and I m tore back I got five on it partner let s go half on a sack'
37,"Baby",Brandy,1995,b' Baby baby baby baby Don t you know that you re so fine Baby baby baby baby Think about you all the time I guess it s time to say baby baby How you make me feel when you come to my mind I can t keep my cool baby baby I can t hold it inside I can t wait each day just to see you walk Trying to move in close to get to where you are I m not trying to be rude baby baby Nothing ventured nothing gained so I m telling you Baby baby baby baby Don t you know that you re so fine Baby baby baby baby Think about you all the time Words just ain t enough baby baby But that s all I can use to state my intentions Hope it gets to love baby baby It s a perfect situation Cause we fit together like a hand in glove Just to be with you is all I m thinkin of What else can I say baby oh baby We are alone and I m singing this song to you Baby baby baby baby Don t you know that you re so fine Baby baby baby baby Think about you all the time Baby baby baby baby Don t you know that you re so fine Baby baby baby baby Think about you all the time My darling oh baby You re all I m thinking of now My darling oh baby You re all I need right now Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Baby baby baby baby Don t you know that you re so fine Baby baby baby baby Think about you all the time Baby baby baby baby Don t you know that you re so fine Baby baby baby baby Think about you all the time Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Yeah yeah yeah yeah Yeah yeah yeah yeah yeah yeah Baby baby baby baby'
38,"Run Away",Real McCoy,1995,b'Run away run away run away and save your life Run away run away run away if you want to survive Run away run away run away and save your life Run away run away run away if you want to survive Money sex in full control a generation without soul Perfect people in a perfect world Behind closed doors all in control Life in a world of luxury Cold cash money mentality You gotta keep the faith you gotta keep the faith You d better keep the faith and run away Run away run away run away and save your life Run away run away run away if you want to survive Run away run away run away and save your life Run away run away run away if you want to survive It s time to break free oh oh oh oh run away oh oh oh oh You better break free oh oh oh oh run away oh oh oh oh Money sex in full control look big brother is watching you Unlock your brain and save your soul No more limits no more curfew Life in the perfect system Take a stand and fight for freedom Keep the faith you gotta keep the faith You d better keep the faith and run away Run away run away run away and save your life Run away run away run away if you want to survive Run away run away run away and save your life Run away run away run away if you want to survive Run away run away run away and save your life Run away run away run away if you want to survive Run away run away run away and save your life Run away run away run away if you want to survive It s time to break free oh oh oh oh run away oh oh oh oh You better break free oh oh oh oh run away oh oh oh oh Keep the faith you gotta keep the faith You d better keep the faith and run away Keep the faith you gotta keep the faith You d better keep the faith and run away'
39,"As I Lay Me Down",Sophie B. Hawkins,1995,b' It felt like springtime On this February morning In a courtyard Birds were singing your praise I m still recalling things you said To make me feel all right I carry them with me today now As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy I wonder why I feel so high Though I am not above the sorrow Heavy hearted Til you call my name And it sounds like church bells Or the whistle of a train On a summer evening I went to meet you barefoot Barely breathing As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy Oh darling As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy It s not too near for me Like a flower I need the rain Thought it s not clear to me Every season has its change And I will see you When the sun comes out again As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy As I lay me down to sleep This I pray That you will hold me dear Though I m far away I ll whisper your name Into the sky And I will wake up happy Mmm the sun comes out again When the sun comes out again When the sun comes out again When the sun comes out Oh the sun comes out again When the sun comes out'
40,"He's Mine",MoKenStef,1995,b' He might be doing you But he s thinking about me So baby think about another lover And go find another brother I know he s my man He s all in my hands It feels good when he calls my name Don t you wish you had the same Feeling disgust working your stuff Until he thinks about mine Now he s feeling real high You ask why cause he s mine Tell you something That just ain t cool Never fall in love with a man Who don t love you I wouldn t waste my time Telling something wrong You ve been with him one night And now he s coming home He s mine You may have had him once But I got him all the time He s mine You may of had him once But I got him all the time He s mine You may of had him once But I got him all the time Went out on a date Wasn t out too late Took you to a room And you gave it up too soon Played you like a trick Cuz you let him hit Now he s coming home to a lover That is strong I got all his love baby don t try to take it You wanted a piece you were mistaken Cuz he belongs to me Baby can t you see I tell you something that just ain t cool Never fall in love with a man Who don t love you I wouldn t waste my time Telling you something wrong You ve been with him one night And now he s coming home We don t have time Playing these games You had him once But it s me on his mind No need to cry Go dry your eyes Get over it It was only for one night ohh '
41,"December",Collective Soul,1995,b' Why drink the water from my hand Contagious as you think I am Just tilt my sun towards your domain Your cup runneth over again Don t scream about don t think aloud Turn your head now baby just spit me out Don t worry about don t speak of doubt Turn your head now baby just spit me out Why follow me to higher ground Lost as you swear I am Don t throw away your basic needs Ambiance and vanity Don t scream about don t think aloud Turn your head now baby just spit me out Don t worry about don t speak of doubt Turn your head now baby just spit me out Don t scream about don t think aloud Turn your head now baby just spit me out Don t worry about don t speak of doubt Turn your head now baby just spit me out December promise you gave unto me December whispers of treachery December clouds are now covering me December songs no longer I sing December promise you gave unto me December whispers of treachery December clouds are now covering me December songs no longer I sing Don t scream about don t think aloud Turn your head now baby just spit me out Don t worry about don t speak of doubt Turn your head now baby just spit me out Don t scream about don t think aloud Turn your head now baby just spit me out Don t worry about don t speak of doubt Turn your head now baby just spit me out'
42,"I'll Be There for You/You're All I Need to Get By",Method Man,1995,b'You re all I need To get by ahhhhh You re all I need To get by ahhhhh Shorty I m there for you anytime you need me For real girl it s me in your world believe me Nuttin make a man feel better than a woman Queen with a crown that be down for whatever There are few things that s forever my lady We can make war or make babies Back when I was nothin You made a brother feel like he was somethin That s why I m with you to this day boo no frontin Even when the skies were gray You would rub me on my back and say Baby it ll be okay Now that s real to a brother like me baby Never ever give my booty away and keep it tight aight And I ma walk these dogs so we can live In a phat ass crib with thousands of kids Word life you don t need a ring to be my wife Just be there for me and I ma make sure we Be livin in the effin lap of luxury I m realizing that you didn t have to funk wit me But you did now I m going all out kid And I got mad love to give you my nigga 2X s Mary J Blige Like sweet morning dew I took one look at you And it was plain to see You were my destiny With you I ll spend my time I ll dedicate my life I ll sacrifice for you Dedicate my life for you I got a love jonz for your body and your skin tone Five minutes alone I m already on the bone Plus I love the fact you got a mind of your own No need to shop around you got the good stuff at home Even if I m locked up North you in the world Wrapped in three fourths of cloth never showin your stuff off boo It be true me for you that s how it is I be your Noah you be my Wiz I m your Mister you my Mrs with hugs and kisses Valentine cards and birthday wishes Please Be on another level of planning of understanding The bond between man and woman and child The highest elevation cuz we above All that romance crap just show your love '
43,"Shy Guy",Diana King,1995,b'I don t want no fly guy I just want a shy guy Thats what I want yey You know what I want yey Oh Lord have mercy mercy mercy Di man dem in a di party party party Di ole a dem sexy sexy sexy Watch dem just a Follow me follow me follow me Everywhere me go di man dem a rush me Yes a whole eep a pretty boy wah fi love me A me dem love yes a me dem love True them know me sweet and me sexy Everywhere me go me say me ever ready A me dem love yes a me dem love But I don t want somebody Who s loving everybody I need a shy guy He s the kinda guy who ll only be mine Oh Lord have mercy mercy mercy Di man dem in a di party party party Di ole a dem sexy sexy sexy Watch dem just a Follow me follow me follow me Have mercy mercy mercy But none a dem no move me move me move me Shy guy a weh me wanty wanty wanty Only him can make me irie irie irie Roughneck man me no want none a dem Beat up me body lick off me head top Me no want none a dat Me no want none a dat Big things a gwaan fi all di shy man dem Wat to be my love and wat to be my friend Till the very end till the very end But I don t want somebody Who s loving everybody I need a shy guy he s the kinda guy Who ll only be mine Oh Lord have mercy mercy mercy Di man dem in a di party party party Di ole a dem sexy sexy sexy Watch dem just a Follow me follow me follow me Have mercy mercy mercy But none a dem no move me move me move me Shy guy a weh me wanty wanty wanty Only him can make me irie irie irie Have mercy mercy mercy mercy mercy come on Let me check Lot of his mercy Shy man we wanna here you put ur hands in the air And then make me I you if you wanna none of them me no wanna see You this one dedicated to all the shy man ohh Shy man we wanna here you put ur hands in the air And then make me I you if you wanna none of them me no wanna see You this one dedicated to all the shy man ohh Cause I don t want somebody Who s loving everybody I need a shy guy He s the kinda guy who ll only be mine Oh Lord have mercy mercy mercy Di man dem in a di party party party Di ole a dem sexy sexy sexy Watch dem just a Follow me follow me follow me Have mercy mercy mercy But none a dem no move me move me move me Shy guy a weh me wanty wanty wanty Only him can make me irie irie irie Have mercy mercy mercy Di man dem in a di party party party Di ole a dem sexy sexy sexy Watch dem just a Follow me follow me follow me Have mercy mercy mercy But none a dem no move me move me move me Shy guy a weh me wanty wanty wanty Only him can make me irie irie irie Shy guy shy guy shy guy Have mercy mercy mercy Di man dem in a di party party party Party party party Have mercy mercy mercy Di man dem in a di party party party Only him can make me irie irie irie Watch dem just a Follow me follow me follow me Lord have mercy mercy mercy Di man dem in a di party party party'
