Rank,Song,Artist,Year,Lyrics
11,Let's Stay Together,Al Green,1972,"b""Let's stay together\nI I'm so in love with you\nWhatever you want to do is alright with me\n'Cause you make me feel so brand new\nAnd I want to spend my life with you\nLet me say that since baby since we've been together\nOoh loving you forever is what I need\nLet me be the one you come running to\nI'll never be untrue\nOoh baby let's let's stay together\nLovin' you whether\nWhether times are good or bad happy or sad\nOoh yeah\nWhether times are good or bad happy or sad\nWhy somebody why people break up\nTurn around and make up I just can't see\nYou'd never do that to me would you baby?\nJust being around you is all I see it's what I want to do\nLet's we ought to stay together\nLovin' you whether\nWhether times are good or bad happy or sad\nC'mon let's let's stay together\nI'll keep on lovin' you whether\nWhether times are oh times are good or times are bad"""
12,Brandy (You're a Fine Girl),Looking Glass,1972,"b'There\'s a port on a western bay\nAnd it serves a hundred ships a day\nLonely sailors pass the time away\nAnd talk about their homes\nAnd there\'s a girl in this harbor town\nAnd she works layin\' whiskey down\nThey say ""Brandy fetch another round""\nShe serves them whiskey and wine\nThe sailors say ""Brandy you\'re a fine girl\nWhat a good wife you would be\nYeah your eyes could steal a sailor from the sea""\nBrandy wears a braided chain\nMade of finest silver from the north of Spain\nA locket that bears the name\nOf a man that Brandy loved\nHe came on a summer\'s day\nBringing gifts from far away\nBut he made it clear he couldn\'t stay\nNo harbor was his home\nThe sailor said ""Brandy you\'re a fine girl\nWhat a good wife you would be\nBut my life my love and my lady is the sea""\nYeah Brandy used to watch his eyes\nWhen he told his sailor\'s story\nShe could feel the ocean fall and rise\nShe saw its raging glory\nBut he had always told the truth\nLord he was an honest man\nAnd Brandy does her best to understand\nAt night when the bars close down\nBrandy walks through a silent town\nAnd loves a man who\'s not around\nShe still can hear him say\nShe hears him say ""Brandy you\'re a fine girl\nWhat a good wife you would be\nBut my life my love and my lady is the sea\nIt is yes it is""\n""Brandy you\'re a fine girl\nWhat a good wife you would be\nBut my life my love and my lady is the sea\nIt is it is yes it is""'"
13,Oh Girl,The Chi-Lites,1972,"b""Oh girl\nI'd be in trouble if you left me now\n'Cause I don't know where to look for love\nI just don't know how\nOh girl\nHow I depend on you\nTo give me love when I need it\nRight on time you would always be\nAll my friends call me a fool\nThey say let the woman take care of you\nSo I try to be hip and think like the crowd\nBut even the crowd can't help me now oh\nOh girl\nTell me what am I gonna do\nI know I've got a guilty face\nGirl I feel so out of place oh yeah yeah\nDon't know where to go who to see yeah\nOh girl\nI guess I better go\nI can save myself a lot of useless tears\nGirl I've gotta get away from here\nOh girl\nPain will double if you leave me now\n'Cause I don't know where to look for love\nAnd I don't I don't know how\nOh girl\nWhy do I love you so?\nYeah\nBetter be on my way I can't stay oh yeah\nHave you ever seen such a helpless man oh no"""
14,Nice to Be with You,Gallery,1972,"b""Oh it's so nice to be with you\nI love all the things you say and do\nAnd it's so nice to hear you say\nYou're gonna please me in every way\nHoney I got the notion\nYou're causing commotion in my soul\nBaby you and me\nHave got something that's real\nI know it's gonna last a lifetime\nAww you better believe it girl\nAt night I call your name\nDarkness fills my room\nI'm only dreaming about\nThe time I`m gonna be with you\nOh it's so nice to be with you\nI love all the things you say and do\nAnd it's so nice to hear you say\nYou're gonna please me in every way\nHoney I got the notion\nYou're causing commotion in my soul\nWhen I'm feeling down\nYou're there to pick me up\nAnd help me to carry on\nAww little things mean a lot\nWhen you need a shoulder to cry on\nI'm there to ease the pain\nAnd chase away the rain\nAww darling I just gotta say\nOh it's so nice to be with you\nI love all the things you say and do\nAnd it's so nice to hear you say\nYou're gonna please me in every way\nOh it's so nice to be with you\nI love all the things you say and do\nAnd it's so nice to hear you say\nYou're gonna please me in every way"""
15,My Ding-a-Ling,Chuck Berry,1972,"b""When I was a little bitty boy\nMy grandmother bought me a cute little toy\nSilver bells hangin' on a string\nShe told me it was my ding a ling\nMy ding a ling my ding a ling\nI want to play with my ding a ling\nMy ding a ling my ding a ling\nI want to play with my ding a ling\nAnd then mother took me to Grammar School\nBut I stopped all in the vestibule\nEvery time that bell would ring\nCatched me playin' with my ding a ling\nOnce I was climbing the garden wall\nI slipped and had a terrible fall\nI fell so hard I heard bells ring\nBut held on to my ding a ling\nOnce I was swimming cross Turtle creek\nMany snappers all around my feet\nSure was hard swimming cross that thing\nWith both hands holdin' my ding a ling\nThis here song it ain't so sad\nThe cutest little song you ever had\nThose of you who will not sing\nYou must be playin' with your own ding a ling\nMy ding a ling Your ding a ling your ding a ling\nWe saw you playin' with your ding a ling\nMy ding a ling everybody sing\nI want to play with my ding a ling"""
16,(If Loving You Is Wrong) I Don't Want to Be Right,Luther Ingram,1972,"b""If loving you is wrong I don't wanna be right\nIf being right means being without you\nI'd rather live a wrong doing life\nYour mama and daddy say it's a shame\nIt's a downright disgrace\nLong as I got you by my side\nI don't care what your people say\nYour friends tell you it's no future\nIn loving a married man\nIf I can't see you when I want to\nI'll see you when I can\nIf loving you is wrong I don't wanna be right\nIf loving you is wrong I don't wanna be right\nAm I wrong to fall so deeply in love with you\nKnowing I got a wife and two little children\nDepending on me too\nAnd am I wrong to hunger\nFor the gentleness of your touch\nKnowing I got somebody else at home\nWho needs me just as much\nAnd are you wrong to fall in love\nWith a married man\nAnd am I wrong trying to hold on\nTo the best thing I ever had\nIf loving you is wrong I don't wanna be right\nIf loving you is wrong I don't wanna be right\n*sick horn break down*\nAre you wrong to give your love\nTo a married man\nAnd am I wrong trying to hold on\nTo the best thing I ever had\nIf loving you is wrong I don't wanna be right\nIf loving you is wrong I don't wanna be right\nI don't wanna be right\nIf it means being without you\nI don't wanna be right\nIf it means sleeping at night\nI don't wanna be right\nIf loving you is wrong"""
17,Heart of Gold,Neil Young,1972,"b""I want to live I want to give\nI've been a miner for a heart of gold\nIt's these expressions I never give\nThat keep me searchin' for a heart of gold\nAnd I'm getting old\nKeep me searchin' for a heart of gold\nAnd I'm getting old\nI've been to Hollywood I've been to Redwood\nI crossed the ocean for a heart of gold\nI've been in my mind it's such a fine line\nThat keeps me searchin' for a heart of gold\nAnd I'm getting old\nKeeps me searchin' for a heart of gold\nAnd I'm getting old\nKeep me searchin' for a heart of gold\nYou keep me searchin' and I'm growing old\nKeep me searchin' for a heart of gold\nI've been a miner for a heart of gold"""
18,Betcha by Golly Wow,The Stylistics,1972,"b""There's a spark of magic in your eyes\nCandyland appears each time you smile \nNever thought that fairy tales came true\nBut they come true\nWhen I'm near you\nYou're a genie in disguise \nFull of wonder and surprise\nAnd\nBetcha by golly wow\nYou're the one that I've been waiting for forever\nAnd ever will my love for you\nKeep growing strong\nKeep growing strong\nIf I could I'd catch a falling star\nTo shine on you so I'll know where you are \nOrder rainbows in your favorite shade\nTo show I love you\nThinking of you\nWrite your name across the sky \nAnything you ask I'll try\n'Cause\nBetcha by golly wow\nYou're the one that I've been waiting for forever\nAnd ever will my love for you\nKeep growing strong\nKeep growing strong\nBetcha by golly wow\nYou're the one that I've been waiting for forever\nAnd ever will my love for you\nKeep growing strong\nKeep growing strong\nBetcha by golly wow\nYou're the one that I've been waiting for forever\nAnd ever will my love for you\nKeep growing strong\nKeep growing strong\nBetcha by golly wow\nYou're the one that I've been waiting for forever"""
19,I'll Take You There,The Staple Singers,1972,"b""Oh mmm..\nI know a place\nAin't nobody cryin' ain't nobody worried\nAin't no smilin' faces mmm naw naw\nLyin' to the races\nHelp me come on come on\nSomebody help me now\nHelp me y'all\nHelp me now\nOh!\nOh oh! mercy\nOh let me take you there!\nOh oh let me take you there!\nPlay your play your play play\nPlay your play your piano now\nAlright ah do it do it come on now\nPlay on it play on it big daddy now\nDaddy daddy daddy play your\nOoh Lord alright now\nBaby little Davey easy now help me out\nCome on little Davey alright\nSock it sock it ah oh ah\nI know a place y'all\nAin't nobody cryin'\nAin't nobody worried\nNo smilin' faces\nUh uh\nOh no\nOh!\nOh oh oh!\nMercy now!\nI'm callin' callin' callin' for mercy!\nMercy mercy!\nLet me\nOh oh!\nI'll take you there\nOh I wanna take you there\nJust take me by the hand let me\nLet me let me let me let me lead lead the way\nOh!\nLet me take you there!\nLet me take you there!\nAin't no smilin' faces!\nUp in here lyin' to the races!\nYou oughta you gotta gotta gotta let me let me!\nTake you take you take you over there!\nOoh oh oh! Alright\nOh alright!\nOh oh!\nAh oh yeah\nOh yeah\nLet me lead the way\nLet me let me let me lead the way\nOh mmm\nYou won't have to pay oh oh no"""
20,Ben,Michael Jackson,1972,"b'Ben the two of us need look no more\nWe both found what we were looking for\nWith a friend to call my own\nI\'ll never be alone\nAnd you my friend will see\nYou\'ve got a friend in me\nBen you are always running here and there\nYou feel you\'re not wanted anywhere\nIf you ever look behind\nAnd don\'t like what you find\nThere\'s something you should know\nYou\'ve got a place to go\nI used to say ""I"" and ""me""\nNow it\'s ""us"" now it\'s ""we""\nI used to say ""I"" and ""me""\nNow it\'s ""us"" now it\'s ""we""\nBen most people would turn you away\nI don\'t listen to a word they say\nThey don\'t see you as I do\nI wish they would try to\nI am sure they\'d think again\nIf they had a friend like Ben\nLike Ben\nLike Ben'"
21,The Lion Sleeps Tonight,Robert John,1972,"b""We-de-de-de de-de-de-de-de de we-um-um-a-way\nWe-de-de-de de-de-de-de-de de we-um-um-a-way\nA wimoweh a-wimoweh a-wimoweh a wimoweh\nA wimoweh a-wimoweh a-wimoweh a wimoweh\nA wimoweh a-wimoweh a-wimoweh a wimoweh\nA wimoweh a-wimoweh a-wimoweh a wimoweh\nIn the jungle the mighty jungle the lion sleeps tonight\nIn the jungle the quiet jungle the lion sleeps tonight\n(repeat Wimoweh chorus--with vocal ad lib similar to the intro in the\nForeground)\nNear the village the peaceful village the lion sleeps tonight\nNear the village the quiet village the lion sleeps tonight\nHush my darling don't fear my darling. The lion sleeps tonight\nHush my darling don't fear my darling.The lion sleeps tonight"""
22,Outa-Space,Billy Preston,1972,b''
23,Slippin' into Darkness,War,1972,"b""I was slippin' into darkness\nWhen they took my friend away\nI was slippin' into darkness\nWhen they took when they took my friend away\nYou know he loves to drink good whiskey\nWhile Laughing at the moon\nSlippin' into darkness\nTake my mind beyond the dreams\nI was slippin' into darkness\nTake my mind beyond the dreams\nWhere I talk to my brother\nWho never said their name\nSlippin' into darkness\nAll my trouble so I choose\nI was slippin' into darkness\nAll my trouble so I choose\nI got a wife and a baby\nNow my love hath gained its fame\nSlippin' into darkness\nWhen I heard my mother say\nI was slippin' into darkness\nWhen I heard my mother say\nYou've been slippin' into darkness\nPretty soon you gonna pay"""
24,Long Cool Woman in a Black Dress,The Hollies,1972,"b""Saturday night I was downtown\nWorking for the FBI\nSittin' in a nest of bad men\nWhiskey bottles piling high\nBootlegging boozer on the west side\nFull of people who are doing wrong\nJust about to call up the DA man\nWhen I heard this woman sing a song\nA pair of 45's made me open my eyes\nMy temperature started to rise\nShe was a long cool woman in a black dress\nJust-a 5'9 beautiful tall\nWith just one look I was a bad mess\nCause that long cool woman had it all\nI saw her heading to the table\nLike a tall walking big black cat\nWhen Charlie said I hope that you're able\nCause I'm telling you she knows where it's at\nThen suddenly we heard the sirens\nAnd everybody started to run\nA-jumping out of doors and tables\nWhen I heard somebody shootin' a gun\nWell the DA was pumping my left hand\nAnd a-she was a-holding my right\nWell I told her don't get scared\nCause you're gonna be spared\nI've gotta be forgivin' if I wanna spend my living\nWith a long cool woman in a black dress\nJust a 5'9 beautiful tall\nYeah with just one look I was a bad mess\nCause that long cool woman had it all\nHad it all\nHad it all"""
25,How Do You Do,Mouth,1972,"b'Once I said I wanted you\nI don\'t remember why\nI often wonder if it\'s true\nThat you could make me cry\nI only know it\'s long ago\nYou said ""I love you"" too\nBut I got one solution left\nWe\'re gonna start anew\nHow do you do mm-hmm\nI thought why not na-na na-na\nJust me and you\nAnd then we can na-na na-na\nJust like before\nAnd you will say na-na na-na\nPlease give me more\nAnd you will think na-na na-na\nHey that\'s what I\'m livin\' for\nHow do you do ooh-hoo\nI thought why not na-na na-na\nJust me and you\nAnd then we can na-na na-na\nJust like before\nAnd you will say na-na na-na\nPlease give me more\nAnd you will think na-na na-na\nHey that\'s what I\'m livin\' for\nOnce I said I wanted you\nAnd I remember why\nI often wonder why it\'s true\nYou still can make me cry\nAnd now it\'s not so long ago\nYou said ""I love you"" too\n\'Cause I had one solution left\nAnd that\'s to start anew\nHow do you do mm-hmm\nI thought why not na-na na-na\nJust me and you\nAnd then we can na-na na-na\nJust like before\nAnd you will say na-na na-na\nPlease give me more\nAnd you will think na-na na-na\nHey that\'s what I\'m livin\' for\nHow do you do uh-huh\nI thought why not na-na na-na\nJust me and you\nAnd then we can na-na na-na\nJust like before\nAnd you will say na-na na-na\nPlease give me more\nAnd you will think na-na na-na\nHey that\'s what I\'m livin\' for\nHow do you do ooh-hoo\nLa-la la-la la-la-la-la\nLa-la la-la\nLa-la la-la la-la-la-la\nLa-la la-la la-la-la-la\nLa-la la-la\nLa-la la-la la-la-la-la\nLa-la la-la\nHey that\'s what I\'m livin\' for\nHow do you do aha\nLa-la la-la la-la-la-la\nLa-la la-la'"
26,Song Sung Blue,Neil Diamond,1972,"b""Song sung blue everybody knows one\nSong sung blue every garden grows one\nMe and you are subject to\nThe blues now and then\nBut when you take the blues\nAnd make a song\nYou sing 'em out again\nYou sing 'em out again\nSong sung blue weeping like a willow\nSong sung blue sleeping on my pillow\nFunny thing\nBut you can sing it with a cry in your voice\nAnd before you know it get to feeling good\nYou simply got no choice\nMe and you are subject to\nThe blues now and then\nBut when you take the blues\nAnd make a song\nYou sing 'em out again\nSong sung blue weeping like a willow\nSong sung blue sleeping on my pillow\nFunny thing\nBut you can sing it with a cry in your voice\nAnd before you know it start to feeling good\nYou simply got no choice\nSong sung blue\nSong sung blue\nFunny thing\nBut you can sing it with a cry in your voice"""
