Rank,Song,Artist,Year,Lyrics
12,Wishing Well,Terence Trent D'Arby,1988,"b""Kissing like a bandit stealing time\nUnderneath a sycamore tree\nCupid by the hour sends valentines\nTo my sweet lover and me\nSlowly but surely\nYour appetite is more than I knew\nSweetly softly\nI'm falling in love with you\nWish me love a wishing well to kiss and tell\nA wishing well of butterfly tears\nWish me love a wishing well to kiss and tell\nA wishing well of crocodile cheers\nHugging like a monkey see monkey do\nRight beside a riverboat gambler\nErotic images float through my head\nSay you wanna be a midnight rambler\nQuickly but quickly\nThe blood races through my veins\nQuickly loudly\nI wanna hear those sugar bells ring\nWish me love a wishing well to kiss and tell\nA wishing well of butterfly tears\nWish me love a wishing well to kiss and tell\nA wishing well of crocodile cheers get up\nOn the beat now uh\nWish me love a wishing well to kiss and tell\nA wishing well of butterfly tears c'mon\nWish me love a wishing well to kiss and tell\nA wishing well of crocodile cheers uh\nYeah I feel like goin' on\nC'mon c'mon\nYou're my midnight rambler baby\nWooh dig it for you anywhere\nBut all I know is what I want baby"""
13,Anything for You,Gloria Estefan,1988,"b""Anything for you\nThough you're not here\nSince you said we're through\nIt seems like years\nTime keeps dragging on and on\nAnd forever's been and gone\nStill I can't figure what went wrong\nI'd still do anything for you\nI'll play your game\nYou hurt me through and through\nBut you can have your way\nI can pretend each time I see you\nThat I don't care\nAnd I don't need you\nAnd though you'll never see me crying\nYou know inside I feel like dying\nAnd I'd do anything for you\nIn spite of it all\nI've learned so much from you\nYou made me strong\nBut don't you ever think that\nI don't love you\nThat for one minute\nI forgot you\nBut sometimes things don't work out right\nAnd you just have to say goodbye\nI hope you find someone to please you\nSomeone who'll care and never leave you\nBut if that someone ever hurts you\nYou just might need a friend to turn to\nAnd I'd do anything for you\nI'll give you up\nIf that's what I should do\nTo make you happy\nI can pretend each time I see you\nThat I don't care\nAnd I don't need you\nAnd though inside I feel like dying\nYou know you'll never see me crying\nDon't you ever think that\nI don't love you\nThat for one minute I forgot you\nBut sometimes things don't work out right\nAnd you just have to say goodbye"""
14,The Flame,Cheap Trick,1988,"b""Another night slowly closes in\nAnd I feel so lonely\nTouching heat freezing on my skin\nI pretend you still hold me\nI'm going crazy I'm losing sleep\nI'm in too far I'm in way too deep over you\nI can't believe you're gone\nYou were the first you'll be the last\nWherever you go I'll be with you\nWhatever you want I'll give it to you\nWhenever you need someone\nTo lay your heart and head upon\nRemember after the fire after all the rain\nI will be the flame\nI will be the flame\nWatching shadows move across the wall\nI feel so frightened\nI wanna run to you I wanna call\nBut I've been hit by lightning\nJust can't stand up for fallin' apart\nCan't see through this veil across my heart over you\nYou'll always be the one\nYou were the first you'll be the last\nWherever you go I'll be with you\nWhatever you want I'll give it to you\nWhenever you need someone\nTo lay your heart and head upon\nRemember after the fire after all the rain\nI will be the flame\nI will be the flame\nI'm going crazy I'm losing sleep\nI'm in too far I'm in way too deep over you\nYou'll always be the one\nYou were the first you'll be the last\nWherever you go I'll be with you\nWhatever you want I'll give it to you\nWhenever you need someone\nTo lay your heart and head upon\nRemember after the fire after all the rain\nI will be the flame\nI will be the flame\nWhatever you want I'll give it to you\nWherever you go I'll be with you\nAnd whatever you want I'll give it to you\nOh! Whatever you want I'll give it to you"""
15,Get Outta My Dreams Get into My Car,Billy Ocean,1988,"b""Hey you get in to my car! Who me?\nYes you get in to my car\nWoooooooooh. Wah! Hey\nWho's that lady coming down the road\nWho's that lady\nWho's that woman walking through my door\nWhat's the score\nI'll be the sun shining on you\nHey Cinderella step in your shoe\nI'll be your non-stop lover\nGet it while you can\nYour non-stop miracle I'm your man\nGet outta my dreams\nGet in to my car\nGet outta my dreams\nGet in to my car\nGet outta my mind\nGet in to my life\nOh I said hey  you \nGet in to my car\nOh baby\nLady driver let me take your wheel\nSmooth operator\nTouch my bumper \nHey let's make a deal make it real\nLike a road runner\nComing after you\nJust like a hero outta the blue\nI'll be your non-stop lover\nGet it while you can\nYour non-stop miracle\nI'm your man\nGet outta my dreams\nGet in to my car\nGet outta my dreams\nGet in to my car\nGet outta my mind\nGet in to my life\nOh I said hey  you \nGet in to my car\nOh baby lets go\nI said open the door\nTread on the floor\nYeah  yeah \nYeah  yeah \nLet's go\nOooh wooow yeah\nI'll be the sun shining on you\nHey Cinderella step in your shoe\nI'll be your non-stop lover\nGet it while you can\nYour non-stop miracle\nI'm your man\nGet outta my get outta my\nWoooooooooh\nGet outta my dreams\nGet in to my car\nGet outta my dreams\nGet in to my car\nGet outta my mind\nGet in to my life\nOh I said hey  you \nGet in to my hey  you \nGet in to my hey  you \nGet in to my car\nHey you\nI need you to get in the back seat\nI want you in my baby\nI want you in my baby\nGet in the back seat back seat...\nI'll do the driving\nI'll take the wheel.."""
16,Seasons Change,Exposé,1988,"b""Some dreams are in the night time\nAnd some seem like yesterday\nBut leaves turn brown and fade\nShips sail away\nYou long to say a thousand words\nBut seasons change\nIt feels like it's forever\nNo reason for emptiness\nThe time just runs away\nNo more day by day\nYou dream again\nIt seems in vain\nWhen seasons change\nI want to feel you by my side\nDon't you know I need you baby?\nSeasons change\nFeelings change\nIt's been so long since I found you\nYet it seems like yesterday\nSeasons change\nPeople change\nI'll sacrifice tomorrow\nJust to have you here today\nForever seems so far away\nThere's time for love and for play\nYou dream about today\nFeeling slips away\nThe winds that blow\nThey go away\nAnd seasons change\nDon't hide your feelings from inside\nI've got to have your love now baby\nSeasons change\nFeelings change\nIt's been so long since I found you\nYet it seems like yesterday\nSeasons change\nPeople change\nI want to feel you by my side\nI've got to have your love now baby\nSeasons change\nFeelings change\nIt's been so long since I found you\nYet it seems like yesterday\nSeasons change\nPeople change\nI'll sacrifice tomorrow\nJust to have you here today\nJust to have you here today\nSeasons change\nFeelings change\nIt's been so long since I found you\nYet it seems like yesterday\nSeasons change\nPeople change\nSeasons change\nFeelings change\nChange the season\nSeasons change\nPeople change\nSeasons change\nFeelings change"""
17,Is This Love,Whitesnake,1988,"b'I should have known better than to let you go alone\nIt\'s times like these I can\'t make it on my own\nWasted days and sleepless nights\nAnd I can\'t wait to see you again\nI find I spend my time waiting on your call\nHow can I tell you babe? My back\'s against the wall\nI need you by my side to tell me ""It\'s alright""\n\'Cause I don\'t think I can take anymore\nIs this love that I\'m feeling?\nIs this the love that I\'ve been searching for?\nIs this love or am I dreaming?\nThis must be love cause it\'s really got a hold on me\nA hold on me\nI can\'t stop the feeling I\'ve been this way before\nBut with you I\'ve found the key to open any door\nI can feel my love for you growing stronger day by day\nAnd I can\'t wait to see you again\nSo I can hold you in my arms\nIs this love that I\'m feeling?\nIs this the love that I\'ve been searching for?\nIs this love or am I dreaming?\nThis must be love cause it\'s really got a hold on me\nA hold on me\nIs this love that I\'m feeling?\nIs this the love that I\'ve been searching for?\nIs this love or am I dreaming?\nIs this the love that I\'ve been searching for?\nIs this love or am I dreaming?\nIs this the love that I\'ve been searching for?\nIs this love or am I dreaming?\nIs this the love that I\'ve been searching for?'"
18,Wild Wild West,The Escape Club,1988,"b""Forty seven dead beats living in the back street\nNorth east west south all in the same house\nSitting in a back room waiting for the big boom\nI'm in a bedroom waiting for my baby\nShe's so mean but I don't care\nI love her eyes and her wild wild hair\nDance to the beat that we love best\nHeading for the nineties\nLiving in the wild wild west\nThe wild wild west \nWell Mandy's in the backroom handing out Valium\nSheriff's on the airwaves talking to the D.J.'s\nForty seven heartbeats beating like a drum\nGot to live it up live it up Ronnie's got a new gun\nShe's so mean but I don't care\nI love her eyes and her wild wild hair\nDance to the beat that we love best\nHeading for the nineties\nLiving in the wild wild west\nThe wild wild west  Yeow\nNow put your flags in the air and march them up and down\nYou can live it up live it up all over the town\nAnd turn to the left turn to the right\nI don't care as long as she comes tonight\nShe's so mean but I don't care\nI love her eyes and her wild wild hair\nDance to the beat that we love best\nHeading for the nineties\nLiving in the wild wild west\nThe wild wild west\nThe wild wild west \nYeow wild west\nBrrrr here come a musical disc\n'Cause some people them a-keep waitin' for\nThis one's called the outlaw wow\nThey want me\nRide the rhythm like me ridin' a bike\nShine on me\nMurder me chatter when me chat on the mic\nShorties thought this could keep them rockin' 'til the broad daylight\nAnd here comes the Escape Club to rock it all night say\nLive it up live it up\nLive it up live it up\nLiving in the wild wild west\nThe wild wild west\nThe wild wild west\nThe wild wild west\nHeading for the nineties living in the eighties\nScreaming in a back room waiting for the big boom\nGive me give me wild west give me give me safe sex\nGive me love give me love give me time to live it up\nNow put your flags in the air and march them up and down\nYou can live it up live it up all over the town\nAnd turn to the left turn to the right\nI don't care as long as she comes tonight\nShe's so mean but I don't care\nI love her eyes and her wild wild hair\nDance to the beat that we like best\nHeading for the nineties\nLiving in the wild wild west\nThe wild wild west\nThe wild wild west \nYeow wild west"""
19,Pour Some Sugar on Me,Def Leppard,1988,"b""Step inside\nWalk this way\nYou and me babe\nHey hey!\nLove is like a bomb baby c'mon get it on\nLivin' like a lover with a radar phone\nLookin' like a tramp like a video vamp\nDemolition woman can I be your man?\nRazzle 'n' a dazzle 'n' a flash a little light\nTelevision lover baby go all night\nSometime anytime sugar me sweet\nLittle miss ah innocent sugar beat yeah\nSo c'mon take a bottle shake it up\nBreak the bubble break it up\nPour some sugar on me\nOoh in the name of love\nPour some sugar on me\nC'mon fire me up\nPour your sugar on me\nI can't get enough\nI'm hot sticky sweet\nFrom my head to my feet yeah\nListen! red light yellow light green-a-light go!\nCrazy little woman in a one man show\nMirror queen mannequine rhythm of love\nSweet dream saccharine loosen up\nLucid love\nYou gotta squeeze a little squeeze a little\nTease a little more\nEasy operator come a knockin' on my door\nSometime anytime sugar me sweet\nLittle miss innocent sugar me yeah yeah\nGive a little more\nTake a bottle shake it up\nBreak the bubble break it up\nPour some sugar on me\nOoh in the name of love\nPour some sugar on me\nC'mon fire me up\nPour your sugar on me\nI can't get enough\nI'm hot sticky sweet\nFrom my head to my feet yeah\nYou got the peaches I got the cream\nSweet to taste saccharine\nCause I'm hot say what sticky sweet\nFrom my head my head to my feet\nDo you take sugar? one lump or two?\nTake a bottle shake it up\nBreak the bubble break it up\nPour some sugar on me\nOoh in the name of love\nPour some sugar on me\nC'mon fire me up\nPour your sugar on me\nOh I can't get enough\nPour some sugar on me\nOh in the name of love\nPour some sugar on me\nGet it come get it\nPour your sugar on me\nPour some sugar on me\nYeah! Sugar me!"""
20,I'll Always Love You,Taylor Dayne,1988,"b""I'll always love you\nFor the rest of my days\nYou have won my heart and my soul\nWith your sweet sexy ways\nYou gave me hope\nWhen I needed someone near\nYou bring me happiness\nEvery day of every year\nAnd I'll always love you\nFor all that you are\nYou have made my life complete\nYou're my lucky star\nYou are the one\nThat I'd been searching for\nYou are my everything\nTell me who could ask for more\nAnd I'll always love you\nHoney this will never end\nI need you by my side baby\nYou're my lover my friend\nOh my friend\nYou gave my world\nA thrill I've never known\nAnd filled my eager heart\nWith a love to call my own\nAnd I'll always love you\nYou must know how much I do\nYou can count on me forever\nAnd I will take good care\nOf you\nI'll always love you\nI'm so happy that your mine\nI always love you\nTill the end of time"""
21,Man in the Mirror,Michael Jackson,1988,"b""I'm gonna make a change\nFor once in my life\nGonna feel real good\nGonna make a difference\nGonna make it right\nAs I turn up the collar on my favorite winter coat\nThis wind is blowin' my mind\nSee the kids in the street with not enough to eat\nWho am I to be blind pretending not to see their needs\nA summer's disregard a broken bottle top\nAnd one man's soul\nThey follow each other on the wind ya know\n'Cause they got nowhere to go\nThat's why I want you to know\nI'm starting with the man in the mirror\nI'm asking him to change his ways\nAnd no message could have been any clearer\nIf you wanna make the world a better place\nTake a look at yourself and then make a change\nI've been a victim of a selfish kinda love\nIt's time that I realize\nThere are some with no home\nNot a nickel to loan\nCould it be really me pretending that they're not alone\nA willow deeply scarred somebody's broken heart\nAnd a washed-out dream\nThey follow the pattern of the wind ya see\n'Cause they got no place to be\nThat's why I'm starting with me\nI'm starting with the man in the mirror\nI'm asking him to change his ways\nAnd no message could have been any clearer\nIf you wanna make the world a better place\nTake a look at yourself and then make a change\nI'm starting with the man in the mirror\nI'm asking him to change his ways\nAnd no message could have been any clearer\nIf you wanna make the world a better place\nTake a look at yourself and then make that change\nI'm starting with the man in the mirror \nI'm asking him to change his ways \nAnd no message could have been any clearer\nIf you wanna make the world a better place\nTake a look at yourself and then make the change\nYou gotta get it right while you got the time\n'Cause when you close your heart \nThen you close your mind \n I'm starting with the man in the mirror\n I'm asking him to change his ways\nAnd no message could have been any clearer\nIf you want to make the world a better place\nTake a look at yourself and then make that\nChange!\nMake that change!"""
22,Shake Your Love,Debbie Gibson,1988,"b""Shake your love\nI just can't shake your love\nShake your love\nI just can't shake your love\nShake your love\nI just can't shake...\nShake your love\nI just can't shake your love\nI'm under a spell again\nBoy I'm wondering why\nThis is not a game of love\nBut an emotional tie\nI'm trying to figure out my heart \nBut I can't offer you proof\nOf why we should never be apart\nAnd that is the\nThat is the truth\nOh...\nDo you know why I stop and stare\nAnd smile when you walk by\nAnd how I call you up at night\nI hang up the phone and I cry\nIf I never got to know you so well\nMaybe I would be fine\nBaby you know that I can't tell\nWhy you should be\nYou should be mine oh\nOoh\nI know what you're thinking\nI see it in your eyes\nYou want to give\nOur love another try\nI'm so glad you realize\nI can't...\nShake it\nYour love\nCan't shake\nJust can't shake your love"""
23,Simply Irresistible,Robert Palmer,1988,"b""How can it be permissible?\nShe compromise my principle yeah yeah\nThat kind of love is mythical\nShe's anything but typical\nShe's a craze you'd endorse she's a powerful force\nYou're obliged to conform when there's no other cause\nShe used to look good to me but now I find her\nSimply irresistible\nSimply irresistible\nHer loving is so powerful huh!\nIt's simply unavoidable\nThe trend is irreversible\nThe woman is invincible\nShe's a natural law and she leaves me in awe\nShe deserves the applause I surrender because\nShe used to look good to me but now I find her\nSimply irresistible\nSimply irresistible\nSimply irresistible\nSimply irresistible\nShe's unavoidable I'm backed against the wall\nShe gives me feelings like I never felt before\nI'm breaking promises she's breaking every law\nShe used to look good to me now I find her\nSimply irresistible\nSimply irresistible\nHer methods are inscrutable\nThe proof is irrefutable \nShe's so completely kissable huh\nOur lives are indivisible yeah yeah\nShe's a craze you'd endorse she's a powerful force\nYou're obliged to conform when there's no other course\nShe used to look good to me but now I find her\nSimply irresistible\nSimply irresistible\nSimply irresistible\nSimply irresistible\nSimply irresistible\nSimply irresistible\nSimply irresistible!"""
24,Hold On to the Nights,Richard Marx,1988,"b""Just when I believed\nI couldn't ever want for more\nThis ever-changing world\nPushes me through another door\nI saw you smile\nAnd my mind\nCould not erase the beauty of your face\nJust for awhile\nWon't you let me shelter you\nHold on to the nights\nHold on to the memories\nI wish that I could give you\nSomething more\nThat I could be yours\nHow do we explain\nSomething that took us by surprise\nPromises in vain\nLove that is real\nBut in disguise\nWhat happens now\nDo we break another rule?\nLet our lovers play the fool?\nI don't know how\nTo stop feeling this way\nHold on to the nights\nHold on to the memories\nIf only I could give you more\nWell I think that I've been true\nTo everybody else but me\nAnd the way I feel about you\nMakes my heart long to be free\nEvery time I look into your eyes\nI'm helplessly aware\nThat the someone I've been searching for\nIs right there\nHold on to the nights\nHold on to the memories\nI wish that I could give you more\nThat I can be yours"""
