Rank,Song,Artist,Year,Lyrics
11,"Greatest Love of All",Whitney Houston,1986,b"I believe the children are our future\nTeach them well and let them lead the way\nShow them all the beauty they possess inside\nGive them a sense of pride to make it easier\nLet the children's laughter remind us how we used to be\nEverybody's searching for a hero\nPeople need someone to look up to\nI never found anyone who fulfilled my needs\nA lonely place to be\nAnd so I learned to depend on me\nI decided long ago\nNever to walk in anyone's shadows\nIf I fail if I succeed\nAt least I'll live as I believe\nNo matter what they take from me\nThey can't take away my dignity\nBecause the greatest love of all\nIs happening to me\nI found the greatest love of all\nInside of me\nThe greatest love of all\nIs easy to achieve\nLearning to love yourself\nIt is the greatest love of all\nI believe the children are our future\nTeach them well and let them lead the way\nShow them all the beauty they possess inside\nGive them a sense of pride to make it easier\nLet the children's laughter remind us how we used to be\nI decided long ago never to walk in anyone's shadows\nIf I fail if I succeed\nAt least I'll live as I believe\nNo matter what they take from me\nThey can't take away my dignity\nBecause the greatest love of all\nIs happening to me\nI found the greatest love of all\nInside of me\nThe greatest love of all\nIs easy to achieve\nLearning to love yourself\nIt is the greatest love of all\nAnd if by chance that special place\nThat you've been dreaming of\nLeads you to a lonely place\nFind your strength in love"
12,"Secret Lovers",Atlantic Starr,1986,b"Here we are\nThe two of us together\nTaking this crazy chance\nTo be all alone\nWe both know that\nWe should not be together\nCause if we're found out\nIt could mess up both our happy homes\nI hate to think about us\nAll meeting up together\nCause soon as I\nLooked at you\nIt would show on my face\nThen they'll know that\nWe've been loving each other\nThey can never know\nNo no no\nWe can't leave a trace\nSitting at home\nI do nothing all day\nBut think about you\nAnd hope that you're okay\nHoping you'll call\nBefore anyone gets home\nI'll wait anxiously\nAlone by the phone\nHow could something so wrong\nBe so right?\nI wish we didn't have to\nKeep our love out of sight yeah\nLiving two lives\nJust ain't easy at all\nBut we gotta hang on in there\nOr fall\nSecret lovers yeah\nThat's what we are\nTrying so hard to hide the way we feel\nBecause we both belong to someone else\nBut we can't let it go\nCause what we feel\nIs oh so real\nSo real so real\nYou and me\nAre we fair?\nIs this cruel\nOr do we care?\nCan they tell\nWhat's in our minds\nMaybe they've had secret loves\nAll of the time\nIn the middle of making love\nWe notice the time\nWe both get nervous\nCause it's way after 9:00\nEven though we hate it\nWe know it's time that we go\nWe gotta be careful\nSo that no one will know\nSecret lovers yeah\nThat's what we are\nWe shouldn't be together\nBut we can't let it go\nCause what we feel\nIs oh so real\nSo real so real\nSo real so real"
13,"Friends and Lovers",Gloria Loring,1986,b"What would you say if I told you\nI've always wanted to hold you\nI don't know what we're afraid of\nNothing would change if we made love\nSo I'll be your friend and I'll be your lover\n'Cause I know in our hearts we agree\nWe don't have to be one or the other\nOh no we could be both to each other\nAnd yes it's a chance that we're taking\nSomebody's heart may be breaking\nBut we can't stop what's inside us\nOur love for each other will guide us\nSo I'll be your friend and I'll be your lover\n'Cause I know in our hearts we agree\nWe don't have to be one or the other\nI've been through you and you've been through me\nAnd sometimes a friend is the hardest to see\nBut we always know when it's laid on the line\nNobody else is as easy to find\nSo I'll be your friend and I'll be your lover\n'Cause I'll be your friend and I'll be your lover\n'Cause I know in our hearts we agree\nWe don't have to be one or the other\nOh no we could be both to each other"
14,"Glory of Love",Peter Cetera,1986,b"Tonight it's very clear\n'Cause we're both lying here\nThere's so many things I wanna say\nI will always love you\nI would never leave you alone\nSometimes I just forget\nSay things I might regret\nIt breaks my heart to see you crying\nI don't wanna lose you\nI could never make it alone\nI am a man who will fight for your honor\nI'll be the hero you're dreaming of\nWe'll live forever\nKnowing together\nThat we did it all for the glory of love\nYou keep me standing tall\nYou help me through it all\nI'm always strong when you're beside me\nI have always needed you\nI could never make it alone\nI am the man who will fight for your honor\nI'll be the hero you've been dreaming of\nWe'll live forever\nKnowing together\nThat we did it all for the glory of love\nIt's like a knight in shining armor\nFrom a long time ago\nJust in time I will save the day\nTake you to my castle far away\nI am the man who will fight for your honor\nI'll be the hero that your dreaming of\nWe're gonna live for ever\nKnowing together\nThat we did it all for the glory of love\nWe'll live forever\nKnowing together\nThat we did it all for the glory of love\nWe did it all for love\nWe did it all for love\nWe did it all for love\nWe did it all for love"
15,"West End Girls",Pet Shop Boys,1986,b"Sometimes you're better off dead\nThere's gun in your hand and it's pointing at your head\nYou think you're mad too unstable\nKicking in chairs and knocking down tables\nIn a restaurant in a West End town\nCall the police there's a madman around\nRunning down underground to a dive bar\nIn a West End town\nIn a West End town a dead end world\nThe East End boys and West End girls\nIn a West End town a dead end world\nThe East End boys and West End girls\nWest End girls\nToo many shadows whispering voices\nFaces on posters too many choices\nIf when why what?\nHow much have you got?\nHave you got it do you get it if so how often?\nAnd which do you choose a hard or soft option?\nHow much do you need?\nIn a West End town a dead end world\nThe East End boys and West End girls\nIn a West End town a dead end world\nThe East End boys and West End girls\nWest End girls\nWest End girls\nHow much do you need?\nIn a West End town a dead end world\nThe East End boys and West End girls\nOoh West End town a dead end world\nEast End boys West End Girls\nWest End girls\nYou've got a heart of glass or a heart of stone\nJust you wait 'til I get you home\nWe've got no future we've got no past\nHere today built to last\nIn every city in every nation\nFrom Lake Geneva to the Finland station\nHow far have you been?\nIn a West End town a dead end world\nThe East End boys and West End girls\nA West End town a dead end world\nEast End Boys West End girls\nWest End girls\nWest End girls\nWest End girls\nHow far have you been?\nGirls\nEast End boys\nAnd West End girls\nAnd West End girls\n... forever\nAnd West End girls\nHow far have you been?\nEast End boys\nThe West End girls\nThe West End boys\nAnd West End girls\nThe West End girls\nThe West End boys\nThe West End girls"
16,"There'll Be Sad Songs (To Make You Cry)",Billy Ocean,1986,b"Sometimes I wonder by the look in your eye\nWhen I'm standing besides there's a fever burning deep inside\nIs there another in your memory\nDo you think of someone you hear that special melody?\nI always stop and think of you especially\nWhen the words of a love song\nTouch the very heart of me\nThere'll be sad songs to make you cry\nLove songs often do\nThey can touch the heart of someone new\nSaying I love you \nI often wonder how it could be\nYou loving me two hearts in perfect harmony\nI'll count the hours until that day\nRhapsody plays a melody for you and me\nUntil the moment that you give your love to me\nYou're the one I care for the one that I would wait for\nThere'll be sad songs to make you cry\nLove songs often do\nThey can touch the heart of someone new\nSaying I love you \nThere'll be sad songs to make you cry\nLove songs often do\nThey can touch the heart of someone new\nSaying I love you\nOoo-ooo-ooo\nOhhhhhhhhh-uuuuu\nYou're my desire\nYou take me higher\nMy love is like a river running so deep\nI always stop and think of you especially\nWhen the words of a love song\nTouch the very heart of me\nThere'll be sad songs to make you cry\nLove songs often do\nThey can touch the heart of someone new\nSaying I love you \nThere'll be sad songs to make you cry\nLove songs often do\nThey can touch the heart of someone new\nSaying I love you "
17,"Alive and Kicking",Simple Minds,1986,b"You turn me on you lift me up\nAnd like the sweetest cup I'd share with you\nYou lift me up don't you ever stop I'm here with you\nNow it's all or nothing\nCause you say you'll follow through\nYou follow me and I I I follow you\nWhat you gonna do when things go wrong?\nWhat you gonna do when it all cracks up?\nWhat you gonna do when the Love burns down?\nWhat you gonna do when the flames go up?\nWho is gonna come and turn the tide?\nWhat's it gonna take to make a dream survive?\nWho's got the touch to calm the storm inside?\nWho's gonna save you?\nAlive and Kicking\nStay until your love is Alive and Kicking\nStay until your love is until your love is Alive\nOh you lift me up to the crucial top so I can see\nOh you lead me on till the feelings come\nAnd the lights that shine on\nBut if that don't mean nothing\nLike if someday it should fall through\nYou'll take me home where the magic's from\nAnd I'll be with you\nWhat you gonna do when things go wrong?\nWhat you gonna do when it all cracks up?\nWhat you gonna do when the Love burns down?\nWhat you gonna do when the flames go up?\nWho is gonna come and turn the tide?\nWhat's it gonna take to make a dream survive?\nWho's got the touch to calm the storm inside?\nDon't say goodbye\nDon't say goodbye\nIn the final seconds who's gonna save you?\nOh Alive and Kicking\nStay until your love is love is Alive and Kicking\nOh Alive and Kicking\nStay until your love is love is Alive and Kicking"
18,"Never",Heart,1986,b"Oh whoa whoa whoa\nOh whoa whoa whoa\nHey baby I'm talkin' to you\nStop yourself and listen\nSome things you can never never choose\nEven if you try yeah\nYou're banging your head again\nCause somebody won't let you in\nOne chance one love\nYour chance to let me know\nWe can't go on\nJust running away\nIf we stay any longer\nWe will surely never get away\nWhoa oh anything you want we can make it happen\nStand up and turn around\nNever let them shoot us down\nNever never never\nNever run away\nHey baby you know it's true\nWhy you bother lying\nWhen you know that you want it to\nDon't you dare deny me\nWalk those legs right over here\nGive me what I'm dying for\nOne chance one love\nHold me down let me go\nWe can't go on\nJust running away\nIf we wait any longer\nWe will surely never get away\nWhoa oh anything you want we can make it happen\nStand up and turn around\nNever let them shoot us down\nNever never  never\nNever run away\nNever no never never\nNever run away\nHey baby I'm talkin' to you\nStop yourself and listen\nSome things you can never choose\nEven if you try yeah\nYou're banging your head again\nCause somebody won't let you in\nOne chance one love\nYour chance to let me know\nWe can't go on just running away\nIf we stay any longer\nWe will surely never get away\nWhoa never\nWhoa never\nWe can't go on never\nWe can't go on never\nWhoa never\nWhoa never\nWe can't go on never\nWe can't go on never\nWhoa never\nWhoa never"
19,"Kiss",Prince,1986,b"You don't have to be beautiful to turn me on\nI just need your body baby from dusk 'til dawn\nYou don't need experience to turn me out\nYou just leave it all up to me I'm gonna show you what it's all about\nYou don't have to be rich to be my girl\nYou don't have to be cool to rule my world\nAin't no particular sign I'm more compatible with\nI just want your extra time and your kiss\nYou got to not talk dirty baby if you wanna impress me\nYou can't be too flirty mama I know how to undress me\nI want to be your fantasy maybe you could be mine\nYou just leave it all up to me we could have a good time\nYou don't have to be rich to be my girl\nYou don't have to be cool to rule my world\nAin't no particular sign I'm more compatible with\nI just want your extra time and your kiss\nYes oh I think I wanna dance uh\nGotta gotta oh\nLittle Girl Wendy's Parade\nGotta gotta gotta\nWomen not girls rule my world I said they rule my world\nAct your age mama not your shoe size maybe we could do the twirl\nYou don't have to watch Dynasty to have an attitude\nYou just leave it all up to me my love will be your food\nYou don't have to be rich to be my girl\nYou don't have to be cool to rule my world\nAin't no particular sign I'm compatible with!\nI just want your extra time and your kiss"
20,"Higher Love",Steve Winwood,1986,b"{Intro}\nThink about it there must be higher love\nDown in the heart or hidden in the stars above\nWithout it life is wasted time\nLook inside your heart I'll look inside mine\nThings look so bad everywhere\nIn this whole world what is fair?\nWe walk blind and we try to see\nFalling behind in what could be\nBring me a higher love\nBring me a higher love oh\nBring me a higher love\nWhere's that higher love I keep thinking of?\nWorlds are turning and we're just hanging on\nFacing our fear and standing out there alone\nA yearning and it's real to me\nThere must be someone who's feeling for me\n{Hook}\nThings look so bad everywhere\nIn this whole world what is fair?\nWe walk blind and we try to see\nFalling behind in what could be\nBring me a higher love\nBring me a higher love oh\nBring me a higher love\nWhere's that higher love I keep thinking of?\nBring me a higher love\nBring me a higher love oh\nBring me a higher love\nA good kind of love want a higher love\nI will wait for it\nI'm not too late for it\nUntil then I'll sing my song\nTo cheer the night along\nBring it oh\n{Bridge}\nI could light the night up with my soul on fire\nI could make the sun shine from pure desire\nLet me feel that love come over me\nLet me feel how strong it could be\nOh\n{Bridge }\nBring me a higher love\nBring me a higher love oh\nBring me a higher love\nWhere's that higher love I keep thinking of?\nBring me a higher love\nBring me a higher love oh bring me\nBring me a higher love oh\nBring me a higher love\nBring me a higher love\nBring me a higher love oh I said bring me\nBring me a higher love\nBring me a higher love\nBring me a higher love\nBring me a higher love oh\n{Outro}"
21,"Stuck with You",Huey Lewis,1986,b"We've had some fun\nYes we've had our ups and downs\nBeen down that rocky road\nBut here we are still around\nWe thought about someone else\nBut neither one took the bait\nWe thought about breaking up\nNow we know it's much too late\nWe are bound by all the rest\nLike the same phone number\nAll the same friends\nAnd the same address\n Yes it's true \nI am happy to be stuck with you\n Yes it's true \nI'm so happy to be stuck with you\n 'Cause I can see \nThat you're happy to be stuck with me\nWe've had our doubts\nWe never took them seriously\nAnd we've had our ins and outs\nBut that's the way it's s'posed to be\nWe thought about giving up \nBut we could never stay away\nWe thought about breaking up \nBut now we know it's much too late\nAnd it's no great mystery \nIf we change our minds\nEventually\nIt's back to you and me\n Yes it's true \nI am happy to be stuck with you\n Yes it's true \nI'm so happy to be stuck with you\n 'Cause I can see \nThat you're happy to be stuck with me\nWe are bound by all the rest\nLike the same phone number\nAll the same friends\nAnd the same address\n Yes it's true \nI am happy to be stuck with you\n Yes it's true \nI'm so happy to be stuck with you\n 'cause I can see \nThat you're happy to be stuck with me\n I'm so happy to be stuck with you\n I'm happy to be stuck with you\n Happy to be stuck with you"
22,"Holding Back the Years",Simply Red,1986,b"Holding back the years\nThinking of the fear I've had so long\nWhen somebody hears\nListen to the fear that's gone\nStrangled by the wishes of pater\nHoping for the arms of mater\nGet to me the sooner or later\nI'll keep holding on\nI'll keep holding on\nHolding back the years\nChance for me to escape from all I've known\nHolding back the tears\nCause nothing here has grown\nI've wasted all my tears\nWasted all those years\nAnd nothing had the chance to be good\nNothing ever could yeah\nI'll keep holding on\nI'll keep holding on\nI'll keep holding on\nI'll keep holding on\nSo tight\nI've wasted all my tears\nWasted all of those years\nAnd nothing had the chance to be good\nCause nothing ever could oh yeah\nI'll keep holding on\nI'll keep holding on\nI'll keep holding on\nI'll keep holding on\nHolding holding holding\nThat's all I have today\nIt's all I have to say"
23,"Sledgehammer",Peter Gabriel,1986,b"Hey hey you\nTell me how have you been?\nYou could have a steam train\nIf you just lay down your tracks\nYou could have an aeroplane flying\nIf you bring your blue sky back\nAll you do is call me\nI'll be anything you need\nYou could have a big dipper\nGoing up and down all around the bends\nYou could have a bumper car bumping\nThis amusement never ends\nI wanna be your sledgehammer\nWhy don't you call my name?\nOh let me be your sledgehammer\nThis will be my testimony\nShow me 'round your fruit cage\n'Cause I will be your honey bee\nOpen up your fruit cage\nWhere the fruit is as sweet as can be\nI wanna be your sledgehammer\nWhy don't you call my name?\nYou'd better call the sledgehammer\nPut your mind at rest\nI'm going to be the sledgehammer\nThis can be my testimony\nI'm your sledgehammer\nLet there be no doubt about it\nSledge sledge\nSledgehammer\nI get it right\nI kicked the habit\nKicked the habit kicked the habit\nShed my skin\nShed my skin\nThis is the new stuff\nThis is the new stuff\nI go dancing in\nWe can go dancing in\nOh won't you show for me?\nShow for me\nI will show for you\nShow for you\nShow for me\nShow for me\nOh I will show for you\nYeah yeah yeah yeah yeah I do mean you\nShow for me\nOnly you\nYou been coming through\nShow for you\nI'm gonna build that power\nBuild build up that power hey\nShow for me\nI've been feeding the rhythm\nI've been feeding the rhythm\nShow for you\nGonna feel that power hey build in you\nShow for me\nCome on come on help me do\nCome on come on help me do\nShow for you\nYeah yeah yeah yeah yeah yeah yeah yeah you\nShow for me\nI've been feeding the rhythm\nI've been feeding the rhythm\nShow for you\nIt's what we're doing doing\nAll day and night\nShow for me\nCome on come on help me do\nCome on come on help me do\nShow for you\nYeah yeah yeah yeah yeah yeah yeah yeah you\nShow for me\nI've been feeding the rhythm..."
24,"Sara",Starship,1986,b"Go now\nDon't look back\nWe've drawn the line\nMove on\nIt's no good to go back in time\nI'll never find another girl like you\nFor happy endings\nIt takes two\nWe're fire and ice\nA dream won't come true\nSara\nSara\nStorms are brewing in your eyes\nSara\nSara\nNo time is a good time for goodbyes\nDanger\nIn the game when the stakes are high\nBranded\nMy heart was branded\nWhile my senses stood by\nI'll never find another girl like you\nFor happy endings\nIt takes two\nWe're fire and ice\nA dream won't come true\nSara\nSara\nStorms are brewing in your eyes\nSara\nSara\nNo time is a good time for goodbyes\nSara\nSara\nStorms are brewing in your eyes\nSara\nSara\nNo time is a good time for goodbyes\nLoved me\nLike no one ever loved me before\nHurt me\nNo one could ever hurt me more\nSara\nNobody loved me anymore\nI'll never find another girl like you\nNo\nWe're fire and ice\nA dream won't come true\nSara\nSara\nSara\nNo time is a good time no\nSara\nSara\nStorms are brewing in your eyes\nSara\nSara\nNo time is a good time for goodbyes\nOoh\nSara\nSara\nSara\nStorms are brewing in your eyes\nSara\nSara\nNo time is a good time no\nSara\nSara\nWhy did it?\nWhy did it?\nWhy did it all fall apart?"
25,"Human",The Human League,1986,b"Come on baby dry your eyes\nWipe your tears\nNever like to see you cry\nWon't you please forgive me\nI wouldn't ever try to hurt you\nI just needed someone to hold me\nTo fill the void while you were gone\nTo fill this space of emptiness\nI'm only human\nOf flesh and blood I'm made\nHuman\nBorn to make mistakes\nSo many nights I longed to hold you\nSo many times I looked and saw your face\nNothing could change the way I feel\nNo one else could ever take your place\nI'm only human\nOf flesh and blood I'm made\nHuman\nBorn to make mistakes\n Human\n Please forgive me\nThe tears I cry aren't tears of pain\nThey're all to hide my guilt and shame\nI forgive you now I ask the same of you\nWhile we were apart I was human too\n(Human\nHuman)\nI'm only human\nOf flesh and blood I'm made \nHuman\nBorn to make mistakes\n(Human\nHuman)"
26,"I Can't Wait",Nu Shooz,1986,b"Baby I can't wait\nMy love tell me what it's all about\nYou've got something\nThat I can't live without\nHappiness is so hard to find\nHey baby tell me what is on your mind\nCause I can't wait \nTill you call me on the telephone\nI can't wait \nTill we're all alone \nYou know I love you\nEven when you don't try\nI know that our love will never die\nHey darling when you look into my eye\nPlease tell me you'll never have to say goodbye\nCause I can't wait  this is what I've been waiting for\nI can't wait  'till my love walked in the door\nI can't wait  true love is so hard to find\nI found yours you found mine\nI can't wait  tell me what is on your mind \n I can't wait\nSay it one more time  tell me what is on your mind\nOh I can't wait  this is what I've been waiting for\nOh I can't wait  'till my love walked in the door"
27,"Take My Breath Away",Berlin,1986,b'Watching every motion in my foolish lover\'s game\nOn this endless ocean finally lovers know no shame\nTurning and returning to some secret place inside\nWatching in slow motion as you turn around and say\nTake my breath away\nTake my breath away\nWatching I keep waiting still anticipating love\nNever hesitating to become the fated ones\nTurning and returning to some secret place to find\nWatching in slow motion as you turn to me and say\nMy love take my breath away\nThrough the hourglass I saw you\nIn time you slipped away\nWhen the mirror crashed I called you\nAnd turned to hear you say\n"If only for today I am unafraid"\nTake my breath away\nTake my breath away\nWatching every motion in this foolish lover\'s game\nHaunted by the notion somewhere there\'s a love in flames\nTurning and returning to some secret place inside\nWatching in slow motion as you turn my way and say\nTake my breath away\nMy love take my breath away\nMy love take my breath away\nMy love take my breath away\nMy love'
