Rank,Song,Artist,Year,Lyrics
11,One,Three Dog Night,1969,"b""One is the loneliest number that you'll ever do\nTwo can be as bad as one\nIt's the loneliest number since the number one\nNo is the saddest experience you'll ever know\nYes it's the saddest experience you'll ever know\n'Cause one is the loneliest number that you'll ever do\nOne is the loneliest number whoa-oh worse than two\nIt's just no good anymore since you went away\nNow I spend my time just making rhymes of yesterday\nOne is the loneliest number\nOne is the loneliest number\nOne is the loneliest number that you'll ever do\nOne is the loneliest\nOne is the loneliest\nOne is the loneliest number that you'll ever do\nIt's just no good anymore since you went away\nOne is the loneliest \nOne is the loneliest \nOne is the loneliest number that you'll ever do \nOne is the loneliest \nOne is the loneliest \nOne is the loneliest number that you'll ever do \nOne \nOne is the loneliest number that you'll ever do \nOne is the loneliest number that you'll ever do"""
12,Crystal Blue Persuasion,Tommy James,1969,"b""Look over yonder\nWhat do you see?\nThe sun is a rising\nMost definitely\nA new day is coming whoo-hoo!\nPeople are changing\nAin't it beautiful whoo-hoo!\nCrystal Blue Persuasion\nBetter get ready\nGonna see the light\nLove love is the answer whoo-hoo!\nAnd that's all right\nSo don't you give up now whoo-hoo!\nSo easy to find\nJust look to your soul look to you soul!\nAnd open your mind\nCrystal Blue Persuasion Mm-hmm\nIt's a new vibration\nCrystal Blue Persuasion Crystal\nBlue Persuasion\nMaybe tomorrow\nWhen he looks down\nEvery green field whoo-hoo!\nAnd every town\nAll of his children\nIn every nation\nThere'll be Peace and Good\nBrotherhood\nCrystal Blue Persuasion Yeah\nCrystal Blue Persuasion aha!"""
13,Hair,The Cowsills,1969,"b""She asks him why\nWhy I'm a hairy guy\nI'm hairy noon and nighty-night night\nMy hair is a fright\nI'm hairy high and low\nBut don't ask me why\n'Cause he don't know\nIt's not for lack of bread\nLike the Grateful Dead\nDarling\nGimme a head with hair\nLong beautiful hair\nShining gleaming\nStreaming flaxen waxen\nGive me down to there\nShoulder length or longer \nHere baby there mama\nEverywhere daddy daddy\nHair hair hair hair\nGrow it show it\nLong as I can grow it\nMy hair\nI let it fly in the breeze\nAnd get caught in the trees\nGive a home for the fleas in my hair\nA home for fleas\nA hive for the buzzin' bees\nA nest for birds\nThere ain't no words\nFor the beauty the splendor the wonder\nOf my...\nHair hair hair hair\nGrow it show it\nLong as I can grow it\nMy hair\nI want it long straight curly fuzzy\nSnaggy shaggy ratsy matsy\nOily greasy fleecy\nShining gleaming streaming\nFlaxen waxen\nKnotted polka-dotted\nTwisted beaded braided\nPowdered flowered and confettied\nBangled tangled spangled and spaghettied!\nOh say can you see\nMy eyes if you can\nThen my hair's too short\nDown to here\nDown to there\nDown to there?\nDown to where?\nIt stops by itself\nDon't never have to cut it\n'Cause it stops by itself\nOh give me a head with hair\nLong beautiful hair\nShining gleaming\nStreaming flaxen waxen\nWon't you gimme it down to there \nShoulder length or longer \nHere baby there mama\nEverywhere daddy daddy\nHair \nGrow it\nShow it\nLong as I can grow it\nMy hair \nGrow it\nShow it\nLong as I can grow it\nMy hair """
14,Too Busy Thinking About My Baby,Marvin Gaye,1969,"b""Ah-ah-aaah oh yeah\nOh listen to me people\nI haven't got time to think about money\nOr what it can buy\nAnd I haven't got time to sit down and wonder\nWhat makes a birdie fly\nAnd I don't have the time to think about\nWhat makes a flower grow\nAnd I've never given a second thought\nTo where the rivers flow\nToo busy thinking about my baby\nAnd I haven't got time for nothing else\nSaid I haven't got time to discuss the weather\nHow long it's going to last\nAnd I haven't got time to do no studies\nOnce I get out of class\nTelling you I'm just a fellow\nSaid I got a one track mind\nAnd when it comes to thinking about anything but my baby\nI just don't have any time\nToo busy thinking about my baby\nAnd I haven't got time for nothing else\nThe diamonds and pearls in the world\nCould never match her worth no no\nShe's some kind of wonderful people tell you\nI got heaven right here on earth\nI'm just a fellow\nWith a one one track mind\nAnd when it comes to thinking about anything but my baby\nI just don't have any time\nToo busy thinking about my baby\nAnd I haven't got time for nothing else\n(Yeah she's never hard to find\nBecause she's always on my mind)"""
15,Love Theme from Romeo and Juliet,Henry Mancini,1969,b''
16,Get Together,The Youngbloods,1969,"b""Love is but a song we sing\nFear's the way we die\nYou can make the mountains ring\nOr make the angels cry\nThough the bird is on the wing\nAnd you may not know why\nCome on people now\nSmile on your brother\nEverybody get together\nTry to love one another right now\nSome may come and some may go\nWe will surely pass\nWhen the one that left us here\nReturns for us at last\nWe are but a moment's sunlight\nFading in the grass\nCome on people now\nSmile on your brother\nEverybody get together\nTry to love one another\nRight now\nCome on people now\nSmile on your brother\nEverybody get together\nTry to love one another\nRight now\nCome on people now\nSmile on your brother\nEverybody get together\nTry to love one another\nRight now\nIf you hear the song I sing\nYou will understand \nYou hold the key to love and fear\nAll in your trembling hand\nJust one key unlocks them both\nIt's there at your command\nCome on people now\nSmile on your brother\nEverybody get together\nTry to love one another\nRight now\nCome on people now\nSmile on your brother\nEverybody get together\nTry to love one another\nRight now\n Come on people now\nSmile on your brother\nEverybody get together\nTry to love one another\nRight now\nRight now\nRight now"""
17,Grazing in the Grass,The Friends of Distinction,1969,"b""It sure is mellow grazin' in the grass\nWhat a trip just watchin' as the world goes past\nThere are so many good things to see\nWhile grazin' in the grass\nFlowers with colours for takin'\nEverything outta sight in the grass\nThe sun beaming down between the leaves\nAnd the bir-ir-ir-irds dartin' in and out of the trees\nEverything here is so clear you can see it\nAnd everything here is so real you can feel it\nAnd it's real so real so real so real so real so real\nCan you dig it\nWhooo-oooh\nI can dig it he can dig it\nShe can dig it we can dig it\nThey can dig it you can dig it\nOh let's dig it\nCan you dig it baby\nI can dig it he can dig it\nShe can dig it we can dig it\nThey can dig it you can dig it\nOh let's dig it\nCan you dig it baby\nThe sun beaming down between the leaves\nAnd the bir-ir-ir-irds dartin' in and out of the trees\nEverything here is so clear you can see it\nAnd everything here is so real you can feel it\nAnd it's real so real so real so real so real so real\nCan you dig it\nWhooo-oooh yeah\nI can dig it he can dig it\nShe can dig it we can dig it\nThey can dig it you can dig it\nOh let's dig it\nCan you dig it baby\nI can dig it he can dig it\nShe can dig it we can dig it\nThey can dig it you can dig it\nOh let's dig it\nCan you dig it baby\nI can dig it he can dig it\nShe can dig it we can dig it\nThey can dig it you can dig it\nOh let's dig it\nCan you dig it baby\nI can dig it he can dig it\nShe can dig it we can dig it\nThey can dig it you can dig it\nOh let's dig it...."""
18,Suspicious Minds,Elvis Presley,1969,"b""We're caught in a trap\nI can't walk out\nBecause I love you too much baby\nWhy can't you see\nWhat you're doing to me\nWhen you don't believe a word I say?\nWe can't go on together\nWith suspicious minds\nAnd we can't build our dreams\nOn suspicious minds\nSo if an old friend I know\nStops by to say hello\nWould I still see suspicion in your eyes?\nHere we go again\nAsking where I've been\nYou can't see the tears are real I'm crying\nWe can't go on together\nWith suspicious minds\nAnd we can't build our dreams\nOn suspicious minds\nOh let our love survive\nI'll dry the tears from your eyes\nLet's don't let a good thing die\nWhen honey you know I've never lied to you\nWe're caught in a trap\nI can't walk out\nBecause I love you too much baby\nWhy can't you see\nWhat you're doing to me\nWhen you don't believe a word I say?\nWell don't you know I'm caught in a trap\nI can't walk out\nBecause I love you too much baby\nWell don't you know I'm caught in a trap\nI can't walk out\nBecause I love you too much baby\nWell don't you know I'm caught in a trap\nI can't walk out\nBecause I love you too much baby\nWell don't you know I'm caught in a trap\nI can't walk out\nBecause I love you too much baby\nWell don't you know I'm caught in a trap\nI can't walk out\nBecause I love you too much baby..."""
19,Proud Mary,Creedence Clearwater Revival,1969,"b""Left a good job in the city\nWorkin' for the man every night and day\nAnd I never lost one minute of sleepin'\nWorryin' 'bout the way things might have been\nBig wheel keep on turnin'\nProud Mary keep on burnin'\nRollin' rollin' rollin' on the river\nCleaned a lot of plates in Memphis\nPumped a lot of 'pane down in New Orleans\nBut I never saw the good side of the city\n'Til I hitched a ride on a river boat queen\nBig wheel keep on turnin'\nProud Mary keep on burnin'\nRollin' rollin' rollin' on the river\nRollin' rollin' rollin' on the river\nIf you come down to the river\nBet you gonna find some people who live\nYou don't have to worry cause you have no money\nPeople on the river are happy to give\nBig wheel keep on turnin'\nProud Mary keep on burnin'\nRollin' rollin' rollin' on the river\nRollin' rollin' rollin' on the river\nRollin' rollin' rollin' on the river\nRollin' rollin' rollin' on the river\nRollin' rollin' rollin' on the river"""
20,What Does It Take (To Win Your Love),Jr. Walker,1969,"b""What does it take\nTo win your love for me?\nHow can I make\nThis dream come true for me?\nWhoa I just got to know\nOoo baby 'cause I love you so\n'Gonna blow for you'\nI tried I tried I tried I tried\nIn every way I could\nTo make you see how much I love you\nWoo!\nI thought you understood\nSo you gotta make me see\nWhat does it take\nTo win your love for me?\n'Gonna blow again for you'"""
21,It's Your Thing,The Isley Brothers,1969,"b""It's your thing do what you wanna do\nI can't tell you who to sock it to\nIt's your thing do what you wanna do\nI can't tell you who to sock it to\nIf you want me to love you maybe I will\nBelieve me woman it ain't no big deal\nYou need love now just as bad as I do\nMake's me no difference now who you give your thing to\nIt's your thing do what you wanna do\nI can't tell you who to sock it to\nIt's your thing do what you wanna do\nI can't tell you who to sock it to\nIt's your thing do what you wanna do\nI can't tell you who to sock it to\nIt's your thing do what you wanna do\nI can't tell you who to sock it to\nI'm not trying to run your life\nI know you wanna do what's right\nGive your love now to whoever you choose\nHow can you lose with the stuff you use now\nIt's your thing do what you wanna do\nI can't tell you who to sock it to\nIt's your thing do what you wanna do\nI can't tell you who to sock it to\nIt's your thing do what you wanna do\nI can't tell you who to sock it to\nIt's your thing do what you wanna do\nI can't tell you who to sock it to"""
22,Sweet Caroline,Neil Diamond,1969,"b""Where it began\nI can't begin to knowin'\nBut then I know it's growing strong\nWas in the spring\nAnd spring became the summer\nWho'd have believed you'd come along\nHands touchin' hands\nReachin' out touchin' me touchin' you\nSweet Caroline\nGood times never seemed so good\nI've been inclined\nTo believe they never would\nBut now I look at the night\nAnd it don't seem so lonely\nWe fill it up with only two\nAnd when I hurt\nHurtin' runs off my shoulders\nHow can I hurt when holdin' you\nOne touchin' One\nReachin' out touchin' me touchin' you\nSweet Caroline\nGood times never seemed so good\nI've been inclined\nTo believe they never would\nOh no no\nSweet Caroline\nGood times never seemed so good\nSweet Caroline\nI believe they never could\nSweet Caroline\nGood times never seemed so good"""
23,Jean,Oliver,1969,"b""Jean Jean roses are red\nAll the leaves have gone green\nAnd the clouds are so low\nYou can touch them and so\nCome out to the meadow Jean\nJean Jean you're young and alive\nCome out of your half-dreamed dream\nAnd run if you will to the top of the hill\nOpen your arms Bonnie Jean\nTill the sheep in the valley come home my way\nTill the stars fall around me and find me alone\nWhen the sun comes a-singin' I'll still be waitin'\nFor Jean Jean roses are red\nAnd all of the leaves have gone green\nWhile the hills are ablaze with the moon's yellow haze\nCome into my arms Bonnie Jean\nJean you're young and alive!!\nCome out of your half-dreamed dream\nAnd run if you will to the top of the hill\nCome into my arms Bonnie Jean\nJean\nLa-la-la-la.... """
24,Bad Moon Rising,Creedence Clearwater Revival,1969,"b""I see the bad moon arising\nI see trouble on the way\nI see earthquakes and lightnin'\nI see bad times today\nDon't go around tonight\nWell it's bound to take your life\nThere's a bad moon on the rise\nI hear hurricanes a blowing\nI know the end is coming soon\nI fear rivers overflowing\nI hear the voice of rage and ruin\nDon't go around tonight\nWell it's bound to take your life\nThere's a bad moon on the rise\nHope you got your things together\nHope you are quite prepared to die\nLooks like we're in for nasty weather\nOne eye is taken for an eye\nWell don't go around tonight\nWell it's bound to take your life\nThere's a bad moon on the rise\nDon't go around tonight\nWell it's bound to take your life\nThere's a bad moon on the rise"""
25,Get Back,The Beatles with Billy Preston,1969,b'Jojo was a man who thought he was a loner But he knew it wouldn t last Jojo left his home in Tucson Arizona For some California grass Get back get back Get back to where you once belonged Get back get back Get back to where you once belonged Get back Jojo go home Get back get back Back to where you once belonged Get back get back Back to where you once belonged Get back Jo Sweet Loretta Martin thought she was a woman But she was another man All the girls around her say she s got it coming But she gets it while she can Get back get back Get back to where you once belonged Get back get back Get back to where you once belonged Get back Loretta go home Get back get back Get back to where you once belonged Get back get back Get back to where you once belonged Get back get back Get back to where you once belonged Get back get back get back'
26,In the Year 2525,Zager,1969,"b""In the year 2525\nIf man is still alive\nIf woman can survive\nThey may find-\nIn the year 3535\nAin't gonna need to tell the truth tell no lies\nEverything you think do and say\nIs in the pill you took today\nIn the year 4545\nAin't gonna need your teeth won't need your eyes\nYou won't find a thing to chew\nNobody's gonna look at you\nIn the year 5555\nYour arms are hanging limp at your side\nYou legs got nothing to do\nSome machine's doing that for you\nIn the year 6565\nAin't gonna need no husband won't need no wife\nYou'll pick your sons pick your daughters too\nFrom the bottom of a long glass tube\nWhoa-oh-oh\nIn the year 7510\nIf God's a-coming he ought to make it by then\nMaybe he'll look around himself and say\n\xe2\x80\x9cGuess it's time for the judgement day!\xe2\x80\x9d\nIn the year 8510\nGod is gonna shake his mighty head\nHe'll either say \xe2\x80\x9cI'm pleased where man has been\xe2\x80\x9d\nOr tear it down and start again\nWhoa-oh-oh\nIn the year 9595\nI'm kinda wondering if man is gonna be alive\nHe's taken everything this old Earth can give\nAnd he ain't put back nothing\nWhoa-oh-oh\nNow it's been ten thousand years\nMan has cried a billion tears\nFor what he never knew\nNow man's reign is through\nBut through the eternal night\nThe twinkling of starlight\nSo very far away\nMaybe it's only yesterday\nIn the year 2525\nIf man is still alive\nIf woman can survive\nThey may find\nIn the year 3535\nAin't gonna need to tell the truth tell no lies ..."""
27,Spinning Wheel,Blood Sweat,1969,"b""What goes up must come down\nSpinnin' wheel got to go 'round\nTalkin' 'bout your troubles it's a cryin' sin\nRide a painted pony let the spinnin' wheel spin\nYou got no money and you got no home\nSpinnin' wheel all alone\nTalkin' 'bout your troubles and you never learn\nRide a painted pony let the spinnin' wheel turn\nDid you find the directing sign on the\nStraight and narrow highway\nWould you mind a reflecting sign\nJust let it shine within your mind\nAnd show you the colors that are real\nSomeone is waiting just for you\nSpinnin' wheel spinnin' true\nDrop all your troubles by the riverside\nCatch a painted pony on the spinning wheel ride\nSomeone is waiting just for you\nSpinnin' wheel spinnin' true\nDrop all your troubles by the riverside\nRide a painted pony let the spinning wheel fly"""
28,Baby I Love You,Andy Kim,1969,"b""Have I ever told you\nHow good it feels to hold you?\nIt isn't easy to explain\nAnd though I'm really trying\nI think I may start crying\nMy heart can't wait another day\nWhen you touch me I just got to say\nBaby I love you\nBaby I love you\nBaby I love you\nCome on baby na na na na na na na\nI can't live without you\nI love everything about you\nI can't help it if I feel this way\nOh I'm so glad I found you\nI want my arms around you\nI love to hear you call my name\nTell me baby that you feel the same\nBaby I love you\nBaby I love you\nBaby I love you\nCome on baby na na na na na na na\nCome on baby na na na na na na na\nOh my heart can't wait another day\nWhen you touch me I just got to say\nBaby I love you\nBaby I love you\nBaby I love you\nCome on baby na na na na na na na\nBaby I love you\nBaby I just love you\nBaby I love you"""
29,Going in Circles,The Friends of Distinction,1969,"b""I'm an ever rollin' wheel without a destination real\nI'm an ever spinning top whirling around till i drop\nOh but what am i to do my mind is in a whirlpool\nGive me a little hope one small thing to cling to\nYou got me going in circles\nYou got me going in circles\nI'm a faceless clock with timeless hopes that never stop\nLord but i feel that way of my soul. My soul is stay\nOh but what am i to do my mind is in a whirlpool\nGive me a little hope one small thing to cling to\nYou got me going in circles\nYou got me going in circles\n I'm spun out over you\n over you  spun out over you\nI'm spun i said i'm spun out over you\nSpun out over you"""
30,Hurt So Bad,The Lettermen,1969,"b""I know you\nDon't know what I'm going through\nStanding here looking at you\nWell let me tell you that it hurts so bad\nIt makes me feel so sad\nIt makes me hurt so bad\nTo see you again\nLike needles and pins people say\nYou've been making out OK\nShe's in love don't stand in her way\nBut let me tell you that it hurts so bad\nIt makes me feel so bad\nIt's gonna hurt so bad if you walk away\nWhy don't you stay and let me make it up to you\nStay I'll do anything you want me to\nYou loved me before please love me again\nI can't let you go back to him\nPlease don't go please don't go\nIt hurts so bad it hurts so bad it hurts so bad\nI'm begging you please please don't go please don't go"""
31,Green River,Creedence Clearwater Revival,1969,"b""Well take me back down where cool water flow yeh\nLet me remember things I love ah\nStoppin' at the log where catfish bite\nWalkin' along the river road at night\nBarefoot girls dancin' in the moonlight\nI can hear the bull frog callin' me oh\nWonder if my rope's still hangin' to the tree\nLove to kick my feet way down the shallow water\nShoe fly dragon fly get back to your mother\nPick up a flat rock skip it across Green River\nWaaah\nUp at Cody's camp I spent my days oh\nWith flat car riders and cross-tie walkers\nOld Cody Junior took me over\nSaid you're gonna find the world is smouldrin'\nAn' if you get lost come on home to Green River\nWaaah\nCome on home"""
32,My Cherie Amour,Stevie Wonder,1969,"b""La la la la la la\nLa la la la la la\nMy cherie amour lovely as a summer day\nMy cherie amour distant as the milky way\nMy cherie amour pretty little one that I adore\nYou're the only girl my heart beats for\nHow I wish that you were mine\nIn a cafe or sometimes on a crowded street\nI've been near you but you never noticed me\nMy cherie amour won't you tell me how could you ignore\nThat behind that little smile I wore\nHow I wish that you were mine\nLa la la la la la\nLa la la la la la\nMaybe someday you'll see my face among the crowd\nMaybe someday I'll share your little distant cloud\nOh cherie amour pretty little one that I adore\nYou're the only girl my heart beats for\nHow I wish that you were mine\nLa la la la la la\nLa la la la la la"""
33,Easy to Be Hard,Three Dog Night,1969,"b'How can people be so heartless?\nHow can people be so cruel?\nEasy to be hard\nEasy to be cold\nHow can people have no feelings?\nHow can they ignore their friends?\nEasy to be proud\nEasy to say No\nEspecially people who care about strangers\nWho care about evil and social injustice\nDo you only care about the ""being crowd""?\nHow about a needed friend? I need a friend\nHow can people be so heartless?\nYou know I\'m hung up on you\nEasy to be proud\nEasy to say No\nEspecially people who care about strangers\nWho care about evil and social injustice\nDo you only care about the ""being crowd""?\nHow about a needed friend? We all need a friend\nHow can people be so heartless?\nHow can people be so cruel?\nEasy to be proud\nEasy to say no\nEasy to be cold\nEasy to say no\nCome on easy to give in\nEasy to say No\nEasy to be cold\nEasy to say No\nOh it\'s too easy to say No'"
34,Baby It's You,Smith,1969,"b""It's not the way you smile that touched my heart\nIt's not the way you kissed that tears me apart\nMany many many nights go by\nI sit alone at home and cry over you\nWhat can I do?\nDon't want nobody nobody\nCause baby it's you\nBaby it's you\nIs it true what they say about you?\nThey say you'll never ever never be true\nIt doesn't matter what they say\nI know I'm gonna love you any old way\nWhat can I do?\nWhat 'bout you?\nDon't want nobody nobody\nBaby it's you\nBaby it's you\nBaby\nIt doesn't matter what they say\nI know I'm gonna love any old way\nWhat can I do?\nWhat 'bout you?\nDon't want nobody nobody\nBaby it's you\nBaby it's you\nDon't leave me alone\nCome on home\nBaby it's you\nBaby it's you\nYou know I need your lovin'\nYou know I love you\nBaby it's you"""
