Rank,Song,Artist,Year,Lyrics
11,Harper Valley PTA,Jeannie C. Riley,1968,"b""I wanna tell you all the story 'bout\nA Harper Valley widowed  wife\nWho had a teenage daughter\nWho attended Harper Valley Junior High\nWell her daughter came home one afternoon\nAnd didn't even stop to play\nAnd she said mom I got a note here from the Harper Valley PTA\nWell the note said Mrs. Johnson\nYou're wearin' your dresses way too high\nIt's reported you've been drinking\nAnd a-running round with men and goin' wild\nAnd we don't believe you oughta be a-bringin' up\nYour little girl this way\nAnd it was signed by the Secretary\nHarper Valley PTA\nWell it happened that the PTA was gonna meet\nThat very afternoon\nAnd they were sure surprised\nWhen Mrs. Johnson wore her miniskirt into the room\nAnd as she walked up to the blackboard\nI can still recall the words she had to say\nShe said I'd like to address this meeting of the Harper Valley PTA\nWell there's Bobby Taylor sittin' there\nAnd seven times he asked me for a date\nAnd Mrs. Taylor sure seems to use a lotta ice\nWhenever he's away\nAnd Mr. Baker can you tell us why\nYour secretary had to leave this town?\nAnd shouldn't widow Jones be told to keep\nHer window shades all pulled completely down\nWell Mr Harper couldn't be here\n'Cause he stayed too long at Kelly's Bar again\nAnd if you smell Shirley Thompson's breath\nYou'll find she's had a little nip of gin\nAnd then you have the nerve to tell me\nYou think that as a mother I'm not fit\nWell this is just a little Peyton Place\nAnd you're all Harper Valley hypocrites\nNo I wouldn't put you on because it really did\nIt happened just this way\nThe day my mama socked it to the Harper Valley PTA\nThe day my mama socked it to the Harper Valley PTA"""
12,Little Green Apples,O. C. Smith,1968,b'And I wake up in the mornin With my hair down in my eyes and she says Hi And I stumble to the breakfast table While the kids are goin off to school goodbye And she reaches out n takes my hand And squeezes it n says How ya feelin hon And I look across at smilin lips That warm my heart and see my mornin sun And if that s not lovin me Then all I ve got to say God didn t make little green applesAnd it don t rain in Indianapolis in the summertime And there s no such thing as Doctor Seuss Or Disneyland and Mother Goose no nursery rhyme God didn t make little green apples And it don t rain in Indianapolis in the summertime And when my self is feelin low I think about her face aglow and ease my mind Sometimes I call her up at home knowin she s busy And ask her if she could get away and meet me And maybe we could grab a bite to eat And she drops what she s doin and she hurries down to meet me And I m always late But she sits waitin patiently and smiles when she first sees me cause she s made that way And if that ain t lovin me Then all I ve got to say God didn t make little green apples And it don t snow in Minneapolis when the winter comes And there s no such thing as make believe Puppy dogs autumn leaves n BB guns FADE God didn t make little green apples And it don t rain in Indianapolis'
13,Mony Mony,Tommy James,1968,"b""Here she come down says  'Mony Mony'\nWell shoot 'em down turn around come home honey\nHey! She gimme love an' I feel alright now\nEverybody!\nYou got me tossin' turnin' in the night and I feel alright\nLet me feel alright\nI say yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah\nWell you make me feel Mony Mony\nSo! Mony Mony\nGood! Mony Mony\nYeah! Mony Mony\nSo good! Mony Mony\nOh yeah! Mony Mony\nCome on! Mony Mony\nAll right baby! Mony Mony\nSay yeah yeah yeah yeah yeah yeah yeah\nYeah yeah yeah yeah yeah\nBreak 'dis shake it Mony Mony\nShot gun get it done come on Mony\nDon't stop cookin' it feels so good yeah\nHey! Well don't stop now hey come on Mony\nWell come on Mony\nYeah yeah yeah yeah yeah yeah yeah yeah yeah yeah\nWell you make me feel Mony Mony\nSo! Mony Mony\nGood! Mony Mony\nYeah! Mony Mony\nAlright! Mony Mony\nCome on! Mony Mony\nSo good! Mony Mony\nAll right\nI say yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah ahhhhhhh\n{hook}\nOo I love ya Mony Mo Mo Mony\nOo I love ya Mony Mo Mo Mony\nOo I love ya Mony Mo Mo Mony\nOo I love ya Mony Mo Mo Mony\nI say yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah\nYeah\nCome on!\nCome on!\nCome on!\nEverybody\nAlright alright\nCome on!"""
14,Hello I Love You,The Doors,1968,"b""Hello I love you\nWon't you tell me your name?\nHello I love you\nLet me jump in your game\nHello I love you\nWon't you tell me your name?\nHello I love you\nLet me jump in your game\nShe's walking down the street\nBlind to every eye she meets\nDo you think you'll be the guy\nTo make the queen of the angels sigh?\nHello I love you\nWon't you tell me your name?\nHello I love you\nLet me jump in your game\nHello I love you\nWon't you tell me your name?\nHello I love you\nLet me jump in your game\nShe holds her head so high\nLike a statue in the sky\nHer arms are wicked and her legs are long\nWhen she moves my brain screams out this song\nSidewalk crouches at her feet\nLike a dog that begs for something sweet\nDo you hope to make her see you fool?\nDo you hope to pluck this dusky jewel?\nHello Hello Hello Hello Hello Hello Hello\nI want you\nHello\nI need my baby\nHello Hello Hello Hello..."""
15,Young Girl,Gary Puckett,1968,"b""Young girl\nGet out of my mind\nMy love for you is way out of line\nBetter run girl\nYou're much too young girl\nWith all the charms of a woman\nYou've kept the secret of your youth\nYou led me to believe you're old enough\nTo give me Love\nAnd now it hurts to know the truth\nWhoa oh oh young girl\nGet out of my mind\nMy love for you is way out of line\nBetter run girl\nYou're much too young girl\nBeneath your perfume and make-up\nYou're just a baby in disguise\nAnd though you know that it's wrong to be\nAlone with me\nThat come on look is in your eyes\nWhoa oh oh young girl\nGet out of my mind\nMy love for you is way out of line\nBetter run girl\nYou're much too young girl\nSo hurry home to your mama\nI'm sure she wonders where you are\nGet out of here before I have the time\nTo change my mind\nCause I'm afraid we'll go too far\nWhoa oh oh young girl\nGet out of my mind\nMy love for you is way out of line\nBetter run girl\nYou're much too young girl\nYoung girl\nGet out of my mind\nMy love for you is way out of line\nBetter run girl\nYou're much too young girl\nYoung girl\nGet out of my mind\nMy love for you"""
16,Cry Like a Baby,The Box Tops,1968,"b""When I think about the good love you gave me\nI cry like a baby\nLiving without you is driving me crazy\nI cry like a baby\nWell I know now that you're not a play thing\nNot a toy or a puppet on a string\nAs I look back on a love so sweet now\nI cry like a baby\nEvery road is a lonely street\nI cry like a baby\nI know now that you're not a play thing\nNot a toy or a puppet on a string\nToday we passed on a street\nAnd you just walked on by\nMy heart just fell to my feet\nAnd once again I began to cry\nWhen I think about the good love you gave me\nI cry like a baby\nLiving without you is driving me crazy\nI cry like a baby\nI know now that you're not a play thing\nI cry like a baby\nAs I look back on a love so sweet now\nI cry like a baby\nEvery road is a lonely street\nI cry like a baby\nMy heart just fell to my feet you know\nI cried like a baby\nYou left the water running now\nI cried like a baby"""
17,Stoned Soul Picnic,The 5th Dimension,1968,"b""Can you surry can you picnic whoa?\nCan you surry can you picnic?\nCome on come on and surry down to a stoned soul picnic\nSurry down to a stoned soul picnic\nThere'll be lots of time and wine\nRed yellow honey sassafras and moonshine\nRed yellow honey sassafras and moonshine\nStoned soul stoned soul whoa\nCome on come on and surry down to a stoned soul picnic\nSurry down to a stoned soul picnic \nRain and sun come in again\nAnd from the sky come the Lord and the lightning\nAnd from the sky come the Lord and the lightning\nStoned soul stoned soul\nSurry on soul\nSurry surry surry surry\nThere'll be trains of blossoms \nThere'll be trains of music \nThere'll be trains of trust trains of golden dust\nCome along and surry on sweet trains of thought surry on down\nCan you surry can you surry can you surry?\nSurry down to a stoned soul picnic\nSurry down to a stoned soul picnic \nThere'll be lots of time and wine\nRed yellow honey sassafras and moonshine \nRed yellow honey sassafras and moonshine moonshine\nStoned soul yeah\nSurry on soul\nSurry surry surry surry\nSurry surry surry surry\nSurry surry surry surry"""
18,Grazing in the Grass,Hugh Masekela,1968,b'Sure is mellow grazin in the grass What a trip just watchin as the world goes past There are too many groovy things to see while grazin in the grass Flowers with colours for takin everything outta sight The sun peekin out between the leaves And the bir ir ir irds dartin in and out of the trees Everything here is so clear you can see it And everything here is so real you can feel it And it s real so real so real so real so real so real Can you dig it I can dig it he can dig it she can dig it we can dig it they can dig it you can dig it Oh let s dig it Can you dig it baby I can dig it he can dig it she can dig it we can dig it they can dig it you can dig it Oh let s dig it Can you dig it baby The sun peekin out between the leaves And the bir ir ir irds dartin in and out of the trees Everything here is so clear you can see it And everything here is so real you can feel it And it s real so real so real so real so real so real Can you dig it I can dig it he can dig it she can dig it we can dig it they can dig it you can dig it Oh let s dig it Can you dig it baby I can dig it he can dig it she can dig it we can dig it they can dig it you can dig it Oh let s dig it Can you dig it baby I can dig it he can dig it she can dig it we can dig it they can dig it you can dig it Oh let s dig it Can you dig it baby I can dig it he can dig it she can dig it we can dig it they can dig it you can dig it Oh let s dig it Can you dig it baby '
19,Midnight Confessions,The Grass Roots,1968,"b""The sound of your footsteps\nTell me that you're near\nYour soft gentle motion babe\nBrings out a need in me that nobody hears except\nIn my midnight confessions\nWhen I tell all the world that I love you\nIn my midnight confessions\nWhen I say all the things that I want to\nI love you\nThere's a little gold ring you wear on your hand\nMakes me understand\nThere's another before me\nYou'll never be mine\nI'm wasting my time\n{Hook}\nStaggering through the daytime\nYour image on my mind\nPassing so close beside you babe\nSometimes the feelings are so hard to hide but\nIn my midnight confessions\nWhen I tell all the world that I love you\nIn my midnight confessions\nWhen I say all the things that I want to\nI love you\n{Hook - horn section}\nThere's a little gold ring you wear on your hand\nMakes me understand\nThere's another before me\nYou'll never be mine\nI'm wasting my time\nIn my midnight confessions\nWhen I'm telling the world that I love you\nIn my midnight confessions\nWhen I say all the things that I want to\nNa na na na na na na na\nNa na na na na na na na..."""
20,Dance to the Music,Sly,1968,"b""Get up and dance to the music\nGet on up and dance to the music\nDance to the Music\nDance to the Music\nDance to the Music\nDance to the Music\nHey Greg\nWhat?\nAll we need is a drummer\nFor people who only need a beat yeah\nI'm gonna add a little guitar\nAnd make it easy to move your feet\nI'm gonna add some bottom\nSo that the dancers just won't hide\nYou might like to hear my organ\nI said \xe2\x80\x98Ride Sally ride\xe2\x80\x99\nCynthia Jerry\nIf I could hear the horns blowin'\nCynthia on the throne yeah\nListen to me\nCynthia & Jerry got a message they're sayin':\nAll the squares go home\nAaaaah yeah\nListen to the voices\nDance to the Music\nDance to the Music\nDance to the Music\nDance to the Music\nDance to the Music"""
21,The Horse,Cliff Nobles,1968,b''
22,I Wish It Would Rain,The Temptations,1968,"b""Sunshine blue skies please go away\nMy girl has found another and gone away\nWith her went my future my life is filled with gloom\nSo day after day I stay locked up in my room\nI know to you it might sound strange\nBut I wish it would rain \nOh yeah yeah yeah yeah\n'Cause so badly I wanna go outside \nBut everyone knows that a man ain't supposed to cry\nListen I gotta cry 'cause crying ooh eases the pain\nOh yeah people this hurt I feel inside words could never explain\nI just wish it would rain \nOh let it rain rain rain rain \nOoh baby let it rain \nOh yeah let it rain\nDay in day out my tear-stained face\nPressed against the windowpane\nMy eyes search the skies desperately for rain\n'Cause raindrops will hide my teardrops\nAnd no one will ever know that I'm crying \nCrying when I go outside\nTo the world outside my tears I refuse to explain\nOh I wish it would rain \nOoh let it rain let it rain \nI need rain to disguise the tears in my eyes \nOh let it rain \nOh yeah yeah listen \nI'm a man and I got my pride \n'Til it rains I must be inside \nLet it rain """
23,La-La (Means I Love You),The Delfonics,1968,"b""Many guys have come to you\nWith a line that wasn't true\nAnd you passed them by\nNow you're in the center ring\nAnd their lines don't mean a thing\nWhy don't you let me try\nNow I don't wear a diamond ring\nI don't even know a song to sing\nAll I know is\nLa la la la la la la la la means\nI love you\nOh baby please now\nLa la la la la la la la la means\nI love you\nIf I ever saw a girl\nThat I needed in this world\nYou are the one for me \nLet me hold me in my arms\nGirl and thrill you with my charms\nI'm sure you will see \nThe things I am sayin' are true\nAnd the way I explain them to you\nListen to me\nLa la la la la la la la la means\nI love you\nOh baby baby\nLa la la la la la la la la means\nI love you\nThe things I am sayin' are true\nAnd the way I explain them to you yes to you\nListen to me\nLa la la la la la la la la means\nI love you\nOh you'll have to understand now\nLa la la la la la la la la means\nI love you\nCome on and take my hand\nLa la la la la la la la la means"""
24,Turn Around Look at Me,The Vogues,1968,"b""There is someone walking behind you\nTurn around look at me\nThere is someone watching your footsteps\nTurn around look at me\nThere is someone who really needs you\nHere's my heart in my hand\nTurn around look at me\nUnderstand understand\nThat there's someone who'll stand beside you\nTurn around look at me\nAnd there's someone who'll love and guide you\nTurn around look at me\nI've waited but I'll wait forever\nFor you to come to me\nLook at someone who really loves you\nYeah really loves you\nTurn around look at me\nTurn around look at me"""
25,Judy in Disguise (With Glasses),John Fred,1968,"b""Judy in disguise well that's what you are\nA  lemonade pie with your brand new car\nCantaloupe eyes come to me tonight\nJudy in disguise with glasses\nKeep a-wearing your bracelets and your new Rara\nAnd cross your heart yeah with your livin' bra\nChimney Sweep Sparrow with guise\nJudy in disguise with glasses\nCome to me tonight\nCome to me tonight\nTaking everything in sight\nExcept for the strings on my kite\nJudy in disguise hey that's what you are\nA lemonade pie hey  got your brand new car\nSo cantaloupe eyes come to me tonight\nJudy in disguise with glasses\n{Bridge}\nCome to me tonight\nCome to me tonight\nI'm taking everything in sight\nExcept for the strings of my kite\nJudy in disguise what you aiming for?\nA circus of a-horrors yeah yeah well that's what you are\nYou made me a life of ashes\n I guess I'll just take your glasses"""
26,Spooky,Classics IV,1968,"b""In the cool of the evening\nWhen everything is getting kinda groovy\nI call you up and ask you\nWould you like to go with me and see a movie\nAt first you say no you've got some plans for tonight\nAnd then you stop and say alright\nLove is kinda crazy with a spooky little girl like you\nYou always keep me guessing\nI never seem to know what you are thinking\nAnd if a fellow looks at you\nYou'd be sure your little eye will be a-winking\nI get confused cause I don't know where I stand\nAnd then you smile and hold my hand\nLove is kinda crazy with a spooky little girl like you\nSpooky!\n{Bridge}\nIf you decide someday\nTo stop this little game that you are playing\nI'm gonna tell you all the things\nMy heart's been a-dying to be saying\nJust like a ghost\nYou've been a-haunting my dreams\nSo I propose on Halloween\nLove is kinda crazy\nWith a spooky little girl like you\nSpooky!\nSpooky!\nI said  Spooky..."""
27,Love Child,The Supremes,1968,"b""(Tenement slum\nOoh-ooh-ooh-ooh-ooh-ooh-ooh ah)\nYou think that I don't feel love\nBut what I feel for you is real love\nIn those eyes I see reflected\nA hurt scorned rejected\nLove child never meant to be\nLove child born in poverty\nLove child never meant to be\nLove child take a look at me\nStarted my life in an old cold rundown\nTenement slum \nMy father left he never even married Mom\nI shared the guilt my mama knew\nSo afraid that others knew I had no name\nAh this love we're contemplating\nIs worth the pain of waiting\nWe'll only end up hating\nThe child we may be creating\nLove child never meant to be \nLove child  society\nLove child always second best \nLove child different from the rest\n Mmm baby\n Mmm baby\nI started school in a worn torn dress that somebody threw out \nI knew the way it felt to always live in doubt\nTo be without the simple things\nSo afraid my friends would see the guilt in me\nAh don't think that I don't need you\nDon't think I don't wanna please you\nBut no child of mine will be bearing\nThe name of shame I've been wearing\nLove child love child never quite as good \nAfraid ashamed misunderstood \nBut I'll always love you \nI'll always love you \nI'll always love you \nAlways love you \nI'll always love you \nAlways love you \nYou you you \nI'll always love you \nAlways love you \nYou \nYou \nI'll always love you \nTake a look take a look at me \nLove child love child \nI'll always love you """
28,Angel of the Morning,Merrilee Rush,1968,"b""There'll be no strings to bind your hands\nNot if my love can't bind your heart\nAnd there's no need to take a stand\nFor it was I who chose to start\nI see no reason to take me home\nI'm old enough to face the dawn\nJust call me angel of the morning Angel\nJust touch my cheek before you leave me baby\nJust call me angel of the morning Angel\nThen slowly turn away... from me\nMaybe the sun's light will be dim\nAnd it won't matter anyhow\nIf morning's echo says we've sinned\nWell it was what I wanted now\nAnd if we're the victims of the night\nI won't be blinded by light\nJust call me angel of the morning Angel\nJust touch my cheek before you leave me baby\nJust call me angel of the morning Angel\nThen slowly turn away...\nI won't beg you to stay... with me...\nThrough the tears... of the day....\nOf the years... baby baby --\nJust call me angel of the morning Angel\nJust touch my cheek before you leave me baby\nJust call me angel of the morning Angel\nJust touch my cheek before you leave me baby...."""
29,The Ballad of Bonnie and Clyde,Georgie Fame,1968,"b""Bonnie and Clyde were pretty looking people\nBut I can tell you people\nThey were the devil's children\nBonnie and Clyde began their evil doing\nOne lazy afternoon\nDown Savannah way\nThey robbed a store\nAnd high-tailed out of that town\nGot clean away in a stolen car\nAnd waited till the heat died down\nBonnie and Clyde advanced their reputation\nAnd made the graduation\nInto the banking business\nReach for the sky!\nSweet talking Clyde would holler\nAs Bonnie loaded dollars\nIn the dewlap bag\nNow one brave man\nHe tried to take them alone\nThey left him lying in a pool of blood\nAnd laughed about it all the way home\nBonnie and Clyde got to be public enemy number one\nRunning and hiding from every American lawman's gun\nThey used to laugh about dying\nBut deep inside them they knew\nThat pretty soon they'd be lying\nBeneath the ground together\nPushing up daisies to welcome the sun and the morning dew\nActing upon reliable information\nA Federal Deputation laid a deadly ambush\nWhen Bonnie and Clyde came walking in the sunshine\nA half a dozen carbines opened up on them\nBonnie and Clyde\nThey lived a lot together\nAnd finally together\nThey died"""
