Rank,Song,Artist,Year,Lyrics
11,Me and Bobby McGee,Janis Joplin,1971,"b""Busted flat in Baton Rouge waiting for a train\nWhen I was feeling nearly faded as my jeans\nBobby thumbed a diesel down just before it rained\nAnd rode us all the way to New Orleans\nI pulled my harpoon out of my dirty red bandana\nI was playing soft while Bobby sung the blues yeah\nWindshield wipers slapping time I was holding Bobby's hand in mine\nWe sang every song that driver knew\nFreedom's just another word for nothing left to lose\nNothing I mean nothing honey if it isn't free no no\nYeah feeling good was easy Lord when he sang the blues\nYou know feeling good was good enough for me\nGood enough for me and my Bobby McGee\nFrom the Kentucky coal mines to the California sun\nYeah Bobby shared the secrets of my soul\nThrough all kinds of weather through everything we done\nYeah Bobby baby kept me from the cold\nOne day up near Salinas Lord I let him slip away\nHe's lookin' for that home and I hope he finds it\nBut I'd trade all of my tomorrows for one single yesterday\nTo be holdin' Bobby's body next to mine\nFreedom's just another word for nothing left to lose\nNothing and that's all that Bobby left me\nFeeling good was easy Lord when he sang the blues\nYou know feeling good was good enough for me\nGood enough for me and my Bobby McGee\nLa da la la la la da la la la da la\nLa da da la la la Bobby McGee yeah\nLa da la la la la da la la la da la\nLa da da la la la Bobby McGee yeah\nLa da la la la la da la la la da la\nLa da da la la la Bobby McGee yeah\nLa da la la la la da la la la da la\nLa da da la la la Bobby McGee yeah\nLord I called him my lover I called him my man\nI said called him my lover just the best I can and come on\nAnd and a Bobby oh and a Bobby McGee yeah\nLo lo lo lo lo lo lo lo lo lo lo lo\nHey hey hey Bobby McGee lord\nLa da la la la la da la la la la la\nHey hey hey Bobby McGee yeah"""
12,Tired of Being Alone,Al Green,1971,b'I\xe2\x80\x99m so tired of being alone\nI\xe2\x80\x99m so tired of on-my-own\nWon\xe2\x80\x99t you help me girl\nJust as soon as you can\nPeople say that I\xe2\x80\x99ve found a way\nTo make you say that you love me\nHey baby you didn\xe2\x80\x99t go for that\nIt\xe2\x80\x99s a natural fact\nThat I wanna come back\nShow me where it\xe2\x80\x99s at baby\nI\xe2\x80\x99m so tired of being alone\nI\xe2\x80\x99m so tired of on-my-own\nWon\xe2\x80\x99t you help me girl\nSoon as you can\nI guess you know that I uh I love you so\nEven though you don\xe2\x80\x99t want me no more\nHey hey hey hey I\xe2\x80\x99m cryin\xe2\x80\x99 tears\nAll through the years\nI\xe2\x80\x99ll tell ya like it is\nHoney love me if you will\nYeah baby\nTired of being alone here by myself now\nI tell ya I\xe2\x80\x99m tired baby\nI\xe2\x80\x99m tired of being all wrapped up late at night\nIn my dreams nobody but you baby\nSometimes I wonder\nIf you love me like you say you do\nYou see baby I been thinkin\xe2\x80\x99 about it yeah\nI been I been wantin\xe2\x80\x99 to get next to you baby\nYa see sometimes I hold my arms I say mmmm hmmm hmmm\nYeah baby\nMeeting you has proven to me\nTo be my greatest dream yeah\nTired baby\nYeah you don\xe2\x80\x99t know what I\xe2\x80\x99m talkin\xe2\x80\x99 about\nSometimes late at night I get to wonderin\xe2\x80\x99 about you baby\nOh baby baby\nI\xe2\x80\x99m so tired of being alone\nI\xe2\x80\x99m so tired of being alone\nI\xe2\x80\x99m so tired of being alone\xe2\x80\xa6'
13,Want Ads,Honey Cone,1971,"b""Wanted young man single and free\nExperience in love preferred but will accept a young trainee\nOh I'm gonna put it in the want ads I need a love that's true\nGonna put it in the want ads my man and I are through\nAt home I find myself lost and all alone\nMy man is playing the field the thrill is gone\nHe stays out all night says he's with the boys\nBut lipstick on his collar perfume on it too\nTells me he's been lying tell ya what I'm gonna do\nI'm gonna put it in the want ads this girl's in misery\nGonna put it in the want ads somebody rescue me\nI spend my nights alone cryin' bitter tears\nAlthough I cry aloud nobody really hears\nAnd when I need him most he's never by my side\nHe's either playing cards or drinking at the bar\nHe thinks that I'm a fool I'm going to the evening news\nGonna put it in the want ads I need somebody new\nGonna put it in the want ads my man and I are through\nExtra extra read all about it\nWanted young man single and free\nExperience in love preferred\nBut will accept a young trainee\nLipstick on his collar perfume on it too\nTells me he's been lying I'm going to the evening news\nGonna put it in the want ads I need somebody new\nGonna put it in the want ads my man and I are through\nGonna put it in the want ads this girl's in misery\nGonna put it in the want ads somebody rescue me"""
14,Smiling Faces Sometimes,The Undisputed Truth,1971,"b""Smiling faces sometimes\nPretend to be your friend\nSmiling faces show no traces\nOf the evil that lurks within\nSmiling faces smiling faces sometimes\nThey don't tell the truth\nSmiling faces smiling faces\nTell lies and I got proof\nThe truth is in the eyes\nCause the eyes don't lie amen\nRemember a smile is just\nA frown turned upside down\nMy friend let me tell you\nSmiling faces smiling faces sometimes\nThey don't tell the truth\nSmiling faces smiling faces\nTell lies and I got proof\nBeware beware of the handshake\nThat hides the snake\nI'm telling you beware\nBeware of the pat on the back\nIt just might hold you back\nJealousy \nMisery \nEnvy\nI tell you you can't see behind\nSmiling faces smiling faces sometimes\nThey don't tell the truth\nSmiling faces smiling faces\nTell lies and I got proof\nSmiling faces smiling faces sometimes\nThey don't tell the truth\nSmiling faces smiling faces\nTell lies and I got proof\nYour enemy won't do you no harm\n'Cause you'll know where he's coming from\nDon't let the handshake and the smile fool ya\nTake my advice I'm only try' to school ya\nSmiling faces smiling faces sometimes\nThey don't tell the truth\nSmiling faces smiling faces\nTell lies and I got proof"""
15,Treat Her Like a Lady,Cornelius Brothers,1971,"b""All my friends had to ask me\nSomething they didn't understand\nHow I get all the women\nIn the palms of my hand\nAnd I told them\nTreat her like a lady \nDo the best you can do \nYou got to treat her like a lady and she'll give in to you\nLord look and see\nYou know what I mean\nI know you've heard that a woman \nWill soon take advantage of you \nLet me tell you my friend \nThere just ain't no substitute \nSo you ought to\nTreat her like a lady \nDo the best you can do \nYou got to treat her like a lady and she'll give in to you\nLord look and see\nYou know what I mean\nOh you got to love her  tease her \nBut most of all you got to please her \nYou got to hold her  and want her \nAnd make her feel you'll always need her \nYou know a woman  is sentimental \nAnd so easy  to upset \nSo make her feel  that she's for real yeah \nAnd she'll give you happiness whoa\nStrange as it seems \nYou know you can't treat a woman mean \nSo my friends there you have it\nI said it's the easy simple way\nIf you fail to do this\nDon't blame her if she looks my way\n'Cause I'm gonna\nTreat her like a lady \nSo affectionately \nI'm gonna treat her like a lady and she'll give in to me\nLord look and see\nYou know what I mean\nOh you gotta\nTreat her like a lady \nDo the best you can do \nYou got to treat her like a lady"""
16,You've Got a Friend,James Taylor,1971,"b""When you're down and troubled\nAnd you need a helping hand\nAnd nothing whoa nothing is going right\nClose your eyes and think of me\nAnd soon I will be there\nTo brighten up even your darkest nights\nYou just call out my name\nAnd you know wherever I am\nI'll come running oh yeah baby\nTo see you again\nWinter spring summer or fall\nAll you got to do is call\nAnd I'll be there yeah yeah yeah\nYou've got a friend\nIf the sky above you\nShould turn dark and full of clouds\nAnd that old north wind\nShould begin to blow\nKeep your head together\nAnd call my name out loud now\nSoon I be knocking\nUpon your door\nYou just call out my name\nAnd you know where ever I am\nI'll come running oh yes I will\nTo see you again\nWinter spring summer or fall yeah\nAll you got to do is call\nAnd I'll be there yeah yeah yeah\nHey ain't it good to know\nThat you've got a friend?\nPeople can be so cold\nThey'll hurt you\nAnd desert you\nWell they'll take your soul\nIf you let them\nOh yeah but don't you let them\nYou just call out my name\nAnd you know wherever I am\nI'll come running\nTo see you again oh baby don't you know 'bout\nWinter spring summer or fall\nAin't now all you got to do is call\nLord I'll be there yes I will\nYou've got a friend\nYou've got a friend yes\nAin't it good to know\nYou've got a friend\nAin't it good to know\nYou've got a friend\nOh yeah yeah\nYou've got a friend"""
17,Mr. Big Stuff,Jean Knight,1971,"b""Mr. Big Stuff\nWho do you think you are?\nMr. Big Stuff\nYou're never gonna get my love\nNow because you wear all those fancy clothes \nAnd have a big fine car oh yes you do now\nDo you think I can afford to give you my love \nYou think you're higher than every star above\nNow I know all the girls I've seen you with\nI know you broke their hearts one after another now bit by bit\nYou made 'em cry many poor girls cry\nWhen they tried to keep you happy they just tried to keep you satisfied\nI'd rather give my love to a poor guy that has a love that's true \nThan to be fooled around and get hurt by you\nCause when I give my love I want love in return \nNow I know this is a lesson Mr. Big Stuff you haven't learned\nMr. Big Stuff\nYou're never gonna break my heart\nMr. Big Stuff\nYou're never gonna make me cry"""
18,Brown Sugar,The Rolling Stones,1971,"b""Gold coast slave ship bound for cotton fields\nSold in the market down in New Orleans\nScarred old slaver knows he's doing alright\nHear him whip the women just around midnight\nBrown sugar how come you taste so good? Uh huh\nBrown sugar just like a young girl should uh huh oh \nDrums beating cold English blood runs hot\nLady of the house wonderin' when it's gonna stop\nHouse boy knows that he's doing alright\nYou shoulda heard 'em just around midnight\nBrown sugar how come you taste so good now?\nBrown sugar just like a young girl should now \nAh get on brown sugar how come you taste so good?\nAh got me craving the the brown sugar\nJust like a black girl should yeah\nAh and I bet your mama was a tent show queen\nAnd all her boyfriends were sweet sixteen\nI'm no schoolboy but I know what I like\nYou shoulda heard me just around midnight\nBrown sugar how come you taste so good baby?\nAh come down brown sugar\nJust like a young girl should yeah\nI said yeah yeah yeah woo\nHow come you how come you taste so good?\nYeah yeah yeah woo\nJust like a just like a black girl should\nYeah yeah yeah woo"""
19,Do You Know What I Mean,Lee Michaels,1971,"b""Been forty days since I don't know when\nI just saw her with my best friend\nDo you know what I mean?\nDo you know know what I mean?\nI just saw her yesterday\nI just saw her asked her to stay\nDo you know what I mean?\nLord Do you know what I mean?\nHer and Bobby were steppin' out\nHer and Bobby didn't know I found out\nDo you know what I mean?\nDo you know know what I mean?\nSo I asked her if she still cared\nShe didn't hear me she just stared\nDo you know what I mean?\nLord Do you know what I mean?\nAnd then she said\nLee you haven't loved me in nearly four years\nYou haven't noticed that I held back my tears\nAnd now you have but it's really too late\nBetter find yourself another girl\nBetter find another girl\nBetter find uh another place\n{Pause}\nShe just left me yesterday\nShe just left me had nothing to say\nDo you know what I mean?\nOh do you know what I mean?\nShe's a dandy yes indeed\nShe's a dandy but now she's free\nDo you know what I mean?\nLord do you know what I mean? Yeah\nBeen forty days since I don't know when\nI just saw her with my best friend\nDo you know what I mean?\nLord do you know what I mean?\nI just saw her yesterday\nI just saw her learn how to stay\nDo you know what I mean?\nLord Do you know what I mean?\nYeah here comes it now..\n{outro}"""
20,The Night They Drove Old Dixie Down,Joan Baez,1971,"b""Virgil Caine is my name and I drove on the Danville train\nTill Stonewall's cavalry came and tore up the tracks again\nIn the winter of 'sixty-five we were hungry just barely alive\nI took the train to Richmond that fell\nIt was a time I remember oh so well\nThe night they drove old Dixie down\nAnd all the bells were ringin';\nThe night they drove old Dixie down\nAnd all the people were singin'; they went:\nLa la la la la la la\nLa la la la la la\nLa la la\nBack with my wife in Tennessee\nAnd one day she said to me\nVirgil quick come see\nThere goes the Robert E. Lee\nNow I don't mind chopping wood\nAnd I don't care if the money's no good\nJust take what you need and leave the rest\nBut they should never have taken the very best\nThe night they drove old Dixie down\nAnd all the bells were ringin';\nThe night they drove old Dixie down\nAnd all the people were singin'; they went:\nLa la la la la la la\nLa la la la la la\nLa la la\nLike my father before me I'm a working man\nAnd like my brother before me I took a rebel stand\nOh he was just 18 proud and brave\nBut a yankee laid him in his grave\nI swear by the blood below my feet\nYou can't raise a Caine back up when he's in defeat\nThe night they drove old Dixie down\nAnd all the bells were ringin';\nThe night they drove old Dixie down\nAnd all the people were singin'; they went:\nLa la la la la la la\nLa la la la la la\nLa la la"""
21,What's Going On,Marvin Gaye,1971,"b""Mother mother\nThere's too many of you crying\nBrother brother brother\nThere's far too many of you dying\nYou know we've got to find a way\nTo bring some loving here today - Ya\nFather father\nWe don't need to escalate\nYou see war is not the answer\nFor only love can conquer hate\nYou know we've got to find a way\nTo bring some loving here today\nPicket lines and picket signs\nDon't punish me with brutality\nTalk to me so you can see\nOh what's going on\nWhat's going on\nYa what's going on\nAh what's going on\nIn the mean time\nRight on baby\nRight on\nRight on\nMother Mother everybody thinks we're wrong\nOh but who are they to judge us\nSimply because our hair is long\nOh you know we've got to find a way\nTo bring some understanding here today\nOh\nPicket lines and picket signs\nDon't punish me with brutality\nTalk to me\nSo you can see\nWhat's going on\nYa what's going on\nTell me what's going on\nI'll tell you what's going on - Uh\nRight on baby\nRight on baby"""
22,Uncle Albert/Admiral Halsey,Paul,1971,"b""We're so sorry Uncle Albert\nWe're so sorry if we caused you any pain\nWe're so sorry Uncle Albert\nBut there's no one left at home and I believe I'm gonna rain\nWe're so sorry but we haven't heard a thing all day\nWe're so sorry Uncle Albert\nBut if anything should happen we'll be sure to give a ring\nWe're so sorry Uncle Albert\nBut we haven't done a bloody thing all day\nWe're so sorry Uncle Albert\nBut the kettle's on the boil and we're so easily called away\nHands across the water \nHeads across the sky\nHands across the water \nHeads across the sky\nAdmiral Halsey notified me\nHe had to have a berth or he couldn't get to sea\nI had another look and I had a cup of tea and a butter pie\nHands across the water \nHeads across the sky\nHands across the water \nHeads across the sky\nLive a little be a gypsy get around \nGet your feet up off the ground\nLive a little get around\nLive a little be a gypsy get around \nGet your feet up off the ground\nLive a little get around\nHands across the water \nHeads across the sky\nHands across the water \nHeads across the sky"""
23,Ain't No Sunshine,Bill Withers,1971,"b""Ain't no sunshine when she's gone\nIt's not warm when she's away\nAin't no sunshine when she's gone\nAnd she's always gone too long anytime she goes away\nWonder this time where she's gone\nWonder if she's gone to stay\nAin't no sunshine when she's gone\nAnd this house just ain't no home anytime she goes away\nAnd I know I know I know I know\nI know I know I know I know\nI know I know I know I know\nI know I know I know I know\nI know I know I know I know\nI know I know I know I know\nI know I know\nHey I ought to leave young thing alone\nBut ain't no sunshine when she's gone\nAin't no sunshine when she's gone\nOnly darkness every day\nAin't no sunshine when she's gone\nAnd this house just ain't no home anytime she goes away\nAnytime she goes away\nAnytime she goes away\nAnytime she goes away"""
24,Signs,Five Man Electrical Band,1971,"b'And the sign said ""Long-haired freaky people\nNeed not apply""\nSo I tucked my hair up under my hat\nAnd I went in to ask him why\nHe said ""You look like a fine upstanding young man\nI think you\'ll do""\nSo I took off my hat I said ""Imagine that\nHuh! Me workin\' for you!""\nWhoa-oh-oh\nSign sign everywhere a sign\nBlockin\' out the scenery\nBreakin\' my mind\nDo this don\'t do that\nCan\'t you read the sign?\nAnd the sign said anybody caught trespassing\nWould be shot on sight\nSo I jumped on the fence and I yelled at the house\n""Hey! What gives you the right?\nTo put up a fence to keep me out\nOr to keep Mother Nature in\nIf God was here he\'d tell you to your face\nMan you\'re some kinda sinner""\nSign sign everywhere a sign\nBlockin\' out the scenery\nBreakin\' my mind\nDo this don\'t do that\nCan\'t you read the sign?\n{In album version only}\nNow hey you mister can\'t you read?\nYou\'ve got to have a shirt and tie to get a seat\nYou can\'t even watch no you can\'t eat\nYou ain\'t supposed to be here\nThe sign said you got to have a membership card to get inside\nUgh!\nAnd the sign said ""Everybody welcome. Come in kneel down and pray""\nBut when they passed around the plate at the end of it all I didn\'t have a penny to pay\nSo I got me a pen and a paper and I made up my own little sign\nI said ""Thank you Lord for thinkin\' \'bout me. I\'m alive and doin\' fine.""\nWooo!\nSign sign everywhere a sign\nBlockin\' out the scenery breakin\' my mind\nDo this don\'t do that can\'t you read the sign?\n{Outro}\nSign sign everywhere a sign\nSign\nSign sign'"
25,She's a Lady,Tom Jones,1971,"b""Well she's all you'd ever want\nShe's the kind they'd like to flaunt and take to dinner\nWell she always knows her place\nShe's got style she's got grace She's a winner\nShe's a Lady. Whoa whoa whoa She's a Lady\nTalkin' about that little lady and the lady is mine\nWell she's never in the way\nAlways something nice to say Oh what a blessing\nI can leave her on her own\nKnowing she's okay alone and there's no messing\nShe's a lady. Whoa whoa whoa. She's a lady\nTalkin' about that little lady and the lady is mine\nWell she never asks for very much and I don't refuse her\nAlways treat her with respect I never would abuse her\nWhat she's got is hard to find and I don't want to lose her\nHelp me build a mountain from my little pile of clay. Hey hey hey\nWell she knows what I'm about\nShe can take what I dish out and that's not easy\nWell she knows me through and through\nShe knows just what to do and how to please me\nShe's a lady. Whoa whoa whoa. She's a lady\nTalkin' about that little lady and the lady is mine\nYeah yeah yeah She's a Lady\nListen to me baby She's a Lady\nWhoa whoa whoa She's a Lady\nAnd the Lady is mine\nYeah yeah yeah She's a Lady\nTalkin about this little lady\nWhoa whoa whoa whoa\nWhoa and the lady is mine\nYeah yeah She's a Lady\nAnd the Lady is mine"""
26,Superstar,Murray Head,1971,"b""Every time I look at you I don't understand\nWhy you let the things you did get so out of your hand\nYou'd have managed better if you'd had it planned\nWhy'd you choose such a backward time and such a strange land?\nIf you'd come today you would have reached a whole nation\nIsrael in 4 BC had no mass communication\nDon't you get me wrong - I only wanna know\nJesus Christ Jesus Christ\nWho are you? What have you sacrificed?\nJesus Christ Jesus Christ\nWho are you? What have you sacrificed?\nJesus Christ Superstar\nDo you think you're what they say you are?\nJesus Christ Superstar\nDo you think you're what they say you are?\nTell me what you think about your friends at the top\nWho'd you think besides yourself was the pick of the crop?\nBuddha was he where it's at? Is he where you are?\nCould Mohamed move a mountain or was that just PR?\nDid you mean to die like that? Was that a mistake or\nDid you know your messy death would be a record-breaker?\nDon't you get me wrong - I only wanna know\nJesus Christ Jesus Christ\nWho are you? What have you sacrificed?\nJesus Christ Jesus Christ\nWho are you? What have you sacrificed?\nJesus Christ Superstar\nDo you think you're what they say you are?\nJesus Christ Superstar\nDo you think you're what they say you are?"""
