Rank,Song,Artist,Year,Lyrics
11,Until You Come Back to Me (That's What I'm Gonna Do),Aretha Franklin,1974,"b""Though you don\xe2\x80\x99t call anymore\nI sit and wait in vain\nI guess I'll rap on your door \nTap on your window pane \nI want to tell you baby\nChanges I\xe2\x80\x99ve been going through\nMissing you listen you\n'Til you come back to me that\xe2\x80\x99s what I\xe2\x80\x99m gonna do\nWhy did you have to decide\nYou had to set me free?\nI\xe2\x80\x99m going to swallow my pride \nI\xe2\x80\x99m going to beg you to please baby please see me \nI\xe2\x80\x99m going to walk by myself\nJust to prove that my love is true\nAll for you baby\n'Til you come back to me that\xe2\x80\x99s what I\xe2\x80\x99m gonna do\nLiving for you my dear\nIs like living in a world of constant fear\nHear my plea \nI\xe2\x80\x99ve got to make you see \nThat our love is dying \nAlthough your phone you ignore\nSomehow I must somehow I must how I must explain\nI\xe2\x80\x99m going to rap on your door \nTap on your window pane \nI\xe2\x80\x99m going to camp by your steps\nUntil I get through to you \nI\xe2\x80\x99ve got to change your view baby\n'Til you come back to me that\xe2\x80\x99s what I\xe2\x80\x99m gonna do\n'Til you come back to me that\xe2\x80\x99s what I\xe2\x80\x99m gonna do\n'Til you come back to me that\xe2\x80\x99s what I\xe2\x80\x99m gonna do\nI\xe2\x80\x99m going to rap on your door \nTap on your window pane \nOpen out baby I\xe2\x80\x99m gonna rap on your door \nTap on your tap on your \nTap on your  tap on your window pane \nI\xe2\x80\x99m going to rap on your door \nTap on your window pane \nOpen out baby"""
12,Jungle Boogie,Kool,1974,"b""Get down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nJungle Boogie\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nGet down get down\nUh get it\nFeel the funk y'all\nLet the boogie flow\nHuh uh uh\nHuh uh uh uh\nHuh uh mm'\nGet down with the boogie\nGet it get the jungle boogie\nGet down\nHuh uh get down with the boogie\nSaid UH uh\nGet down\nSaid UH uh\nGet down\nSaid UH uh\nGet down\nSaid UH uh\nHuh till ya feel it y'all\nHuh get down y'all\nHuh uh get down\nHuh uh y'all get down\nUh oh with the get down\nUh ughhh\nUh ha get down\nWhoooaaaa"""
13,Midnight at the Oasis,Maria Muldaur,1974,"b""Midnight at the oasis\nSend your camel to bed\nShadows painting our faces\nTraces of romance in our heads\nHeaven's holding a half moon\nShining just for us\nLet's slip off to\nA sand dune real soon\nAnd kick up a little dust\nCome on cactus is our friend\nHe'll point out the way\nCome on til the evening ends\nTil the evening ends\nYou don't have to answer\nThere's no need to speak\nI'll be your belly dancer prancer\nAnd you can be my sheik\nI know your Daddy's a sultan\nA nomad known to all\nWith fifty girls to attend him\nThey all send him\nJump at his beck and call\nBut you won't need no harem honey\nWhen I'm by your side\nAnd you won't need no camel no no\nWhen I take you for a ride\nCome on cactus is our friend\nHe'll point out the way\nCome on til the evening ends\nTil the evening ends\nMidnight at the oasis\nSend your camel to bed\nGot shadows painting our faces\nAnd traces of romance in our heads\nOh come on oh come on\nWoo hoo hoo yeah oh yeah"""
14,You Make Me Feel Brand New,The Stylistics,1974,"b""My love\nI'll never find the words my love\nTo tell you how I feel my love\nMere words could not explain\nPrecious love\nYou held my life within your hands\nCreated everything I am\nTaught me how to live again\nOnly you\nCared when I needed a friend\nBelieved in me through thick and thin\nThis song is for you filled with gratitude and love\nGod bless you\nYou make me feel brand new\nFor God blessed me with you\nYou make me feel brand new\nI sing this song 'cause you\nMake me feel brand new\nMy love\nWhenever I was insecure\nYou built me up and made me sure\nYou gave my pride back to me\nPrecious friend\nWith you I'll always have a friend\nYou're someone who I can depend\nTo walk a path that sometimes bends\nWithout you\nLife has no meaning or rhyme\nLike notes to a song out of time\nHow can I repay you for having faith in me\nGod bless you\nYou make me feel brand new\nFor God blessed me with you\nYou make me feel brand new\nI sing this song for you\nYou"""
15,Show and Tell,Al Wilson,1974,"b'These are the eyes\nThat never knew how to smile\nTill you came into my life \nAnd these are the arms\nThat long to lock you inside every day\nAnd every night\nGirl and here is the soul of\nWhich you\'ve taken control\nCan\'tcha see I\'m tryin\' to show love is right\nWhoa oh oh oh show and tell\nJust a game I play\nWhen I wanna say ""I love you""\nGirl so show me and tell me\nThat you feel the same way too\nSay you do baby\nThese are the hands\nThat can\'t help reaching for you\nIf you\'re anywhere in sight\nAnd these are the lips\nThat can\'t help callin\' your name\nIn the middle of the night\nWhoa\nAnd here is the man\nWho needs to know where you stand\nDontcha know I\'ve done all I can\nSo decide\nWhoa oh oh oh show and tell\nJust a game I play\nWhen I wanna say ""I love you"" \nGirl so show me and tell me\nThat you feel the same way too\nSay you do say you do baby baby baby\nAhh here is the soul\nOf which you\'ve taken control\nCan\'t you see I\'m tryin\' to show love is right\nOoh girl show and tell\nJust a game I play\nWhen I wanna say ""Oh I love you""\nGirl so show me and tell me\nThat you feel the same way too\nSay you do say you do baby\nWhoa oh oh oh\nShow and tell\nJust a game I play\nWhen I wanna say ""Oh I love you""\nGirl so show me and tell me\nThat you feel the same way too\nSay you do baby baby'"
16,Spiders and Snakes,Jim Stafford,1974,"b'I remember when Mary Lou\nSaid ""you want to walk me home from school?""\nWell I said ""yes I do""\nShe said ""I don\'t have to go right home\nAnd I\'m the kind that likes to be alone some if you would""\nI said ""me too""\nAnd so we took a stroll\nWound up down by the swimming hole\nAnd she said ""do what you want to do""\nI got silly and I found a frog\nIn the water by a hollow log\nAnd I shook it at her and I said ""this frog\'s for you""\nShe said\nI don\'t like spiders and snakes\nAnd that ain\'t what it takes to love me\nYou fool you fool\nI don\'t like spiders and snakes\nAnd that ain\'t what it takes to love me\nLike I want to be loved by you\nWell I think of that girl from time to time\nI call her up when I got a dime\nI say ""hello baby""\nShe says ""ain\'t you cool""\nI say ""do you remember when?\nAnd would you like to get together again?""\nShe says ""I\'ll see you after school""\nI was shy and so for a while\nMost of my love was touch and smile\nTill she said ""come on over here""\nI was nervous as you might guess\nStill looking for something to slip down her dress\nAnd she said ""let\'s make it perfectly clear""\nShe said\nI don\'t like spiders and snakes\nAnd that ain\'t what it takes to love me\nYou fool you fool\nI don\'t like spiders and snakes\nAnd that ain\'t what it takes to love me\nLike I want to be loved by you'"
17,Rock On,David Essex,1974,"b""Hey kid rock and roll\nRock on ooh my soul\nHey kid boogey too did ya\nHey shout summertime blues\nJump up and down in them blue suede shoes\nHey kid rock and roll rock on\nAnd where do we go from here\nWhich is the way that's clear\nStill looking for that blue jean baby queen\nPrettiest girl I ever seen\nSee her shake on the movie screen Jimmy Dean\nJames Dean\nAnd where do we go from here\nWhich is the way that's clear\nStill looking for that blue jean baby queen\nPrettiest girl I ever seen\nSee her shake on the movie screen Jimmy Dean\nJimmy Dean\nRock on\nRock on\nRock on\nHey kid\nRock and roll\nRock on\nRock on\nHey hey\nRock and roll\nRock on"""
18,Sunshine on My Shoulders,John Denver,1974,"b""Sunshine on my shoulders makes me happy\nSunshine in my eyes can make me cry\nSunshine on the water looks so lovely\nSunshine almost always makes me high\nIf I had a day that I could give you\nI'd give to you the day just like today\nIf I had a song that I could sing for you\nI'd sing a song to make you feel this way\nSunshine on my shoulders makes me happy\nSunshine in my eyes can make me cry\nSunshine on the water looks so lovely\nSunshine almost always makes me high\nIf I had a tale that I could tell you\nI'd tell a tale sure to make you smile\nIf I had a wish that I could wish for you\nI'd make a wish for sunshine for all the while\nSunshine on my shoulders makes me happy\nSunshine in my eyes can make me cry\nSunshine on the water looks so lovely\nSunshine almost always makes me high\nSunshine almost all the time makes me high\nSunshine almost always"""
19,Sideshow,Blue Magic,1974,"b""Hurry hurry step right up\nSee the saddest show in town for only fifty cents\nStep right up hurry hurry before the show begins my friends\nStand in line get your tickets I hope you will attend\nIt'll only cost you fifty cents to see\nWhat life has done to those like you and me\nSee the man with the broken heart you'll see that he is sad\nHe hurts so bad \nSee the girl who has lost the only love she ever had\nThere's got to be no sadder show to see\nNo doubt about it satisfaction's guaranteed\nSo let the sideshow begin\nHurry hurry step right on in\nCan't afford to pass it by\nGuaranteed to make you cry\nLet the sideshow begin \nHurry hurry step right on in\nCan't afford to pass it by\nGuaranteed to make you cry\nSee the man who's been cryin' for a million years\nSo many tears \nSee the girl who's collected broken hearts for souvenirs\nIt's more exciting than a one man band\nThe saddest little show in all the land\nSo let the sideshow begin \nHurry hurry step right on in\nCan't afford to pass it by\nGuaranteed to make you cry\nLet the sideshow begin\nHurry hurry step right on in\nCan't afford to pass it by\nGuaranteed to make you cry\nSo let the sideshow begin \nHurry hurry step right on in\nCan't afford to pass it by\nGuaranteed to make you cry\nLet the sideshow begin \nHurry hurry step right on in\nCan't afford to pass it by\nGuaranteed to make you cry """
20,Hooked on a Feeling,Blue Swede,1974,"b""Ooga-Chaka Ooga-Ooga\nOoga-Chaka Ooga-Ooga\nOoga-Chaka Ooga-Ooga\nOoga-Chaka Ooga-Ooga\nI can't stop this feeling deep inside of me\nGirl you just don't realize what you do to me\nWhen you hold me in your arms so tight\nYou let me know everything's all right\nI'm hooked on a feeling\nI'm high on believing\nThat you're in love with me\nLips as sweet as candy its taste is on my mind\nGirl you got me thirsty for another cup o' wine\nGot a bug from you girl but I don't need no cure\nI'll just stay a victim if I can for sure\nAll the good love when we're all alone\nKeep it up girl yeah you turn me on\nI'm hooked on a feeling\nI'm high on believing\nThat you're in love with me\nAll the good love\nWhen we're all alone\nKeep it up girl\nYeah you turn me on\nI'm hooked on a feeling\nI'm high on believing\nThat you're in love with me\nI'm hooked on a feeling\nAnd high on believing\nThat you're in love with me\nI said I'm hooked on a feeling\nAnd I'm high on believing\nThat you're in love with me"""
21,Billy Don't Be a Hero,Bo Donaldson,1974,"b'The marching band came down along Main Street\nThe soldier blues fell in behind\nI looked across and there I saw Billy\nWaiting to go and join the line\nAnd with her head upon his shoulder\nHis young and lovely fiancee\nFrom where I stood I saw she was crying\nAnd through her tears I heard her say\nBilly don\'t be a hero\nDon\'t be a fool with your life\nBilly don\'t be a hero\nCome back and make me your wife\nAnd as he started to go\nShe said ""Billy keep your head low.""\nBilly don\'t be hero\nCome back to me\nThe soldier blues were trapped on a hillside\nThe battle raging all around\nThe sergeant cried ""We\'ve got to hang on boys!\nWe\'ve got to hold this piece of ground.""\nI need a volunteer to ride up\nAnd bring us back some extra men.""\nAnd Billy\'s hand was up in a moment\nForgetting all the words she said\nI heard his fiancee got a letter\nThat told how Billy died that day\nThe letter said that he was a hero\nShe should be proud\nHe died that way\nI heard she threw the letter away'"
22,Band on the Run,Paul McCartney,1974,"b'Stuck inside these four walls\nSent inside forever\nNever seeing no one nice again\nLike you mama\nYou mama\nYou\nIf I ever get out of here\nThought of giving it all away\nTo a registered charity\nAll I need is a pint a day\nIf I ever get out of here\nIf we ever get out of here\nWell the rain exploded with a mighty crash\nAs we fell into the sun\nAnd the first one said to the second one there\n""I hope you\'re having fun""\nBand on the run\nBand on the run\nAnd the jailer man and Sailor Sam\nWere searching everyone\nFor the band on the run\nBand on the run\nFor the band on the run\nBand on the run\nWell the undertaker drew a heavy sigh\nSeeing no one else had come\nAnd a bell was ringing in the Village Square\nFor the rabbits on the run\nBand on the run\nBand on the run\nAnd the jailer man and Sailor Sam\nWere searching everyone\nFor the band on the run\nBand on the run\nYeah the band on the run\nBand on the run\nBand on the run\nBand on the run\nWell the night was falling as the desert world\nBegan to settle down\nIn the town they\'re searching for us everywhere\nBut we never will be found\nBand on the run\nBand on the run\nAnd the County Judge who held a grudge\nWill search forevermore\nFor the band on the run\nBand on the run\nBand on the run\nBand on the run'"
23,The Most Beautiful Girl,Charlie Rich,1974,"b""Hey\nDid you happen to see\nThe most beautiful girl in the world?\nAnd if you did was she crying crying?\nHey\nIf you happen to see\nThe most beautiful girl that walked out on me\nTell her I'm sorry\nTell her I need my baby\nOh won't you tell her that I love her\nI woke up this morning\nRealized what I had done\nI stood alone in the cold gray dawn\nI knew I'd lost my morning sun\nI lost my head and I said some things\nNow comes the heartaches that morning brings\nI know I'm wrong\nAnd I couldn't see\nI let my world slip away from me\nSo hey\nDid you happen to see\nThe most beautiful girl in the world?\nAnd if you did was she crying crying?\nHey\nIf you happen to see\nThe most beautiful girl that walked out on me\nTell her I'm sorry\nTell her I need my baby\nOh won't you tell her that I love her\nIf you happen to see the most beautiful girl\nThat walked out on me\nTell her I'm sorry\nTell her I need my baby\nOh won't you tell her that I love her"""
24,Time in a Bottle,Jim Croce,1974,"b""{Intro}\nIf I could save time in a bottle\nThe first thing that I'd like to do\nIs to save every day till eternity passes away\nJust to spend them with you\nIf I could make days last forever\nIf words could make wishes come true\nI'd save every day like a treasure and then\nAgain I would spend them with you\nBut there never seems to be enough time\nTo do the things you want to do once you find them\nI've looked around enough to know\nThat you're the one I want to go through time with\n{Bridge}\nIf I had a box just for wishes\nAnd dreams that had never come true\nThe box would be empty except for the memory of how\nThey were answered by you\nBut there never seems to be enough time\nTo do the things you want to do once you find them\nI've looked around enough to know\nThat you're the one I want to go through time with\n{Outro}"""
25,Annie's Song,John Denver,1974,b'You fill up my senses like a night in a forest\nLike the mountains in springtime like a walk in the rain\nLike a storm in the desert like a sleepy blue ocean\nYou fill up my senses come fill me again\nCome let me love you let me give my life to you\nLet me drown in your laughter let me die in your arms\nLet me lay down beside you let me always be with you\nCome let me love you come love me again\n(Let me give my life to you\nCome let me love you come love me again)\nYou fill up my senses like a night in a forest\nLike the mountains in springtime like a walk in the rain\nLike a storm in the desert like a sleepy blue ocean\nYou fill up my senses come fill me again'
26,Let Me Be There,Olivia Newton-John,1974,"b""Wherever you go\nWherever you may wander in your life\nSurely you know\nI always wanna be there\nHolding you hand\nAnd standing by to catch you when you fall\nSeeing you through\nIn everything you do\nLet me be there in your morning\nLet me be there in your night\nLet me change whatever's wrong and make it right\nLet me take you through that wonderland\nThat only two can share\nAll I ask you is let me be there\nOh let me be there\nWatching you grow\nAnd going through the changes in your life\nThat's how I know\nI always wanna be there\nWhenever you feel you need a friend to lean on here I am\nWhenever you call you know I'll be there\nLet me be there in your morning\nLet me be there in your night\nLet me change whatever's wrong and make it right\nLet me take you through that wonderland\nThat only two can share\nAll I ask you is let me be there"""
27,Sundown,Gordon Lightfoot,1974,"b""I can see her lyin' back\nIn her satin dress\nIn a room where you do\nWhat you don't confess\nSundown you'd better take care\nIf I find you been creepin' 'round\nMy back stairs\nSundown you'd better take care\nIf I find you been creepin' 'round\nMy back stairs\nShe's been lookin' like a queen\nIn a sailor's dream\nAnd she don't always say\nWhat she really means\nSometimes I think it's a shame\nWhen I get feelin' better\nWhen I'm feelin' no pain\nSometimes I think it's a shame\nWhen I get feelin' better\nWhen I'm feelin' no pain\nI can picture every move\nThat a man could make\nGetting lost in her lovin'\nIs your first mistake\nSundown you'd better take care\nIf I find you been creepin' 'round\nMy back stairs\nSometimes I think it's a sin\nWhen I feel like I'm winnin'\nWhen I'm losin' again\nI can see her lookin' fast\nIn her faded jeans\nShe's a hard lovin' woman\nGot me feelin' mean\nSometimes I think it's a shame\nWhen I get feelin' better\nWhen I'm feelin' no pain\nSundown you'd better take care\nIf I find you been creepin' 'round\nMy back stairs\nSundown you'd better take care\nIf I find you been creepin' 'round\nMy back stairs\nSometimes I think it's a sin\nWhen I feel like I'm winnin'\nWhen I'm losin' again"""
28,(You're) Having My Baby,Paul Anka,1974,"b""Having my baby\nWhat a lovely way of saying\nHow much you love me\nHaving my baby\nWhat a lovely way of saying\nWhat you're thinking of me\nI can see it\nFace is glowing\nI can see in your eyes\nI'm happy you know it\nThat you're having my baby\nYou're the woman I love\nAnd I love what it's doing to ya\nHaving my baby\nYou're a woman in love\nAnd I love what's going through ya\nThe need inside you\nI see it showin'\nWhoa the seed inside ya\nBaby do you feel it growing\nAre you happy you know it\nThat you're\nHaving my baby\nI'm a woman in love\nAnd I love what it's doing to me\nHaving my baby\nI'm a woman in love\nAnd I love what's going through me\nDidn't have to keep it\nWouldn't put ya through it\nYou could have swept it from your life\nBut you wouldn't do it\nNo you wouldn't do it\nAnd you're having my baby\nI'm a woman in love\nAnd I love what it's doing to me\nHaving my baby\nI'm a woman in love\nAnd I love what's going through me\nHaving my baby\nWhat a lovely way of saying\nHow much you love me\nHaving my baby\nI'm a woman in love\nAnd I love what's going through me"""
