Rank,Song,Artist,Year,Lyrics
11,The Night the Lights Went Out in Georgia,Vicki Lawrence,1973,"b'He was on his way home from Candletop\nBeen two weeks gone and he\'d thought he\'d stop at Webb\'s\nAnd have him a drink before he went home to her\nAndy Wolloe said hello\nAnd he said ""Hi what\'s doing Wo?""\nSaid ""Sit down I got some bad news it\'s gonna hurt.""\nHe said ""I\'m your best friend and you know that\'s right\nBut your young bride ain\'t home tonight\nSince you been gone she\'s been seeing that Amos boy Seth.""\nWell he got mad and he saw red\nAnd Andy said ""Boy don\'t you lose your head\nCause to tell you the truth I\'ve been with her myself.""\nThat\'s the night that the lights went out in Georgia\nThat\'s the night that they hung an innocent man\nWell don\'t trust your soul to no backwoods southern lawyer\nCause the judge in the town\'s got bloodstains on his hands\nWell Andy got scared and left the bar\nWalking on home cause he didn\'t live far\nSee Andy didn\'t have many friends\nAnd he just lost him one\nBrother thought his wife musta left town\nSo he went home and finally found\nThe only thing Papa had left him and that was a gun\nThen he went off to Andy\'s house\nSlippin\' through the backwoods quiet as a mouse\nCame upon some tracks too small for Andy to make\nHe looked through the screen at the back porch door\nAnd he saw Andy lying on the floor\nIn a puddle of blood and he started to shake\nWell the Georgia patrol was making their rounds\nSo he fired a shot just to flag them down\nAnd a big-bellied sheriff grabbed his gun\nAnd said ""Why\'d you do it?""\nWell the judge said guilty in a make-believe trial\nSlapped the sheriff on the back with a smile\nSaid ""Supper\'s waitin\' at home and I gotta get to it.""\nThat\'s the night that the lights went out in Georgia\nThat\'s the night that they hung an innocent man\nWell don\'t trust your soul to no backwoods southern lawyer\nCause the judge in the town\'s got bloodstains on his hands\nWell they hung my brother before I could say\nThe tracks he saw while on his way\nTo Andy\'s house and back that night were mine\nAnd his cheating wife had never left town\nAnd that\'s one body that\'ll never be found\nSee little sister don\'t miss when she aims her gun\nThat\'s the night that the lights went out in Georgia whoa-oh\nThat\'s the night that they hung an innocent man uh-huh\nWell don\'t trust your soul to no backwoods southern lawyer\nCause the judge in the town\'s got bloodstains on his hands\nOh that\'s the night that the lights went out in Georgia'"
12,Playground in My Mind,Clint Holmes,1973,"b""When this old world is getting me down\nAnd there's no love to be found\nI close my eyes and soon I find\nI'm in a playground in my mind\nWhere the children laugh\nAnd the children play\nAnd we sing a song all day\nMy name is Michael\nI've got a nickel\nI've got a nickel shiny and new\nI'm gonna buy me all kinds of candy\nThat's what I'm gonna do\nIn the wonders that I find\nIn the playground in my mind\nIn a world that used to be\nClose your eyes and follow me\nWhere the children laugh\nAnd the children play\nAnd we'll sing a song all day\nMy girl is Cindy\nWhen we get married\nWe're gonna have a baby or two\nWe're gonna let them visit their grandma\nThat's what were gonna do\nSee the little children\nLiving in a world\nThat I left behind\nHappy little children\nIn the playground in my mind\nSee the little children\nSee how they play so happy\nIn the playground in my mind\nLa la la la la la la la la..."""
13,Brother Louie,Stories,1973,"b""She was black as the night;\nLouie was whiter than white\nDanger danger when you taste brown sugar\nLouie fell in love overnight\nNothing bad it was good\nLouie had the best girl he could\nWhen he took her home\nTo meet his mama and papa;\nLouie knew just where he stood\nLouie Louie Louie louie Louie Louie Louie Lou I\nLouie Louie Louie Louie Louie Louie you're gonna cry\nThere he stood in the night\nKnowing what's wrong from what's right\nHe took her home to meet his mama and papa\nMan they had a terrible fight\nLouie nearly caused a scene\nWishin' it was a dream\nAin't no diff'rence if you're black or white\nBrothers you know what I mean come on\nLouie Louie Louie\nLouie Louie Louie Louie Louie Louie Louie Lou I\nLouie Louie Louie Louie Louie Louie you're gonna cry\n{Instrumental}\nLouie Louie Louie Louie Louie Louie Louie Lou I\nLouie Louie Louie Louie Louie Louie you're gonna cry"""
14,Delta Dawn,Helen Reddy,1973,"b'Delta Dawn what\'s that flower you have on\nCould it be a faded rose from days gone by\nAnd did I hear you say\nHe was a-meeting you here today\nTo take you to his mansion in the sky\nShe\'s forty-one and her daddy still calls \'er ""baby""\nAll the folks \'round Brownsville say she\'s crazy\n\'Cause she walks downtown with her suitcase in her hand\nLookin\' for a mysterious dark-haired man\nIn her younger days they called her Delta Dawn\nPrettiest woman you ever laid eyes on\nThen a man of low degree stood by her side\nPromised her he\'d take her for his bride\nDelta Dawn what\'s that flower you have on\nCould it be a faded rose from days gone by\nAnd did I hear you say\nHe was a-meeting you here today\nTo take you to his mansion in the sky\nDelta Dawn what\'s that flower you have on\nCould it be a faded rose from days gone by\nAnd did I hear you say\nHe was a-meeting you here today\nTo take you to his mansion in the sky\nDelta Dawn what\'s that flower you have on\nCould it be a faded rose from days gone by\nAnd did I hear you say\nHe was a-meeting you here today\nTo take you to his mansion in the sky\nDelta Dawn what\'s that flower you have on\nCould it be a faded rose from days gone by\nAnd did I hear you say\nHe was a-meeting you here today\nTo take you to his mansion in the sky'"
15,Me and Mrs. Jones,Billy Paul,1973,"b""Me and Mrs Jones\nWe got a thing going on\nWe both know that it's wrong\nBut it's much too strong\nTo let it go now\nWe meet every day at the same cafe \xe2\x80\x94 6:30\nI know I know she'll be there\nHolding hands making all kinds of plans\nWhile the jukebox plays our favorite song\nMe and Mrs Mrs. Jones\nMrs. Jones Mrs. Jones Mrs. Jones\nWe got a thing going on\nWe both know that it's wrong\nBut it's much too strong\nTo let it go now\nWe gotta be extra careful\nThat we don't build our hopes up too high\nCause she's got her own obligations\nAnd so and so do I\nMe and Mrs Mrs. Jones\nMrs. Jones Mrs. Jones Mrs. Jones\nWe got a thing going on\nWe both know that it's wrong\nBut it's much too strong\nTo let it go now\nWell it's time for us to be leaving\nIt hurts so much it hurts so much inside\nNow she'll go her way\nAnd I'll go mine\nBut tomorrow we'll meet the same place\nThe same time\nMe and Mrs Mrs. Jones\nMrs. Jones Mrs. Jones Mrs. Jones\nWe got a thing going on\nWe gotta be extra careful\nWe can't afford to build our hopes up too high\nI wanna meet and talk to you\nAt the same place the same cafe the same time\nAnd we're gonna hold hands like we used to\nWe gonna talk it over talk it over\nWe know they know\nAnd you know and I know it was wrong\nBut I'm thinking strong\nWe gotta let 'em know now\nThat we got a thing going on a thing going on"""
16,Frankenstein,The Edgar Winter Group,1973,b''
17,Drift Away,Dobie Gray,1973,"b""Day after day I'm more confused\nYet I look for the light through the pouring rain\nYou know that's a game that I hate to lose\nAnd I'm feelin' the strain\nAin't it a shame\nOh give me the beat boys and free my soul\nI wanna get lost in your rock and roll and drift away\nGive me the beat boys and free my soul\nI wanna get lost in your rock and roll and drift away\nBeginning to think that I'm wastin' time\nI don't understand the things I do\nThe world outside looks so unkind\nSo I'm countin' on you\nTo carry me through\nOh give me the beat boys and free my soul\nI wanna get lost in your rock and roll and drift away\nGive me the beat boys and free my soul\nI wanna get lost in your rock and roll and drift away\nAnd when my mind is free\nYou know a melody can move me\nAnd when I'm feelin' blue\nThe guitar's comin' through to soothe me\nThanks for the joy that you've given me\nI want you to know I believe in your song\nAnd rhythm and rhyme and harmony\nYou've helped me along\nMakin' me strong\nOh give me the beat boys and free my soul\nI wanna get lost in your rock and roll and drift away\nGive me the beat boys and free my soul\nI wanna get lost in your rock and roll and drift away\nOh give me the beat boys and free my soul\nI wanna get lost in your rock and roll and drift away\nGive me the beat boys and free my soul\nI wanna get lost in your rock and roll and drift away\nNa na na won't you won't you take me\nOh take me"""
18,Little Willy,Sweet,1973,"b""North side  east side\nLittle Willy Willy wears the crown\nHe's the king around town\nDancing glancing\nWilly drives them silly with\nHis star shoe shimmy shuffle down\nWay past one and feeling alright\nCause with little Willy round\nThey can last all night\nHey down stay down stay down down\nCause little Willy Willy won't go home\nBut you can't push Willy round\nWilly won't go try tellin' everybody but oh no\nLittle Willy Willy won't go home\n{Hook}\nUp town down town Little Willy Willy drives them\nWild with his run-around style\nInside outside Willy sends them silly with\nHis star-shine shimmy shuffle smile\nMama done chase Willy down through the hall\nBut laugh Willy laugh\nHe don't care at all\nHey down stay down stay down down\nCause little Willy Willy won't go home\nBut you can't push Willy round\nWilly won't go try tellin' everybody but oh no\nLittle Willy Willy won't go home\n{Hook}\nLittle Willy Willy won't\nWilly won't Willy won't\nLittle Willy Willy won't\nWilly won't Willy won't\nLittle Willy Willy won't\nWilly won't Willy won't\nLittle Willy Willy won't\nWilly won't Willy won't\nLittle Willy Willy won't go home\nBut you can't push Willy round\nWilly won't go\nTry tellin' everybody but oh no\nLittle Willy Willy won't go home\nLittle Willy Willy won't go home\nBut you can't push Willy round\nWilly won't go try tellin' everybody but oh no\nLittle Willy Willy won't go home"""
19,You Are the Sunshine of My Life,Stevie Wonder,1973,"b""You are the sunshine of my life\nThat's why I'll always be around\nYou are the apple of my eye\nForever you'll stay in my heart\nI feel like this is the beginning\nThough I've loved you for a million years\nAnd if I thought our love was ending\nI'd find myself drowning in my own tears\nYou are the sunshine of my life\nThat's why I'll always be around\nYou are the apple of my eye\nForever you'll stay in my heart\nYou must have known that I was lonely\nBecause you came to my rescue\nAnd I know that this must be heaven\nHow could so much love be inside of you?\nYou are the sunshine of my life\nThat's why I'll always be around\nYou are the apple of my eye\nForever you'll stay in my heart"""
20,Half-Breed,Cher,1973,"b'My father married a pure Cherokee\nMy mother\'s people were ashamed of me\nThe Indians said I was white by law\nThe white man always called me ""Indian Squaw""\nHalf-breed that\'s all I ever heard\nHalf-breed how I learned to hate the word\nHalf-breed \'She\'s no good\' they warned\nBoth sides were against me since the day I was born\nWe never settled went from town to town\nWhen you\'re not welcome you don\'t hang around\nThe other children always laughed at me\n""Give her a feather she\'s a Cherokee""\nHalf-breed that\'s all I ever heard\nHalf-breed how I learned to hate the word\nHalf-breed \'She\'s no good\' they warned\nBoth sides were against me since the day I was born\nWe weren\'t accepted and I felt ashamed\nNineteen I left them\nTell me who\'s to blame?\nMy life since then has been from man to man\nBut I can\'t run away from what I am\nHalf-breed that\'s all I ever heard\nHalf-breed how I learned to hate the word\nHalf-breed \'She\'s no good\' they warned\nBoth sides were against me since the day I was born\nHalf-breed that\'s all I ever heard\nHalf-breed how I learned to hate the word\nHalf-breed \'She\'s no good\' they warned\nBoth sides were against me since the day I was born'"
21,That Lady,The Isley Brothers,1973,"b""Who's that lady? Who's that lady?\nBeautiful lady who's that lady?\nLovely lady who's that lady?\nReal fine lady who's that lady?\nHear me callin' out to you\nCause it's all that I can do\nYour eyes tell me to pursue\nBut you say look yeah but don't touch baby\nNah nah nah don't touch\nWho's that lady? Who's that lady?\nSexy lady who's that lady?\nBeautiful lady who's that lady?\nReal fine lady who's that lady?\nI would dance upon a string\nAny gift she'd wanna bring\nI would give her anything\nIf she would just do what I say\nCome 'round my way baby shine my way\nWho's that lady? Who's that lady?\nBeautiful lady who's that lady?\nLovely lady who's that lady?\nReal fine lady who's that lady?\nI would love to take her home\nBut her heart is made of stone\nI would keep on keepin' on\nIf I don't she'll do me wrong\nDo me wrong yeah"""
22,Pillow Talk,Sylvia,1973,"b""Ay... ay... ay... yi!\nHey baby let me stay;\nI don't care what your friends are 'bout to say... ah-ah...\nWhat your friends all say is fine\nBut it can't compete with this pillow talk of mine...\nOoh you can't find love on a one-way street;\nIt takes two to tango takes two to even compete... oh yeah...\nSo boy just put that stop sign down\nAnd let's get together before the day runs us down...\nI'm pleading to you now:\nHey baby let me try\nTo be the one who's gonna light your fire... ha-ha...\nWhat your friends all say is fine\nBut it can't compete with this pillow talk of mine...\nOoh I don't wanna see you be no fool;\nWhat I'm teachin' you tonight boy you'll never learn it in school... oh no...\nSo friends who tell me wrong from right\nI'll ask to borrow their man some cold and lonely night...\nOoh... hey baby let me be\nThe one who turns you on from A to Z... ha-ha...\nWhat your friends all say is fine\nBut it can't compete with this pillow talk of mine...\nOoh baby...\nOoh baby la-la-la la-la-la-la...\nAh... would you baby?\nWould you baby? La-la-la la-la-la-la...\nAy ay ay ay ay-ay-ay-ay...\nUno momento poquito...\nUno momento poquito! Ay-ay-ay-ay...\nNice daddy... nice daddy... nice daddy...\nAy-ay-ay-ay...\nOh my God..."""
23,We're an American Band,Grand Funk Railroad,1973,"b'On the road for forty days\nLast night in Little Rock put me in a haze\nSweet sweet Connie - doing her act\nShe had the whole show and that\'s a natural fact\nUp all night with Freddy King\nI got to tell you poker\'s his thing\nA-booze \'n ladies keep me right\nAs long as we can make it to the show tonight\nWe\'re an American band\nWe\'re an American band\nWe\'re coming to your town we\'ll help you party it down\nWe\'re an American band\n{Hook}\nFour young chiquitas in Omaha\nWas waitin\' for the band to return from the show\nFeelin\' good feelin\' right it\'s Saturday night\nThe hotel detective -- he was out-a-sight\nNow these fine ladies they had a plan\nThey was out to meet the boys in the band\nThey said ""Come on dudes let\'s get it on""\nAnd we proceeded to tear that hotel down\nWe\'re an American band\nWe\'re an American band\nWe\'re coming to your town we\'ll help you party it down\nWe\'re an American band\nWe\'re an American band\nWe\'re an American band\nWe\'re coming to your town we\'ll help you party it down\nWe\'re an American band\n{Bridge}\nWe\'re an American band\nWe\'re an American band\nWe\'re coming to your town we\'ll help you party it down\nWe\'re an American band\nWe\'re an American band\nWe\'re an American band\nWe\'re coming to your town we\'ll help you party it down\nWe\'re an American band\nWe\'re an American Band Ooo-ooo\nWe\'re an American Band Ooo-ooo\nWe\'re an American Band Ooo-ooo'"
24,Right Place Wrong Time,Dr. John,1973,"b""I been in the right place but it must have been the wrong time\nI'd have said the right thing but I must have used the wrong line\nI been in the right trip but I must have used the wrong car\nMy head was in a bad place and I'm wondering what it's good for\nI been the right place but it must have been the wrong time\nMy head was in a bad place but I'm having such a good time\nI been running trying to get hung up in my mind \nGot to give myself a good talking-to this time\nJust need a little brain salad surgery \nGot to cure this insecurity\nI been in the wrong place but it must have been the right time\nI been in the right place but it must have been the wrong song\nI been in the right vein but it seems like the wrong arm\nI been in the right world but it seems wrong wrong wrong wrong wrong\n{Bridge}\nSlipping dodging sneaking creeping hiding out down the street \nSee me life shaking with every ho' I meet\nRefried confusion is making itself clear \nWonder which way do I go to get on out of here\nI been in the right place but it must have been the wrong time\nI'd have said the right thing but I must have used the wrong line\nI'd have took the right road but I must have took a wrong turn\nWould've made the right move but I made it at the wrong time\nI been on the right road but I must have used the wrong car\nMy head was in a good place and I wonder what it's bad for"""
25,Wildflower,Skylark,1973,"b""She's faced the hardest times you could imagine\nAnd many times her eyes fought back the tears\nAnd when her youthful world was about to fall in\nEach time her slender shoulders bore the weight of all her fears\nAnd a sorrow no one hears still rings in midnight silence in her ears\nLet her cry for she's a lady\nLet her dream for she's a child\nLet the rain fall down upon her\nShe's a free and gentle flower growing wild\nAnd if by chance I should hold her\nLet me hold her for a time\nBut if allowed just one possession\nI would pick her from the garden to be mine\nBe careful how you touch her for she'll awaken\nAnd sleep's the only freedom that she knows\nAnd when you walk into her eyes you won't believe\nThe way she's always paying for a debt she never owes\nAnd a silent wind still blows that only she can hear\nAnd so she goes\nLet her cry for she's a lady\nLet her dream for she's a child\nLet the rain fall down upon her\nShe's a free and gentle flower growing wild\nLet her cry for she's lady\nLet her dream for she's a child\nLet the rain fall down upon her\nShe's a free and gentle flower growing wild\nShe's a flower growing wild\nShe's free"""
