Rank,Song,Artist,Year,Lyrics
56,"Hands to Myself",Selena Gomez,2016,b"Can't keep my hands to myself\nNo matter how hard I'm trying to\nI want you all to myself\nYou're metaphorical gin and juice\nSo come on give me a taste\nOf what it\xe2\x80\x99s like to be next to you\nWon't let one drop go to waste\nYou're metaphorical gin and juice\nCause all of the downs and the uppers\nKeep making love to each other\nAnd I'm trying trying I'm trying trying\nAll of the downs and the uppers\nKeep making love to each other\nAnd I'm trying trying I'm trying but I\nCan't keep my hands to myself\nMy hands to myself\nCan't keep my hands to myself\nMy hands to myself\nThe doctors say you're no good\nBut people say what they wanna say\nAnd you should know if I could\nI'd breathe you in every single day\nAll of the downs and the uppers\nKeep making love to each other\nAnd I'm trying trying I'm trying trying\nAll of the downs and the uppers\nKeep making love to each other\nAnd I'm trying trying I'm trying but I\nCan't keep my hands to myself\nMy hands to myself\nCan't keep my hands to myself\nMy hands to myself\nCan't keep my hands to myself\nI want it all no nothing else\nCan't keep my hands to myself\nGive me your all and nothing else\nOh I I want it all\nI want it all I want it all\nCan't keep my hands to myself\nI mean I could but why would I want to?\nMy hands to myself\nCan't keep my hands to myself\nMy hands to myself\nCan't keep my hands to myself\nI want it all no nothing else\nCan't keep my hands to myself\nGive me your all and nothing else\nCan't keep my hands to myself"
57,"2 Phones",Kevin Gates,2016,b"Hello? What the deal? Bet\nI got two phones one for the plug and one for the load\nI got two phones one for the bitches and one for the dough\nThink I need two more line bumpin\xe2\x80\x99 I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nCountin\xe2\x80\x99 money while they ring ring ringin\xe2\x80\x99\nTrap jumpin' I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nI got two phones one for the plug and one for the load\nI got two phones one for the bitches and one for the dough\nThink I need two more line bumpin\xe2\x80\x99 I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nCountin\xe2\x80\x99 money while they ring ring ringin\xe2\x80\x99\nTrap jumpin' I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nButton start the foreign oh my God I'm gorgeous\nI just put the key inside my pocket\nPark it might not get to see it this a new Ferrari\nMan in the mirror how you choose to bother\nSomeone said they callin' I don't feel like talkin'\nEverything I get returned the way I bought it\nPhone be interrupting me while I'm recordin'\nPhone be making women feel they unimportant\nCall my dog he say it's all the way retarded\nKeep the oil cause I am not using the Foreman\nKitchen I just finished up a new performance\nHater wish you well\nI got clientele\nI just got it off the scale\nI got two phones one for the plug and one for the load\nI got two phones one for the bitches and one for the dough\nThink I need two more line bumpin\xe2\x80\x99 I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nCountin\xe2\x80\x99 money while they ring ring ringin\xe2\x80\x99\nTrap jumpin' I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nI got two phones one for the plug and one for the load\nI got two phones one for the bitches and one for the dough\nThink I need two more line bumpin\xe2\x80\x99 I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nCountin\xe2\x80\x99 money while they ring ring ringin\xe2\x80\x99\nTrap jumpin' I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nThere they go again one of my lil friends\nThey don't give a damn how a nigga been\nAll they wanna know is what I got to give\nHow much did I spend? What I got to lend?\nWhat I did and what I didn't do for them\nBricks comin' in somewhere on the rim\nSection doin' numbers nowhere by a gym\nDroppin' bottles spend I'm supplyin' ten\nJumpin' out a Honda I just got it in\nAskin' what I cop none of your concern\nOne day you gone learn what you tryna get\nEverything on sale goin' out of biz\nPartners up in jail gotta feed the kids\nJuggin' round the city you know what it is\nBread winner business put that on the wrist\nI got two phones one for the plug and one for the load\nI got two phones one for the bitches and one for the dough\nThink I need two more line bumpin\xe2\x80\x99 I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nCountin\xe2\x80\x99 money while they ring ring ringin\xe2\x80\x99\nTrap jumpin' I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nI got two phones one for the plug and one for the load\nI got two phones one for the bitches and one for the dough\nThink I need two more line bumpin\xe2\x80\x99 I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nCountin\xe2\x80\x99 money while they ring ring ringin\xe2\x80\x99\nTrap jumpin' I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nRing ring ringin' man\nFind me balling hard\nCome from grinding hard\nGetting calling cards from your Barbie doll\nWhen she round me she know I'm her bodyguard\nMoney callin' for me baby girl I'm sorry\nYou just high yella you not that important\nWeight shape her I could pin you to the carpet\nSmell like tartar I'ma put you in the water\nConversation cost a lot of chips\nShe don't really get a lot of this\nEngagin' where I'm gazin' at her hips\nAnd ain't nobody makin' no attempts\nAmazing clip hanging slanging dick\nMaybe we can make it takin' trips\nMaybe I was thinkin' too impatient\nPhone ringing hold up what it is?\nI got two phones one for the plug and one for the load\nI got two phones one for the bitches and one for the dough\nThink I need two more line bumpin\xe2\x80\x99 I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nCountin\xe2\x80\x99 money while they ring ring ringin\xe2\x80\x99\nTrap jumpin' I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nI got two phones one for the plug and one for the load\nI got two phones one for the bitches and one for the dough\nThink I need two more line bumpin\xe2\x80\x99 I\xe2\x80\x99m ring ring ringin\xe2\x80\x99\nCountin\xe2\x80\x99 money while they ring ring ringin\xe2\x80\x99\nTrap jumpin' I\xe2\x80\x99m ring ring ringin\xe2\x80\x99"
58,"Starboy",The Weeknd,2016,b"I'm tryna put you in the worst mood ah\nP1 cleaner than your church shoes ah\nMilli point two just to hurt you ah\nAll red Lamb\xe2\x80\x99 just to tease you ah\nNone of these toys on lease too ah\nMade your whole year in a week too yah\nMain bitch out your league too ah\nSide bitch out of your league too ah\nHouse so empty need a centerpiece\n20 racks a table cut from ebony\nCut that ivory into skinny pieces\nThen she clean it with her face man I love my baby\nYou talking money need a hearing aid\nYou talking bout me I don't see the shade\nSwitch up my style I take any lane\nI switch up my cup I kill any pain\nLook what you've done\nI\xe2\x80\x99m a motherfuckin' starboy\nLook what you've done\nI'm a motherfuckin' starboy\nEvery day a nigga try to test me ah\nEvery day a nigga try to end me ah\nPull off in that Roadster SV ah\nPockets overweight gettin' hefty ah\nComing for the king that's a far cry ah\nI come alive in the fall time I\nNo competition I don't really listen\nI\xe2\x80\x99m in the blue Mulsanne bumping New Edition\nHouse so empty need a centerpiece\n20 racks a table cut from ebony\nCut that ivory into skinny pieces\nThen she clean it with her face man I love my baby\nYou talking money need a hearing aid\nYou talking bout me I don\xe2\x80\x99t see the shade\nSwitch up my style I take any lane\nI switch up my cup I kill any pain\nLook what you've done\nI\xe2\x80\x99m a motherfuckin' starboy\nLook what you've done\nI'm a motherfuckin\xe2\x80\x99 starboy\nLet a nigga brag Pitt\nLegend of the fall took the year like a bandit\nBought mama a crib and a brand new wagon\nNow she hit the grocery shop looking lavish\nStar Trek roof in that Wraith of Khan\nGirls get loose when they hear this song\n100 on the dash get me close to God\nWe don't pray for love we just pray for cars\nHouse so empty need a centerpiece\n20 racks a table cut from ebony\nCut that ivory into skinny pieces\nThen she clean it with her face man I love my baby\nYou talking money need a hearing aid\nYou talking 'bout me I don't see the shade\nSwitch up my style I take any lane\nI switch up my cup I kill any pain\nLook what you've done\nI'm a motherfuckin' starboy\nLook what you've done\nI'm a motherfuckin' starboy\nLook what you've done\nI'm a motherfuckin' starboy\nLook what you've done\nI'm a motherfuckin' starboy"
59,"For Free",DJ Khaled,2016,b"Would you fuck me for free?\nAnother one \nWe the Best Music!  Major Key!  DJ Khaled!\nYeah I go on and on\nCan't understand how I last so long\nI must have the superpowers\nLast 223 thousand hours\nAnd it's cause I'm off of CC\nAnd I'm off the Hennessy\nAnd like your boy from Compton said\nYou know this dick ain't free!\nI got girls that I shoulda made pay for it\nGot girls that I shoulda made wait for it\nI got girls that'll cancel a flight back home\nStay another day for it\nYou got attitude on na-na\nAnd your pussy on agua\nAnd your stomach on flat flat\nAnd your ass on what's that?\nAnd yeah I need it all right now\nLast year I had drama girl not right now\nI was never gon' chat what we talkin' about\nYou the only one I know could fit it all in her... man\nI always wonder if you ask yourself \nIs it just me? \nIs it just me?\nOr is this sex so good I shouldn't have to fuck for free?\nOh is it just me?\nYeah is it just me?\nOr is this sex so good I shouldn't have to...\nFuck for free\nI know you workin' day and night to get a college degree\nBet nobody that you've been with even know you a freak right?\nYou know you only do that with me right?\nYeah double checkin' on you\nYou know I never put the pressure on you\nYou know that you make your own mind up\nYou knew what it was when you signed up\nNow you gotta run it up\nI be out of words tryna sum it up\nGirl you throw it back like one love\nEven let me splash on the tour bus\nYeah I talk to her but she don't do enough\nEven though you in the hood I'm still pullin' up\nDip dip straight to your doorstep\nThis the real thing can you feel the force yet\nI always wonder if you ask yourself \nIs it just me? \nIs it just me?\nOr is this sex so good I shouldn't have to fuck for free?\nOh is it just me?\nYeah is it just me?\nIs this sex so good I shouldn't have to...\nWould you fuck me for free?\nAnother one \nThey don't want me to have another anthem\nSo I made sure I got another anthem \nIt's We The Best OVO\nSummers ours\nIt always has been\nDon't ever play yourself\nOne time for Future the Prince\nOne time for 40\nOne time for Drake\nYeah another one\nBless up"
60,"Never Be Like You",Flume,2016,b"What I would do to take away this fear of being loved\nAllegiance to the pain\nNow I'm fucked up and I'm missing you\nHe'll never be like you\nI would give anything to change this fickle-minded heart\nThat loves fake shiny things\nNow I'm fucked up and I'm missing you\nHe'll never be like you\nI'm only human can't you see? I made I made a mistake\nPlease just look me in my face tell me everything's okay\n'Cause I got it ooh he'll never be like you\nI'm only human can't you see? I made I made a mistake\nPlease just look me in my face tell me everything's okay\n'Cause I got it ooh he'll never be like you\nHow do I make you wanna stay?\nHate sleeping on my own missing the way you taste\nNow I'm fucked up and I'm missing you\nHe'll never be like you\nStop looking at me with those eyes\nLike I could disappear and you wouldn't care why\nNow I'm fucked up and I'm missing you\nHe'll never be like you\nI'm only human can't you see? I made I made a mistake\nPlease just look me in my face tell me everything's okay\n'Cause I got it ooh he'll never be like you\nI'm only human can't you see? I made I made a mistake\nPlease just look me in my face tell me everything's okay\n'Cause I got it ooh he'll never be like you\nI'm falling on my knees forgive me I'm a fucking fool\nI'm begging darling please absolve me of my sins won't you?\nI'm falling on my knees forgive me I'm a fucking fool\nI'm begging darling please absolve me of my sins won't you?\nI'm only human can't you see? I made I made a mistake\nPlease just look me in my face tell me everything's okay\n'Cause I got it ooh he'll never be like you\nI'm only human can't you see? I made I made a mistake\nPlease just look me in my face tell me everything's okay\n'Cause I got it ooh he'll never be like you\nBaby baby please believe me\nC'mon take it easy\nPlease don't ever leave me ooh\nHe'll never be like you"
61,"In the Night",The Weeknd,2016,b"All alone she was livin'\nIn a world without an end or beginnin'\nBaby girl was livin' life for the feelin'\nBut I don't mind I don't mind oh\nAnd all the wrongs she committed\nShe was numb and she was so co-dependent\nShe was young and all she had was the city\nBut I don't mind I don't mind\nAnd I know\nThat she's capable of anything it's riveting\nBut when\nYou wake up she's always gone gone gone oh\nIn the night she hears him calling\nIn the night she's dancin' to relieve the pain\nShe'll never walk away\nI don't think you understand\nIn the night when she comes crawlin'\nDollar bills and tears keep fallin' down her face\nShe'll never walk away\nI don't think you understand\nHe sang a song when he did it\nHe was cold and he was so unforgiving\nNow she dances to the song on the minute\nYeah all the time all the time oh\nIt make her weak when she hear it\nAnd it got her on her knees like religion\nShe was young and she was forced to be a woman\nYeah all the time all the time\nAnd I know\nThat she's capable of anything it's riveting\nBut when\nYou wake up she's always gone gone gone oh\nIn the night she hears him calling\nIn the night she's dancin' to relieve the pain\nShe'll never walk away\nI don't think you understand\nIn the night when she comes crawlin'\nDollar bills and tears keep fallin' down her face\nShe'll never walk away\nI don't think you understand\nOh baby\nI don't think you understand\nI don't think you understand\nI don't think you understand\nOh no no\nI don't think you understand\nIn the night she hears him calling\nIn the night she's dancin' to relieve the pain\nShe'll never walk away\nI don't think you understand\nIn the night when she comes crawlin'\nDollar bills and tears keep fallin' down her face\nShe'll never walk away\nI don't think you understand"
62,"Me Too",Meghan Trainor,2016,b"Ow!\nWho's that sexy thang I see over there?\nThat's me standin' in the mirror\nWhat's that icy thang hangin' 'round my neck?\nThat's gold show me some respect \nI thank God every day \nThat I woke up feelin' this way \nAnd I can't help lovin' myself\nAnd I don't need nobody else nuh uh\nIf I was you I'd wanna be me too\nI'd wanna be me too\nI'd wanna be me too\nIf I was you I'd wanna be me too\nI'd wanna be me too\nI'd wanna be me too\nI walk in like a dime piece\nI go straight to VIP\nI never pay for my drinks\nMy entourage behind me\nMy life's a movie Tom Cruise\nSo bless me baby achoo\nAnd even if they tried to\nThey can't do it like I do\nI thank God every day \nThat I woke up feelin' this way \nAnd I can't help lovin' myself\nAnd I don't need nobody else nuh uh\nIf I was you I'd wanna be me too\nI'd wanna be me too\nI'd wanna be me too\nIf I was you I'd wanna be me too\nI'd wanna be me too\nI'd wanna be me too\nOw! \nTurn the bass up\nOw! \nLet's go!\nI thank God every day \nThat I woke up feelin' this way \nAnd I can't help lovin' myself\nAnd I don't need nobody else nuh uh\nIf I was you I'd wanna be me too\nI'd wanna be me too\nI'd wanna be me too\nIf I was you I'd wanna be me too\nI'd wanna be me too\nI'd wanna be me too\nIf I was you I'd wanna be me too\nI'd wanna be me too\nI'd wanna be me too\nIf I was you I'd wanna be me too\nI'd wanna be me too\nI'd wanna be me too"
63,"Ex's & Oh's",Elle King,2016,b"Well I had me a boy turned him into a man\nI showed him all the things that he didn't understand\nWhoa and then I let him go\nNow there's one in California who's been cursin' my name\n'Cause I found me a better lover in the UK\nHey hey until I made my getaway\nOne two three they're gonna run back to me\nCause I'm the best baby that they never gotta keep\nOne two three they're gonna run back to me\nThey always wanna come but they never wanna leave\nEx's and the oh oh oh's they haunt me\nLike gho-o-osts they want me to make 'em oh oh oh\nThey won't let go\nEx's and oh's\nI had a summer lover down in New Orleans\nKept him warm in the winter left him frozen in the spring\nMy my how the seasons go by\nI get high and I love to get low\nSo the hearts keep breaking and the heads just roll\nYou know that's how the story goes\nOne two three they're gonna run back to me\n'Cause I'm the best baby that they never gotta keep\nOne two three they're gonna run back to me\nThey always wanna come but they never wanna leave\nEx's and the oh oh oh's they haunt me\nLike gho-o-osts they want me to make 'em oh oh oh\nThey won't let go\nEx's and the oh oh oh's they haunt me\nLike gho-o-osts they want me to make 'em oh oh oh\nThey won't let go\nEx's and oh's\nOne two three they gonna run back to me\nClimbing over mountains and a-sailing over seas\nOne two three they gonna run back to me\nThey always wanna come but they never wanna leave\nMy ex\xe2\x80\x99s and the oh oh oh\xe2\x80\x99s they haunt me\nLike gho-o-osts they want me to make \xe2\x80\x98em oh oh oh\nThey won\xe2\x80\x99t let go\nEx\xe2\x80\x99s and the oh oh oh\xe2\x80\x99s they haunt me\nLike gho-o-osts they want me to make \xe2\x80\x98em oh oh oh\nThey won\xe2\x80\x99t let go\nEx\xe2\x80\x99s and oh\xe2\x80\x99s"
64,"Die a Happy Man",Thomas Rhett,2016,b"Baby last night was hands down\nOne of the best nights that I've had no doubt\nBetween the bottle of wine and the look in your eyes and the Marvin Gaye\nThen we danced in the dark under September stars in the pourin' rain\nAnd I know that I can't ever tell you enough\nThat all I need in this life is your crazy love\nIf I never get to see the Northern lights\nOr if I never get to see the Eiffel Tower at night\nOh if all I got is your hand in my hand\nBaby I could die a happy man\nA happy man baby\nBaby that red dress brings me to my knees\nOh but that black dress makes it hard to breathe\nYou\xe2\x80\x99re a saint you\xe2\x80\x99re a goddess the cutest the hottest a masterpiece\nIt's too good to be true nothing better than you in my wildest dreams\nAnd I know that I can't ever tell you enough\nThat all I need in this life is your crazy love\nIf I never get to see the Northern lights\nOr if I never get to see the Eiffel Tower at night\nOh if all I got is your hand in my hand\nBaby I could die a happy man yeah yeah\nMmm\nI don't need no vacation no fancy destination\nBaby you're my great escape\nWe could stay at home listen to the radio\nDance around the fireplace\nOh if I never get to build my mansion in Georgia\nOr drive a sports car up the coast of California\nOh if all I got is your hand in my hand\nBaby I could die a happy man\nBaby I could die a happy man\nOh I could die a happy man\nYou know I could girl\nI could die I could die a happy man\nMmm"
65,"White Iverson",Post Malone,2016,b"Double OT\nI'm a new three\nSaucin' saucin' I'm saucin' on you\nI'm swaggin' I'm swaggin' I'm swaggin' oh-ooh\nI'm ballin' I'm ballin' Iverson on you \nWatch out watch out watch out yeah\nThat's my shot that's my shot that's my shot yeah\nSpendin' I'm spendin' all my fuckin' pay\nI got me some braids and I got me some hoes\nStarted rockin' the sleeve I can't ball with no Joes\nYou know how I do it Concords on my toes\n ooh\nI ain't rich yet but you know I ain't broke I\nSo if I see it I like it buy that from the store I\nI'm with some white girls and they lovin' the coca\nLike they OT\nDouble OT like I'm KD smokin' OG\nAnd you know me in my 2-3s and my gold teeth\nBitch I'm smiling bet you see me from the nosebleeds\nI'm a new three and I change out to my new 3s\nWhite Iverson\nWhen I started ballin' I was young\nYou gon' think about me when I'm gone\nI need that money like the ring I never won I won\nSaucin' saucin' I'm saucin' on you\nI'm swaggin' I'm swaggin' I'm swaggin' oh-ooh\nI'm ballin' I'm ballin' Iverson on you\nWatch out watch out watch out yeah\nThat's my shot that's my shot that's my shot yeah\nSpendin' I'm spendin' all my fuckin' pay\nOoh Stoney\nCigarettes and a headband\nCommas commas in my head man\nSlumped over like a dead man\nRed and black 'bout my bread man\nI'm the answer never question\nLace up learn a lesson\nBitch I'm saucin' I do this often don't do no talkin'\nMy options right when I walk in jump all them Jordans\nI'm ballin' money jumpin'\nLike I'm Davis from New Orleans\nOr bitch I'm Harden I don't miss nothin'\nFuck practice this shit just happens know y'all can't stand it\nI have it I never pass it I work my magic\nHigh average ball on these bastards it makes me happy\nIt's tragic I make it happen and all y'all Shaqtin'\nWhite Iverson\nWhen I started ballin' I was young\nYou gon' think about me when I'm gone\nI need that money like the ring I never won I won\nSaucin' saucin' I'm saucin' on you\nI'm swaggin' I'm swaggin' I'm swaggin' oh-ooh\nI'm ballin' I'm ballin' Iverson on you\nWatch out watch out watch out yeah\nThat's my shot that's my shot that's my shot yeah\nSpendin' I'm spendin' all my fuckin' pay"
66,"Close",Nick Jonas,2016,b"Oh damn oh damn oh damn\nI'm so perplexed\nWith just one breath I'm locked in \nOh damn oh damn oh damn\nI'm so perplexed oh that it's almost shocking \nI know I know you know you're scared\nYour heart your mind your soul your body  yeah\nThey won't they won't they won't be careful\nBut I guess that you don't know me \n'Cause if I want you then I want you babe\nAin't going backwards won't ask for space\n'Cause space was just a word made up by someone who's afraid to get too...\nClose ooh\nOh so close ooh\nI want you close ooh\n'Cause space was just a word made up by someone who's afraid to get close ooh\nOh so close ooh\nI want you close ooh\nOh I want you close that close ain't close enough no\n]\nOh man oh man\nI am not really known forever being speechless\nBut now but now somehow\nMy words roll off my tongue right onto your lips oh\nI'm keeping cool while you keep smiling\nSaying all the things I'm thinking \nOh man oh man\nI am like you so I want proof I'm what you're feeling \n]\n'Cause if I want you then I want you babe\nAin't going backwards  won't ask for space\n'Cause space is just a word made up by someone who's afraid to get too...\nClose ooh \nOh so close ooh\nI want you close ooh \n'Cause space was just a word made up by someone who's afraid to get close ooh\nOh so close ooh\nI want you close ooh \nOh I want you I want you close that close ain't close enough no\n'Cause if I want you then I want you babe\nAin't going backwards won't ask for space\n'Cause space was just a word made up by someone who's afraid to get too... close\nClose ooh \nOh so close ooh\nI want you close ooh \n'Cause space was just a word made up by someone who's afraid to get close ooh \nOh so close ooh\nI want you close ooh \nOh I want you close and close ain't close enough no\nYeah baby tell me baby what you want\nOh I want you close and close ain't close enough no"
67,"Unsteady",X Ambassadors,2016,b"Hold hold on hold on to me\n'Cause I'm a little unsteady a little unsteady\nHold hold on hold on to me\n'Cause I'm a little unsteady a little unsteady\nMama come here\nApproach appear\nDad I'm alone\n'Cause this house don't feel like home\nIf you love me don't let go woah\nIf you love me don't let go\nHold hold on hold on to me\n'Cause I'm a little unsteady a little unsteady\nHold hold on hold on to me\n'Cause I'm a little unsteady a little unsteady\nMother I know\nThat you're tired of being alone\nDad I know you're trying\nTo fight when you feel like flying\nBut if you love me don't let go woah\nIf you love me don't let go\nHold hold on hold on to me\n'Cause I'm a little unsteady a little unsteady\nHold hold on hold on to me\n'Cause I'm a little unsteady a little unsteady\nHold hold on hold on to me\n'Cause I'm a little unsteady a little unsteady"
68,"Sucker for Pain",Lil Wayne Wiz Khalifa,2016,b"I torture you\nTake my hand through the flames\nI torture you\nI'm a slave to your games \nI wanna chain you up I wanna tie you down\nOooohh I'm just a sucker for pain\nDolla $ign! I'm a sucker for pain\nI got the squad tatted on me from my neck to my ankles\nPressure from the man got us all in rebellion\nWe gon' go to war yeah without failure\nDo it for the fam dog ten toes down dog\nLove and the loyalty that's what we stand for\nAlienated by society\nAll this pressure give me anxiety\nWalk slow through the fire\nLike who gon' try us?\nFeeling the world go against us\nSo we put the world on our shoulders\nI torture you\nTake my hand through the flames\nI torture you\nI'm a slave to your games \nI wanna chain you up I wanna tie you down\nOooohh I'm just a sucker for pain\nI been at it with my homies it don't matter you don't know me\nI been rollin' with my team we the illest on the scene\nI been riding 'round the city with my squad\nI been riding 'round the city with my squad\nWe just posted getting crazy living like this is so amazing\nHold up take a step back when we roll up cause I know what\nWe been loyal we been fam we the ones you trust in\nWon't hesitate to go straight to your head like a concussion\nI know I been bussin' no discussion for my family\nNo hesitation through my scope I see my enemy\nLike what's up? Hold up we finna re-load up\nYes I re-load up I know what up I know what up\nI torture you\nTake my hand through the flames\nI torture you\nI'm a slave to your games \nI wanna chain you up I wanna tie you down\nOooohh I'm just a sucker for pain\nUhh devoted to destruction\nA full dosage of detrimental dysfunction\nI'm dying slow but the devil tryna rush me\nSee I'm a fool for pain I'm a dummy\nMight cut my head off right after I slit my throat\nTongue kiss a shark got jealous bitches up in the boat\nEating peanut butter and jelly fishes on toast\nAnd if I get stung I get stoked might choke\nLike I chewed a chunk of charcoal naked in the North Pole\nThat's why my heart cold full of sorrow the lost soul\nAnd only Lord knows when I'm coming to the crossroads\nSo I don't fear shit but tomorrow\nAnd I'm a sucker for pain it ain't nuttin' but pain\nYou just fuckin' complain you ain't tough as you claim\nJust stay up in your lane just don't fuck with Lil Wayne\nI'ma jump from my plane or stand in front of a train\nCause I'm a sucker for pain\nUsed to doing bad now we feel like we just now getting it\nAin't got no other way so we start it and finish it\nNo pain no gain\nNever stand down made our own way\nNever going slow we pick up the pace\nThis is what we wanted from a young age\nNo emotion that's what business is\nLord have mercy on the witnesses\nI torture you\nTake my hand through the flames\nI torture you\nI'm just a sucker for pain\nMore pain\nGot me beggin' beggin' beggin' beggin' beggin' beggin'\nFor more pain\nGot me beggin' beggin' beggin' beggin' beggin' beggin'\nFor more pain\nGot me beggin' beggin' beggin' beggin' beggin' beggin'\nFor more pain\nGot me beggin'..."
69,"Down in the DM",Yo Gotti,2016,b'I seen your girl post her BM\nSo I hit her in her DM\nAll eyes yeah I see \xe2\x80\x99em\nYeah that\'s your man? I\'d hate to be him \nIt goes down in the DM \nIt go down in the DM \nIt goes down in the DM \nIt go down in the DM \nI tell her Snapchat me that pussy mood\nOr Facetime me that pussy if it\'s cool \nBoy my DM poppin\' \nMy DM just caught a body\nI got celebs in this DM\nThey breakin\' news if they see them\nBut nah we don\'t do no talkin\' \nWe see sucker shit too often \nI seen your girl post her BM\nSo I hit her in her DM\nAll eyes yeah I see \xe2\x80\x99em\nYeah that\'s your man? I\'d hate to be him \nIt goes down in the DM \nIt go down in the DM \nIt goes down in the DM \nIt go down in the DM \nDon\'t you hate when you get screenshotted? \nBitch that DM wasn\'t for everybody \nI love the \xe2\x80\x99Gram I love the \xe2\x80\x99Gram \nI\'m addicted to it I know I am \nAnd I just followed Angela \nBoy I got a crush on Angela Simmons\nThey like "Damn Gotti you bold"\nFuck it I\'ma let the world know \nI seen your girl post her BM\nSo I hit her in her DM\nAll eyes yeah I see \xe2\x80\x99em\nYeah that\'s your man? I\'d hate to be him \nIt goes down in the DM \nIt go down in the DM \nIt goes down in the DM \nIt go down in the DM \nSnapchat me that pussy mood\nSnapchat me that pussy if it\'s cool\nSnapchat me that pussy mood\nSnapchat me that pussy if it\'s cool\nI seen your girl post her BM\nSo I hit her in her DM\nAll eyes yeah I see \xe2\x80\x99em\nYeah this your man I hate to be him \nIt goes down in the DM \nIt go down in the DM \nIt goes down in the DM \nIt go down in the DM '
70,"Luv",Tory Lanez,2016,b"We ah sip the Henny for the day baby\nBad man we no stray baby\nOops I done fell for your way baby\nI know girl but everyone falls...\nAnd I know from the first time the first time\nI seen your love you got me baby\nEven though girl I know that I will fall for you\nYou got to know that everyone falls\nOops I done fell so deep baby\nOops I want you for me baby\nOops I want you for me baby\nOops I done fell so deep cause...\nEveryone falls in love sometimes\nI don't know 'bout you but it ain't a crime\nNeefi let me love you love you love you for long time baby\nNeefi let me touch you neefi let me love you 'til the morning oh\nMmm ah mmm ah mmm if you let me love you\nMmm ah mmm ah mmm if you let me touch you\nMmm ah mmm ah mmm if you let me love you\nMmm ah mmm ah mmm if you let me love you\nWe ah sip that Henny for the day baby\nCome my my way baby\nTop down on the highway baby\nAnd if you let me love you wait\nShawty she ain't even got a visa\nOut of town one night teaser\nNeed to tell them other niggas ease up\nI'm falling but everyone falls\nAnd I know from the first time the first time\nI seen your love you got me baby\nEven though girl I know that I will fall for you\nYou got to know that everyone falls\nOops I done fell too deep baby\nOops I think you got me baby\nOops I want you for me baby\nI'm fallin' but\nEveryone falls in love sometimes\nI don't know 'bout you but it ain't a crime\nNeefi let me love you love you love you for long time baby\nNeefi let me touch you neefi let me love you 'til the morning oh\nMmm ah mmm ah mmm if you let me love you\nMmm ah mmm ah mmm if you let me touch you\nMmm ah mmm ah mmm if you let me love you\nMmm ah mmm ah mmm\nAnd if you want me\nAnd if you let me love you now\nIt's true what I need\nIs someone for love me right now\nIt's true I'm a freak\nIt's time to love you now\nAnd if you want me\nI'm falling\nEveryone falls in love sometimes\nI don't know 'bout you but it ain't a crime\nNeefi let me love you love you love you for long time baby\nNeefi let me touch you neefi let me love you 'til the morning oh\nMmm ah mmm ah mmm if you let me love you\nMmm ah mmm ah mmm if you let me touch you\nMmm ah mmm ah mmm if you let me love you\nMmm ah mmm ah mmm if you let me love you yeah"
