Rank,Song,Artist,Year,Main Emotion,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
8,The Middle,Zedd Maren Morris,2018,joy,12.5,12.5,12.5,12.5,25.0,0.0,12.5,12.5
9,In My Feelings,Drake,2018,trust,13.333333333333334,6.666666666666667,13.333333333333334,6.666666666666667,20.0,13.333333333333334,0.0,26.666666666666668
10,Girls Like You,Maroon 5,2018,anticipation,11.11111111111111,22.22222222222222,11.11111111111111,0.0,22.22222222222222,11.11111111111111,11.11111111111111,11.11111111111111
11,Nice for What,Drake,2018,joy,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0
12,Lucid Dreams,Juice Wrld,2018,anger,28.571428571428573,0.0,28.571428571428573,14.285714285714286,14.285714285714286,14.285714285714286,0.0,0.0
13,Better Now,Post Malone,2018,anger,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0
14,Finesse (Remix),Bruno Mars,2018,joy,13.333333333333334,13.333333333333334,6.666666666666667,6.666666666666667,26.666666666666668,0.0,13.333333333333334,20.0
15,Boo'd Up,Ella Mai,2018,joy,11.11111111111111,11.11111111111111,0.0,11.11111111111111,44.44444444444444,11.11111111111111,0.0,11.11111111111111
16,New Rules,Dua Lipa,2018,joy,11.11111111111111,11.11111111111111,0.0,11.11111111111111,33.333333333333336,11.11111111111111,0.0,22.22222222222222
17,Sad!,XXXTentacion,2018,fear,18.75,6.25,18.75,31.25,6.25,18.75,0.0,0.0
18,Never Be the Same,Camila Cabello,2018,anger,37.5,0.0,25.0,25.0,0.0,12.5,0.0,0.0
19,Love Lies,Khalid,2018,disgust,16.666666666666668,0.0,33.333333333333336,16.666666666666668,33.333333333333336,0.0,0.0,0.0
20,No Tears Left to Cry,Ariana Grande,2018,anger,16.666666666666668,16.666666666666668,16.666666666666668,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0
21,Mine,Bazzi,2018,anticipation,0.0,31.25,6.25,12.5,25.0,0.0,0.0,25.0
22,Thunder,Imagine Dragons,2018,trust,20.0,0.0,0.0,20.0,0.0,0.0,20.0,40.0
23,Look Alive,BlocBoy JB,2018,anger,18.181818181818183,18.181818181818183,9.090909090909092,18.181818181818183,18.181818181818183,0.0,0.0,18.181818181818183
24,Delicate,Taylor Swift,2018,sadness,0.0,0.0,0.0,33.333333333333336,0.0,66.66666666666667,0.0,0.0
25,Yes Indeed,Lil Baby,2018,anger,40.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0
26,Friends,Marshmello,2018,anger,23.529411764705884,5.882352941176471,11.764705882352942,23.529411764705884,5.882352941176471,11.764705882352942,0.0,17.647058823529413
27,Bad at Love,Halsey,2018,fear,13.636363636363637,13.636363636363637,13.636363636363637,18.181818181818183,13.636363636363637,18.181818181818183,4.545454545454546,4.545454545454546
28,Taste,Tyga,2018,sadness,14.285714285714286,0.0,14.285714285714286,14.285714285714286,14.285714285714286,28.571428571428573,0.0,14.285714285714286
29,Let You Down,NF,2018,trust,0.0,20.0,0.0,20.0,20.0,0.0,10.0,30.0
30,No Limit,G-Eazy,2018,anger,17.391304347826086,17.391304347826086,8.695652173913043,4.3478260869565215,17.391304347826086,8.695652173913043,8.695652173913043,17.391304347826086
31,Fefe,6ix9ine,2018,anger,0,0,0,0,0,0,0,0
32,Tequila,Dan + Shay,2018,anger,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0
33,Feel It Still,Portugal. The Man,2018,fear,7.6923076923076925,7.6923076923076925,0.0,38.46153846153846,15.384615384615385,23.076923076923077,0.0,7.6923076923076925
34,MotorSport,Migos Nicki Minaj,2018,anger,25.0,12.5,12.5,25.0,0.0,12.5,12.5,0.0
35,I Like Me Better,Lauv,2018,anticipation,9.090909090909092,27.272727272727273,9.090909090909092,0.0,27.272727272727273,0.0,18.181818181818183,9.090909090909092
36,Youngblood,5 Seconds of Summer,2018,anticipation,14.285714285714286,28.571428571428573,0.0,14.285714285714286,28.571428571428573,0.0,0.0,14.285714285714286
37,Whatever It Takes,Imagine Dragons,2018,anticipation,16.666666666666668,33.333333333333336,0.0,16.666666666666668,0.0,0.0,16.666666666666668,16.666666666666668
38,Ric Flair Drip,Offset,2018,disgust,14.285714285714286,0.0,28.571428571428573,14.285714285714286,14.285714285714286,14.285714285714286,0.0,14.285714285714286
39,I Fall Apart,Post Malone,2018,disgust,16.666666666666668,0.0,33.333333333333336,16.666666666666668,0.0,0.0,16.666666666666668,16.666666666666668
40,Pray for Me,The Weeknd,2018,anticipation,7.142857142857143,21.428571428571427,7.142857142857143,14.285714285714286,14.285714285714286,14.285714285714286,7.142857142857143,14.285714285714286
41,Back to You,Selena Gomez,2018,anger,14.285714285714286,14.285714285714286,0.0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286
42,Sicko Mode,Travis Scott,2018,anger,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
43,Walk It Talk It,Migos,2018,anger,20.0,20.0,10.0,10.0,20.0,0.0,0.0,20.0
44,Gucci Gang,Lil Pump,2018,sadness,22.22222222222222,0.0,22.22222222222222,22.22222222222222,0.0,33.333333333333336,0.0,0.0
45,Him & I,G-Eazy,2018,anger,19.23076923076923,3.8461538461538463,11.538461538461538,19.23076923076923,15.384615384615385,15.384615384615385,3.8461538461538463,11.538461538461538
46,In My Blood,Shawn Mendes,2018,fear,16.666666666666668,16.666666666666668,0.0,33.333333333333336,0.0,33.333333333333336,0.0,0.0
47,All the Stars,Kendrick Lamar,2018,joy,11.764705882352942,11.764705882352942,11.764705882352942,11.764705882352942,17.647058823529413,11.764705882352942,11.764705882352942,11.764705882352942
48,Stir Fry,Migos,2018,trust,25.0,0.0,0.0,0.0,25.0,0.0,0.0,50.0
49,Too Good at Goodbyes,Sam Smith,2018,joy,0.0,15.384615384615385,7.6923076923076925,7.6923076923076925,23.076923076923077,15.384615384615385,15.384615384615385,15.384615384615385
50,Love,Kendrick Lamar,2018,anticipation,13.333333333333334,16.666666666666668,6.666666666666667,3.3333333333333335,16.666666666666668,10.0,16.666666666666668,16.666666666666668
51,This Is America,Childish Gambino,2018,joy,14.285714285714286,14.285714285714286,0.0,0.0,21.428571428571427,14.285714285714286,14.285714285714286,21.428571428571427
52,Nonstop,Drake,2018,fear,12.5,12.5,0.0,25.0,0.0,12.5,12.5,25.0
53,Heaven,Kane Brown,2018,joy,0.0,25.0,0.0,0.0,33.333333333333336,0.0,16.666666666666668,25.0
54,Bodak Yellow,Cardi B,2018,anger,20.0,12.0,12.0,12.0,12.0,12.0,8.0,12.0
55,Freaky Friday,Lil Dicky,2018,anger,25.0,12.5,25.0,12.5,0.0,25.0,0.0,0.0
56,Gummo,6ix9ine,2018,anger,31.25,6.25,18.75,12.5,12.5,6.25,6.25,6.25
57,Plug Walk,Rich the Kid,2018,disgust,16.666666666666668,0.0,33.333333333333336,33.333333333333336,0.0,16.666666666666668,0.0,0.0
58,Wait,Maroon 5,2018,joy,7.6923076923076925,15.384615384615385,15.384615384615385,7.6923076923076925,30.76923076923077,15.384615384615385,0.0,7.6923076923076925
59,Be Careful,Cardi B,2018,anger,25.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0
60,Wolves,Selena Gomez,2018,fear,15.384615384615385,7.6923076923076925,7.6923076923076925,23.076923076923077,15.384615384615385,15.384615384615385,7.6923076923076925,7.6923076923076925
61,Bartier Cardi,Cardi B,2018,anger,28.571428571428573,14.285714285714286,14.285714285714286,28.571428571428573,0.0,14.285714285714286,0.0,0.0
62,God Is a Woman,Ariana Grande,2018,anticipation,0.0,25.0,12.5,25.0,25.0,0.0,0.0,12.5
63,Big Bank,YG,2018,trust,13.636363636363637,9.090909090909092,9.090909090909092,13.636363636363637,13.636363636363637,4.545454545454546,4.545454545454546,31.818181818181817
64,Sorry Not Sorry,Demi Lovato,2018,fear,21.73913043478261,8.695652173913043,8.695652173913043,26.08695652173913,8.695652173913043,13.043478260869565,8.695652173913043,4.3478260869565215
65,How Long,Charlie Puth,2018,trust,0.0,0.0,0.0,25.0,25.0,0.0,0.0,50.0
66,Lights Down Low,Max,2018,anger,33.333333333333336,16.666666666666668,0.0,33.333333333333336,16.666666666666668,0.0,0.0,0.0
67,Young Dumb & Broke,Khalid,2018,joy,5.882352941176471,29.41176470588235,5.882352941176471,5.882352941176471,35.294117647058826,5.882352941176471,11.764705882352942,0.0
68,One Kiss,Calvin Harris,2018,anticipation,6.25,25.0,6.25,6.25,25.0,6.25,12.5,12.5
69,Natural,Imagine Dragons,2018,fear,12.5,12.5,0.0,25.0,0.0,25.0,12.5,12.5
70,You Make It Easy,Jason Aldean,2018,joy,10.0,20.0,0.0,10.0,30.0,10.0,0.0,20.0
71,Shape of You,Ed Sheeran,2018,joy,16.666666666666668,0.0,0.0,16.666666666666668,33.333333333333336,16.666666666666668,0.0,16.666666666666668
72,I Get the Bag,Gucci Mane,2018,trust,16.666666666666668,16.666666666666668,8.333333333333334,16.666666666666668,8.333333333333334,8.333333333333334,0.0,25.0
73,No Brainer,DJ Khaled,2018,trust,0.0,28.571428571428573,0.0,0.0,14.285714285714286,0.0,14.285714285714286,42.857142857142854
74,Plain Jane,ASAP Ferg,2018,fear,22.22222222222222,22.22222222222222,11.11111111111111,33.333333333333336,0.0,11.11111111111111,0.0,0.0
75,Sky Walker,Miguel,2018,anger,15.384615384615385,15.384615384615385,7.6923076923076925,7.6923076923076925,15.384615384615385,7.6923076923076925,15.384615384615385,15.384615384615385
76,Marry Me,Thomas Rhett,2018,anticipation,9.090909090909092,18.181818181818183,0.0,0.0,18.181818181818183,18.181818181818183,18.181818181818183,18.181818181818183
77,Eastside,Benny Blanco Halsey,2018,joy,0.0,20.0,0.0,0.0,40.0,10.0,20.0,10.0
78,Call Out My Name,The Weeknd,2018,anticipation,7.6923076923076925,23.076923076923077,0.0,7.6923076923076925,23.076923076923077,15.384615384615385,0.0,23.076923076923077
79,King's Dead,Jay Rock Kendrick Lamar Future,2018,anger,18.75,6.25,12.5,18.75,6.25,18.75,12.5,6.25
80,Happier,Marshmello,2018,anger,16.666666666666668,16.666666666666668,0.0,16.666666666666668,16.666666666666668,0.0,16.666666666666668,16.666666666666668
81,Te Boté,Nio García Darell,2018,anger,0,0,0,0,0,0,0,0
82,Simple,Florida Georgia Line,2018,joy,14.285714285714286,14.285714285714286,0.0,0.0,42.857142857142854,0.0,0.0,28.571428571428573
83,Lemon,N.E.R.D,2018,anticipation,12.5,25.0,12.5,12.5,0.0,12.5,12.5,12.5
84,1-800-273-8255,Logic,2018,anticipation,0.0,36.36363636363637,0.0,0.0,27.272727272727273,0.0,9.090909090909092,27.272727272727273
85,Say Something,Justin Timberlake,2018,joy,0.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0
86,I'm Upset,Drake,2018,anger,50.0,0.0,12.5,0.0,12.5,25.0,0.0,0.0
87,Get Along,Kenny Chesney,2018,joy,0.0,25.0,0.0,0.0,50.0,0.0,0.0,25.0
88,Moonlight,XXXTentacion,2018,anticipation,10.0,20.0,10.0,10.0,10.0,10.0,10.0,20.0
89,What Lovers Do,Maroon 5,2018,joy,0.0,11.11111111111111,11.11111111111111,0.0,44.44444444444444,0.0,22.22222222222222,11.11111111111111
90,X,Nicky Jam,2018,anger,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0
91,Outside Today,YoungBoy Never Broke Again,2018,fear,14.285714285714286,7.142857142857143,14.285714285714286,21.428571428571427,7.142857142857143,14.285714285714286,7.142857142857143,14.285714285714286
92,Trip,Ella Mai,2018,joy,7.142857142857143,7.142857142857143,7.142857142857143,14.285714285714286,21.428571428571427,14.285714285714286,14.285714285714286,14.285714285714286
93,Dura,Daddy Yankee,2018,anger,0,0,0,0,0,0,0,0
94,Changes,XXXTentacion,2018,anger,33.333333333333336,0.0,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0
95,Mercy,Brett Young,2018,anger,16.666666666666668,8.333333333333334,8.333333333333334,16.666666666666668,8.333333333333334,16.666666666666668,16.666666666666668,8.333333333333334
96,One Number Away,Luke Combs,2018,joy,0.0,16.666666666666668,16.666666666666668,0.0,33.333333333333336,0.0,16.666666666666668,16.666666666666668
97,Powerglide,Rae Sremmurd,2018,anger,20.0,0.0,20.0,20.0,10.0,20.0,0.0,10.0
98,IDGAF,Dua Lipa,2018,anger,16.666666666666668,16.666666666666668,8.333333333333334,8.333333333333334,16.666666666666668,16.666666666666668,8.333333333333334,8.333333333333334
99,Mi Gente,J Balvin,2018,anger,0,0,0,0,0,0,0,0
100,Believer,Imagine Dragons,2018,trust,16.666666666666668,0.0,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0,33.333333333333336
