Rank,Song,Artist,Year,Main Emotion,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,neutral,na
71,The Way You Do the Things You Do,UB40,1991,joy,3.636363636,20,1.818181818,0,29.09090909,0,18.18181818,25.45454545,1.818181818,0
72,Here I Am (Come and Take Me),UB40,1991,joy,0,0,0,13.33333333,40,6.666666667,0,33.33333333,6.666666667,0
73,Signs,Tesla,1991,trust,6.060606061,18.18181818,3.03030303,12.12121212,18.18181818,6.060606061,9.090909091,24.24242424,3.03030303,0
74,Too Many Walls,Cathy Dennis,1991,sadness,9.090909091,9.090909091,0,12.12121212,9.090909091,24.24242424,9.090909091,24.24242424,3.03030303,0
75,Crazy,Seal,1991,anger,26.38888889,6.944444444,1.388888889,26.38888889,5.555555556,23.61111111,2.777777778,5.555555556,1.388888889,0
76,I'll Give All My Love to You,Keith Sweat,1991,joy,6.976744186,9.302325581,1.162790698,6.976744186,51.1627907,8.139534884,2.325581395,12.79069767,1.162790698,0
77,Place in this World,Michael W. Smith,1991,anticipation,0,33.33333333,0,0,16.66666667,0,16.66666667,16.66666667,16.66666667,0
78,Something to Believe In,Poison,1991,sadness,15.38461538,7.692307692,7.692307692,15.38461538,9.615384615,19.23076923,11.53846154,11.53846154,1.923076923,0
79,Wicked Game,Chris Isaak,1991,joy,5,0,5,20,22.5,20,5,20,2.5,0
80,Get Here,Oleta Adams,1991,trust,14.81481481,7.407407407,11.11111111,7.407407407,11.11111111,7.407407407,7.407407407,29.62962963,3.703703704,0
81,Round and Round,Tevin Campbell,1991,anticipation,0,30,0,0,30,0,5,30,5,0
82,Silent Lucidity,QueensrÃ¿che,1991,joy,5.128205128,12.82051282,5.128205128,12.82051282,23.07692308,10.25641026,10.25641026,17.94871795,2.564102564,0
83,I'm Not In Love,Will to Power,1991,anticipation,6.666666667,40,6.666666667,3.333333333,20,6.666666667,0,13.33333333,3.333333333,0
84,Piece of My Heart,Tara Kemp,1991,joy,0,27.27272727,0,0,36.36363636,18.18181818,0,9.090909091,9.090909091,0
85,Real Real Real,Jesus Jones,1991,trust,2.631578947,2.631578947,2.631578947,0,5.263157895,0,0,84.21052632,2.631578947,0
86,Everybody Plays the Fool,Aaron Neville,1991,disgust,13.63636364,1.515151515,28.78787879,15.15151515,16.66666667,12.12121212,0,10.60606061,1.515151515,0
87,Just Another Dream,Cathy Dennis,1991,trust,3.896103896,11.68831169,2.597402597,3.896103896,31.16883117,2.597402597,10.38961039,32.46753247,1.298701299,0
88,Strike It Up,Black Box,1991,joy,11.29032258,4.838709677,8.064516129,1.612903226,33.87096774,6.451612903,1.612903226,30.64516129,1.612903226,0
89,Rico Suave,Gerardo,1991,trust,6.818181818,15.90909091,4.545454545,4.545454545,18.18181818,6.818181818,6.818181818,34.09090909,2.272727273,0
90,Disappear,INXS,1991,fear,2.777777778,11.11111111,2.777777778,55.55555556,5.555555556,11.11111111,0,8.333333333,2.777777778,0
91,Groove Is in the Heart,Deee-Lite,1991,joy,7.5,12.5,5,10,20,12.5,10,20,2.5,0
92,All This Time,Sting,1991,anticipation,10.20408163,18.36734694,6.12244898,6.12244898,14.28571429,16.32653061,10.20408163,16.32653061,2.040816327,0
93,The One and Only,Chesney Hawkes,1991,trust,0,12.5,0,0,25,0,0,50,12.5,0
94,O.P.P.,Naughty by Nature,1991,trust,13.20754717,15.09433962,3.773584906,3.773584906,16.98113208,11.32075472,15.09433962,18.86792453,1.886792453,0
95,Freedom 90,George Michael,1991,trust,2.307692308,15.38461538,3.846153846,2.307692308,31.53846154,2.307692308,7.692307692,33.84615385,0.769230769,0
96,I Saw Red,Warrant,1991,joy,4.761904762,19.04761905,0,4.761904762,28.57142857,9.523809524,9.523809524,19.04761905,4.761904762,0
97,Miles Away,Winger,1991,anticipation,0,41.66666667,0,0,25,8.333333333,8.333333333,8.333333333,8.333333333,0
98,Do You Want Me,Salt-n-Pepa,1991,trust,12.19512195,17.07317073,7.317073171,7.317073171,17.07317073,9.756097561,2.43902439,24.3902439,2.43902439,0
99,The Motown Song,Rod Stewart,1991,joy,2.325581395,20.93023256,2.325581395,6.976744186,23.25581395,11.62790698,11.62790698,18.60465116,2.325581395,0
100,Shiny Happy People,R.E.M.,1991,joy,0,29.54545455,0,0,39.77272727,1.136363636,0,28.40909091,1.136363636,0
1,End of the Road,Boyz II Men,1992,joy,5.479452055,12.32876712,15.06849315,19.17808219,21.91780822,10.95890411,4.109589041,9.589041096,1.369863014,0
2,Baby Got Back,Sir Mix-a-Lot,1992,anger,20.3125,7.8125,12.5,12.5,7.8125,15.625,9.375,12.5,1.5625,0
3,Jump,Kris Kross,1992,joy,15,5,10,10,20,10,5,20,5,0
4,Save the Best for Last,Vanessa Williams,1992,joy,5,20,0,7.5,27.5,5,15,17.5,2.5,0
5,Baby-Baby-Baby,TLC,1992,joy,0,27.5,0,0,47.5,0,7.5,15,2.5,0
6,Tears in Heaven,Eric Clapton,1992,trust,0,25,0,0,12.5,0,12.5,37.5,12.5,0
7,My Lovin' (You're Never Gonna Get It),En Vogue,1992,fear,7.317073171,17.07317073,12.19512195,19.51219512,19.51219512,7.317073171,2.43902439,12.19512195,2.43902439,0
8,Under the Bridge,Red Hot Chili Peppers,1992,joy,3.448275862,10.34482759,3.448275862,3.448275862,31.03448276,13.79310345,3.448275862,27.5862069,3.448275862,0
9,All 4 Love,Color Me Badd,1992,joy,0,11.53846154,0,1.923076923,53.84615385,9.615384615,3.846153846,17.30769231,1.923076923,0
10,Just Another Day,Jon Secada,1992,trust,0,23.07692308,0,0,0,0,7.692307692,61.53846154,7.692307692,0
11,I Love Your Smile,Shanice,1992,joy,3.174603175,4.761904762,4.761904762,4.761904762,36.50793651,6.349206349,15.87301587,22.22222222,1.587301587,0
12,To Be with You,Mr. Big,1992,joy,4.651162791,13.95348837,2.325581395,13.95348837,23.25581395,11.62790698,9.302325581,18.60465116,2.325581395,0
13,I'm Too Sexy,Right Said Fred,1992,joy,0,0,0,0,44.44444444,22.22222222,22.22222222,0,11.11111111,0
14,Black or White,Michael Jackson,1992,trust,3.846153846,15.38461538,3.846153846,3.846153846,23.07692308,20.51282051,3.846153846,24.35897436,1.282051282,0
15,Achy Breaky Heart,Billy Ray Cyrus,1992,trust,4.347826087,8.695652174,4.347826087,21.73913043,4.347826087,17.39130435,4.347826087,30.43478261,4.347826087,0
16,I'll Be There,Mariah Carey,1992,joy,0,19.14893617,0,0,40.42553191,0,6.382978723,31.91489362,2.127659574,0
17,November Rain,Guns N' Roses,1992,anticipation,8.108108108,35.13513514,2.702702703,18.91891892,10.81081081,10.81081081,0,10.81081081,2.702702703,0
18,Life Is a Highway,Tom Cochrane,1992,anticipation,10,40,3.333333333,16.66666667,6.666666667,13.33333333,3.333333333,3.333333333,3.333333333,0
19,Remember the Time,Michael Jackson,1992,anticipation,0,35.48387097,0,0,29.03225806,19.35483871,6.451612903,8.064516129,1.612903226,0
20,Finally,CeCe Peniston,1992,joy,0,15.51724138,13.79310345,10.34482759,24.13793103,1.724137931,13.79310345,18.96551724,1.724137931,0
21,This Used to Be My Playground,Madonna,1992,joy,4.255319149,17.0212766,2.127659574,2.127659574,31.91489362,2.127659574,14.89361702,23.40425532,2.127659574,0
22,Sometimes Love Just Ain't Enough,Patty Smyth,1992,trust,10.34482759,0,10.34482759,15.51724138,12.06896552,18.96551724,1.724137931,29.31034483,1.724137931,0
23,Can't Let Go,Mariah Carey,1992,sadness,10.52631579,10.52631579,5.263157895,10.52631579,10.52631579,21.05263158,5.263157895,21.05263158,5.263157895,0
24,Jump Around,House of Pain,1992,fear,14.0625,12.5,10.9375,17.1875,15.625,9.375,9.375,9.375,1.5625,0
25,Diamonds and Pearls,Prince,1992,joy,2.857142857,22.85714286,14.28571429,2.857142857,40,0,0,14.28571429,2.857142857,0
26,Don't Let the Sun Go Down on Me,George Michael,1992,joy,7.692307692,17.30769231,0,3.846153846,23.07692308,13.46153846,13.46153846,19.23076923,1.923076923,0
27,Masterpiece,Atlantic Starr,1992,joy,3.333333333,13.33333333,1.666666667,3.333333333,40,8.333333333,5,23.33333333,1.666666667,0
28,If You Asked Me To,Celine Dion,1992,joy,5.128205128,12.82051282,7.692307692,10.25641026,28.20512821,5.128205128,7.692307692,20.51282051,2.564102564,0
29,Giving Him Something He Can Feel,En Vogue,1992,joy,0,11.76470588,5.882352941,5.882352941,35.29411765,5.882352941,5.882352941,26.47058824,2.941176471,0
30,Live and Learn,Joe Public,1992,trust,6.818181818,15.90909091,11.36363636,9.090909091,13.63636364,11.36363636,11.36363636,18.18181818,2.272727273,0
31,Come and Talk to Me,Jodeci,1992,joy,6.666666667,23.33333333,3.333333333,3.333333333,26.66666667,3.333333333,13.33333333,16.66666667,3.333333333,0
32,Smells Like Teen Spirit,Nirvana,1992,joy,9.090909091,4.545454545,18.18181818,18.18181818,25,4.545454545,9.090909091,9.090909091,2.272727273,0
33,Humpin' Around,Bobby Brown,1992,trust,10.52631579,1.754385965,8.771929825,15.78947368,14.03508772,14.03508772,8.771929825,24.56140351,1.754385965,0
34,Damn I Wish I Was Your Lover,Sophie B. Hawkins,1992,joy,2.777777778,22.22222222,2.777777778,5.555555556,25,12.96296296,5.555555556,22.22222222,0.925925926,0
35,Tell Me What You Want Me to Do,Tevin Campbell,1992,joy,0,4.761904762,0,0,47.61904762,14.28571429,9.523809524,19.04761905,4.761904762,0
36,Ain't 2 Proud 2 Beg,TLC,1992,trust,5.263157895,23.68421053,1.315789474,1.315789474,22.36842105,17.10526316,2.631578947,25,1.315789474,0
37,It's So Hard to Say Goodbye to Yesterday,Boyz II Men,1992,anticipation,4.761904762,23.80952381,4.761904762,4.761904762,23.80952381,4.761904762,14.28571429,14.28571429,4.761904762,0
38,Move This,Technotronic,1992,trust,16.12903226,12.90322581,0,6.451612903,6.451612903,0,6.451612903,48.38709677,3.225806452,0
39,Bohemian Rhapsody,Queen,1992,sadness,12.5,14.58333333,12.5,16.66666667,6.25,20.83333333,8.333333333,6.25,2.083333333,0
40,Tennessee,Arrested Development,1992,trust,9.677419355,17.74193548,8.064516129,6.451612903,14.51612903,8.064516129,8.064516129,25.80645161,1.612903226,0
41,The Best Things in Life Are Free,Luther Vandross,1992,joy,9.523809524,19.04761905,0.793650794,1.587301587,28.57142857,1.587301587,14.28571429,23.80952381,0.793650794,0
42,Make It Happen,Mariah Carey,1992,anticipation,0.970873786,42.7184466,0.970873786,8.737864078,17.47572816,2.912621359,8.737864078,16.50485437,0.970873786,0
43,The One,Elton John,1992,joy,2.040816327,16.32653061,2.040816327,2.040816327,32.65306122,4.081632653,18.36734694,20.40816327,2.040816327,0
44,Set Adrift on Memory Bliss,P.M. Dawn,1992,joy,2,15,3,13,33,16,6,11,1,0
45,Stay,Shakespears Sister,1992,anticipation,3.225806452,19.35483871,0,12.90322581,19.35483871,6.451612903,16.12903226,19.35483871,3.225806452,0
46,2 Legit 2 Quit,Hammer,1992,trust,8,22,4,12,10,10,2,30,2,0
47,Please Don't Go,KWS,1992,trust,0,2.040816327,0,0,26.53061224,2.040816327,4.081632653,63.26530612,2.040816327,0
48,Breakin' My Heart (Pretty Brown Eyes),Mint Condition,1992,joy,9.375,9.375,6.25,12.5,21.875,9.375,6.25,21.875,3.125,0
49,Wishing on a Star,The Cover Girls,1992,anticipation,2.5,37.5,0,2.5,32.5,2.5,0,20,2.5,0
50,She's Playing Hard to Get,Hi-Five,1992,trust,5.882352941,5.882352941,0,5.882352941,23.52941176,0,11.76470588,41.17647059,5.882352941,0
51,I'd Die Without You,P.M. Dawn,1992,sadness,9.523809524,7.142857143,9.523809524,21.42857143,14.28571429,23.80952381,4.761904762,7.142857143,2.380952381,0
52,Good for Me,Amy Grant,1992,joy,0,20.77922078,0,5.194805195,28.57142857,12.98701299,11.68831169,19.48051948,1.298701299,0
53,All I Want,Toad the Wet Sprocket,1992,anger,14.28571429,0,14.28571429,14.28571429,14.28571429,14.28571429,0,14.28571429,14.28571429,0
54,When a Man Loves a Woman,Michael Bolton,1992,joy,10.25641026,7.692307692,12.82051282,10.25641026,23.07692308,10.25641026,7.692307692,15.38461538,2.564102564,0
55,I Can't Dance,Genesis,1992,joy,4.166666667,15.27777778,1.388888889,6.944444444,30.55555556,11.11111111,2.777777778,26.38888889,1.388888889,0
56,Hazard,Richard Marx,1992,trust,0,21.21212121,6.060606061,9.090909091,12.12121212,9.090909091,12.12121212,27.27272727,3.03030303,0
57,Mysterious Ways,U2,1992,anticipation,6.557377049,21.31147541,3.278688525,16.39344262,14.75409836,4.918032787,19.67213115,11.47540984,1.639344262,0
58,Too Funky,George Michael,1992,joy,0,30.43478261,0,6.52173913,39.13043478,0,0,21.73913043,2.173913043,0
59,How Do You Talk to an Angel,The Heights,1992,anticipation,3.571428571,23.21428571,0,0,21.42857143,7.142857143,21.42857143,21.42857143,1.785714286,0
60,One,U2,1992,joy,14.28571429,2.857142857,11.42857143,8.571428571,25.71428571,17.14285714,5.714285714,11.42857143,2.857142857,0
61,Keep on Walkin',CeCe Peniston,1992,joy,4.761904762,19.04761905,0,4.761904762,28.57142857,14.28571429,9.523809524,14.28571429,4.761904762,0
62,Hold on My Heart,Genesis,1992,anticipation,8.571428571,22.85714286,8.571428571,8.571428571,8.571428571,11.42857143,11.42857143,17.14285714,2.857142857,0
63,The Way I Feel About You,Karyn White,1992,anticipation,6,28,2,6,28,14,4,10,2,0
64,Beauty and the Beast,Celine Dion,1992,fear,9.677419355,19.35483871,0,22.58064516,16.12903226,0,16.12903226,12.90322581,3.225806452,0
65,Warm It Up,Kris Kross,1992,anger,25.37313433,8.955223881,5.970149254,17.91044776,10.44776119,5.970149254,5.970149254,17.91044776,1.492537313,0
66,In the Closet,Michael Jackson,1992,joy,6.349206349,11.11111111,6.349206349,6.349206349,34.92063492,6.349206349,1.587301587,25.3968254,1.587301587,0
67,People Everyday,Arrested Development,1992,trust,14.28571429,12.24489796,4.081632653,12.24489796,12.24489796,14.28571429,10.20408163,18.36734694,2.040816327,0
68,No Son of Mine,Genesis,1992,anticipation,15.625,25,0,18.75,3.125,18.75,6.25,9.375,3.125,0
69,Wildside,Marky Mark,1992,trust,13.91304348,13.91304348,9.565217391,13.04347826,12.17391304,13.04347826,6.956521739,16.52173913,0.869565217,0
70,Do I Have to Say the Words?,Bryan Adams,1992,trust,13.20754717,13.20754717,3.773584906,5.660377358,20.75471698,3.773584906,13.20754717,24.52830189,1.886792453,0
71,Friday I'm in Love,The Cure,1992,joy,4.347826087,13.04347826,0,8.695652174,26.08695652,19.56521739,13.04347826,13.04347826,2.173913043,0
72,Everything About You,Ugly Kid Joe,1992,sadness,15.49295775,4.225352113,18.30985915,16.90140845,8.450704225,22.53521127,1.408450704,11.26760563,1.408450704,0
73,Blowing Kisses in the Wind,Paula Abdul,1992,joy,6.666666667,10,0,13.33333333,28.33333333,13.33333333,6.666666667,20,1.666666667,0
74,Thought I'd Died and Gone to Heaven,Bryan Adams,1992,trust,6.666666667,16.66666667,6.666666667,6.666666667,20,10,6.666666667,23.33333333,3.333333333,0
75,Rhythm Is a Dancer,Snap!,1992,trust,11.11111111,11.11111111,5.555555556,11.11111111,19.44444444,8.333333333,5.555555556,25,2.777777778,0
76,Addams Groove,Hammer,1992,trust,26.26262626,2.02020202,1.01010101,1.01010101,27.27272727,1.01010101,12.12121212,28.28282828,1.01010101,0
77,Missing You Now,Michael Bolton,1992,fear,6.896551724,13.79310345,0,31.03448276,8.620689655,31.03448276,0,6.896551724,1.724137931,0
78,Back to the Hotel,N2Deep,1992,joy,14.28571429,14.28571429,14.28571429,4.081632653,16.32653061,12.24489796,6.12244898,16.32653061,2.040816327,0
79,Everything Changes,Kathy Troccoli,1992,joy,0,11.76470588,0,1.960784314,54.90196078,1.960784314,11.76470588,15.68627451,1.960784314,0
80,Have You Ever Needed Someone So Bad,Def Leppard,1992,joy,14.28571429,5.714285714,8.571428571,14.28571429,20,17.14285714,2.857142857,14.28571429,2.857142857,0
81,Take This Heart,Richard Marx,1992,anticipation,5.555555556,38.88888889,0,16.66666667,11.11111111,5.555555556,5.555555556,11.11111111,5.555555556,0
82,When I Look Into Your Eyes,FireHouse,1992,joy,3.225806452,6.451612903,3.225806452,9.677419355,38.70967742,9.677419355,3.225806452,22.58064516,3.225806452,0
83,I Wanna Love You,Jade,1992,joy,0,9.375,1.5625,0,73.4375,0,0,14.0625,1.5625,0
84,Uhh Ahh,Boyz II Men,1992,joy,2.941176471,14.70588235,2.941176471,5.882352941,38.23529412,8.823529412,2.941176471,20.58823529,2.941176471,0
85,Real Love,Mary J. Blige,1992,joy,1.149425287,6.896551724,0,0,51.72413793,1.149425287,2.298850575,35.63218391,1.149425287,0
86,Justified and Ancient,The KLF,1992,trust,6.060606061,24.24242424,0,6.060606061,12.12121212,12.12121212,6.060606061,30.3030303,3.03030303,0
87,Slow Motion,Color Me Badd,1992,joy,4.255319149,23.40425532,2.127659574,2.127659574,42.55319149,8.510638298,2.127659574,12.76595745,2.127659574,0
88,What About Your Friends,TLC,1992,trust,14.75409836,11.47540984,9.836065574,9.836065574,11.47540984,11.47540984,3.278688525,26.2295082,1.639344262,0
89,Thinkin' Back,Color Me Badd,1992,joy,4.651162791,16.27906977,4.651162791,6.976744186,37.20930233,9.302325581,6.976744186,11.62790698,2.325581395,0
90,Would I Lie to You?,Charles,1992,joy,19.31818182,1.136363636,19.31818182,0,28.40909091,19.31818182,1.136363636,10.22727273,1.136363636,0
91,That's What Love Is For,Amy Grant,1992,joy,7.142857143,9.523809524,4.761904762,7.142857143,40.47619048,4.761904762,2.380952381,21.42857143,2.380952381,0
92,Keep Coming Back,Richard Marx,1992,joy,8.823529412,14.70588235,2.941176471,17.64705882,20.58823529,11.76470588,0,20.58823529,2.941176471,0
93,Free Your Mind,En Vogue,1992,trust,9.090909091,6.060606061,9.090909091,12.12121212,6.060606061,9.090909091,0,45.45454545,3.03030303,0
94,Keep It Comin',Keith Sweat,1992,joy,10.81081081,13.51351351,0,13.51351351,29.72972973,10.81081081,8.108108108,10.81081081,2.702702703,0
95,Just Take My Heart,Mr. Big,1992,joy,7.692307692,0,7.692307692,7.692307692,30.76923077,15.38461538,0,23.07692308,7.692307692,0
96,I Will Remember You,Amy Grant,1992,anticipation,0,28.125,0,3.125,28.125,0,12.5,25,3.125,0
97,We Got a Love Thang,CeCe Peniston,1992,joy,5.357142857,7.142857143,5.357142857,8.928571429,42.85714286,8.928571429,7.142857143,12.5,1.785714286,0
98,Let's Get Rocked,Def Leppard,1992,anticipation,5.128205128,23.07692308,10.25641026,7.692307692,15.38461538,10.25641026,10.25641026,15.38461538,2.564102564,0
99,They Want EFX,Das EFX,1992,disgust,17.64705882,7.352941176,20.58823529,13.23529412,7.352941176,17.64705882,7.352941176,7.352941176,1.470588235,0
100,I Can't Make You Love Me,Bonnie Raitt,1992,joy,11.76470588,0,0,11.76470588,29.41176471,11.76470588,0,29.41176471,5.882352941,0
1,I Will Always Love You,Whitney Houston,1993,joy,0,13.88888889,0,0,55.55555556,2.777777778,8.333333333,16.66666667,2.777777778,0
2,Whoomp! (There It Is),Tag Team,1993,trust,15.68627451,9.803921569,15.68627451,7.843137255,13.7254902,13.7254902,3.921568627,17.64705882,1.960784314,0
3,Can't Help Falling in Love,UB40,1993,joy,6.25,0,6.25,6.25,50,25,0,0,6.25,0
4,That's the Way Love Goes,Janet Jackson,1993,joy,1.492537313,8.955223881,0,13.43283582,59.70149254,4.47761194,1.492537313,8.955223881,1.492537313,0
5,Freak Me,Silk,1993,joy,13.55932203,5.084745763,15.25423729,3.389830508,35.59322034,3.389830508,5.084745763,16.94915254,1.694915254,0
6,Weak,SWV,1993,joy,12.76595745,10.63829787,5.319148936,10.63829787,23.40425532,8.510638298,10.63829787,17.0212766,1.063829787,0
7,If I Ever Fall in Love,Shai,1993,joy,2.816901408,14.08450704,1.408450704,1.408450704,42.25352113,5.633802817,2.816901408,28.16901408,1.408450704,0
8,Dreamlover,Mariah Carey,1993,joy,2.898550725,20.28985507,1.449275362,1.449275362,40.57971014,1.449275362,7.246376812,23.1884058,1.449275362,0
9,Rump Shaker,Wreckx-n-Effect,1993,joy,6.382978723,10.63829787,0,6.382978723,51.06382979,0,10.63829787,12.76595745,2.127659574,0
10,Informer,Snow,1993,anger,21.66666667,4.166666667,14.16666667,14.16666667,6.666666667,17.5,13.33333333,7.5,0.833333333,0
11,Nuthin' but a 'G' Thang,Dr. Dre,1993,anger,18.85245902,13.93442623,13.93442623,9.836065574,9.016393443,9.016393443,12.29508197,12.29508197,0.819672131,0
12,In the Still of the Nite,Boyz II Men,1993,anger,40,10,0,5,20,0,10,10,5,0
13,Don't Walk Away,Jade,1993,joy,3.448275862,10.34482759,20.68965517,6.896551724,34.48275862,6.896551724,3.448275862,10.34482759,3.448275862,0
14,Knockin' da Boots,H-Town,1993,joy,0.943396226,28.30188679,0.943396226,0.943396226,35.8490566,0.943396226,16.03773585,15.09433962,0.943396226,0
15,Lately,Jodeci,1993,anticipation,5.454545455,27.27272727,3.636363636,9.090909091,16.36363636,14.54545455,7.272727273,14.54545455,1.818181818,0
16,Dazzey Duks,Duice,1993,joy,13.79310345,20.68965517,3.448275862,1.724137931,29.31034483,3.448275862,6.896551724,18.96551724,1.724137931,0
17,Show Me Love,Robin S.,1993,joy,3.278688525,13.1147541,0,0,47.54098361,1.639344262,1.639344262,31.14754098,1.639344262,0
18,A Whole New World,Peabo Bryson,1993,joy,8.333333333,19.44444444,2.777777778,11.11111111,22.22222222,5.555555556,11.11111111,16.66666667,2.777777778,0
19,If,Janet Jackson,1993,anticipation,11.53846154,26.92307692,7.692307692,3.846153846,19.23076923,3.846153846,7.692307692,15.38461538,3.846153846,0
20,I'm So Into You,SWV,1993,trust,0,7.142857143,0,0,21.42857143,0,7.142857143,57.14285714,7.142857143,0
21,Love Is,Vanessa Williams,1993,joy,4.651162791,13.95348837,6.976744186,16.27906977,23.25581395,11.62790698,9.302325581,11.62790698,2.325581395,0
22,Runaway Train,Soul Asylum,1993,anticipation,7.692307692,26.92307692,0,15.38461538,11.53846154,15.38461538,7.692307692,11.53846154,3.846153846,0
23,I'll Never Get Over You (Getting Over Me),ExposÃ©,1993,trust,3.125,25,0,3.125,25,3.125,9.375,28.125,3.125,0
24,Ditty,Paperboy,1993,anticipation,9.589041096,21.91780822,6.849315068,9.589041096,8.219178082,10.95890411,9.589041096,21.91780822,1.369863014,0
25,Rhythm Is a Dancer,Snap!,1993,trust,11.11111111,11.11111111,5.555555556,11.11111111,19.44444444,8.333333333,5.555555556,25,2.777777778,0
26,The River of Dreams,Billy Joel,1993,fear,12.5,10,7.5,20,7.5,15,7.5,17.5,2.5,0
27,I'm Gonna Be (500 Miles),The Proclaimers,1993,sadness,13.63636364,13.63636364,9.090909091,9.090909091,9.090909091,27.27272727,4.545454545,9.090909091,4.545454545,0
28,Two Princes,Spin Doctors,1993,joy,4.109589041,19.17808219,2.739726027,6.849315068,30.1369863,0,10.95890411,24.65753425,1.369863014,0
29,Right Here,SWV,1993,fear,20.63492063,9.523809524,1.587301587,22.22222222,15.87301587,4.761904762,3.174603175,20.63492063,1.587301587,0
30,I Have Nothing,Whitney Houston,1993,trust,6.382978723,12.76595745,0,12.76595745,12.76595745,6.382978723,2.127659574,44.68085106,2.127659574,0
31,Mr. Wendal,Arrested Development,1993,trust,8.333333333,11.66666667,10,6.666666667,16.66666667,8.333333333,11.66666667,25,1.666666667,0
32,Have I Told You Lately,Rod Stewart,1993,joy,0,14.51612903,0,3.225806452,30.64516129,8.064516129,11.29032258,30.64516129,1.612903226,0
33,Saving Forever for You,Shanice,1993,joy,5.882352941,14.70588235,5.882352941,5.882352941,32.35294118,8.823529412,5.882352941,17.64705882,2.941176471,0
34,Ordinary World,Duran Duran,1993,sadness,5,10,10,20,10,25,5,10,5,0
35,If I Had No Loot,Tony! Toni! TonÃ©!,1993,trust,4.545454545,22.72727273,0,2.272727273,20.45454545,2.272727273,4.545454545,40.90909091,2.272727273,0
36,I'd Do Anything for Love (But I Won't Do That),Meat Loaf,1993,joy,7.246376812,13.04347826,5.797101449,9.420289855,33.33333333,8.695652174,5.072463768,16.66666667,0.724637681,0
37,Slam,Onyx,1993,fear,15.27777778,15.27777778,15.27777778,18.05555556,4.166666667,16.66666667,5.555555556,8.333333333,1.388888889,0
38,Looking Through Patient Eyes,P.M. Dawn,1993,anticipation,7.547169811,19.81132075,5.660377358,8.490566038,16.98113208,19.81132075,7.547169811,13.20754717,0.943396226,0
39,I'm Every Woman,Whitney Houston,1993,joy,10,5,0,20,40,5,5,10,5,0
40,Baby I'm Yours,Shai,1993,joy,7.462686567,8.955223881,4.47761194,11.94029851,32.8358209,14.92537313,0,17.91044776,1.492537313,0
41,Come Undone,Duran Duran,1993,joy,8.571428571,17.14285714,0,5.714285714,37.14285714,5.714285714,8.571428571,14.28571429,2.857142857,0
42,I Don't Wanna Fight,Tina Turner,1993,trust,23.07692308,12.30769231,3.076923077,18.46153846,7.692307692,7.692307692,0,26.15384615,1.538461538,0
43,I'd Die Without You,P.M. Dawn,1993,sadness,9.523809524,7.142857143,9.523809524,21.42857143,14.28571429,23.80952381,4.761904762,7.142857143,2.380952381,0
44,Whoot There It Is,95 South,1993,trust,2.941176471,23.52941176,0,5.882352941,14.70588235,2.941176471,17.64705882,29.41176471,2.941176471,0
45,Hip Hop Hooray,Naughty by Nature,1993,trust,13.51351351,6.756756757,5.405405405,16.21621622,13.51351351,14.86486486,6.756756757,21.62162162,1.351351351,0
46,Another Sad Love Song,Toni Braxton,1993,joy,17.64705882,1.960784314,3.921568627,17.64705882,33.33333333,17.64705882,1.960784314,3.921568627,1.960784314,0
47,Will You Be There,Michael Jackson,1993,fear,19.51219512,4.87804878,4.87804878,24.3902439,9.756097561,19.51219512,0,14.63414634,2.43902439,0
48,Comforter,Shai,1993,anticipation,1.315789474,27.63157895,1.315789474,5.263157895,27.63157895,10.52631579,0,25,1.315789474,0
49,Good Enough,Bobby Brown,1993,joy,7.692307692,18.8034188,0.854700855,1.709401709,37.60683761,0,16.23931624,16.23931624,0.854700855,0
50,What's Up?,4 Non Blondes,1993,anticipation,6.25,20,5,12.5,15,8.75,12.5,18.75,1.25,0
51,All That She Wants,Ace of Base,1993,joy,6.382978723,23.40425532,19.14893617,6.382978723,31.91489362,8.510638298,0,2.127659574,2.127659574,0
52,7,Prince,1993,sadness,8.602150538,17.20430108,5.376344086,20.43010753,13.97849462,22.58064516,3.225806452,7.52688172,1.075268817,0
53,Dre Day,Dr. Dre,1993,anger,18.57142857,7.142857143,17.14285714,12.85714286,5.714285714,14.28571429,10,12.85714286,1.428571429,0
54,One Last Cry,Brian McKnight,1993,sadness,10.71428571,10.71428571,8.928571429,5.357142857,7.142857143,32.14285714,17.85714286,5.357142857,1.785714286,0
55,Just Kickin' It,Xscape,1993,anger,56.36363636,5.454545455,1.818181818,1.818181818,9.090909091,1.818181818,5.454545455,16.36363636,1.818181818,0
56,I Get Around,2Pac,1993,trust,10.66666667,16,4,5.333333333,18.66666667,8,9.333333333,26.66666667,1.333333333,0
57,Bed of Roses,Bon Jovi,1993,trust,13.33333333,13.33333333,10,13.33333333,16.66666667,6.666666667,3.333333333,20,3.333333333,0
58,Real Love,Mary J. Blige,1993,joy,1.149425287,6.896551724,0,0,51.72413793,1.149425287,2.298850575,35.63218391,1.149425287,0
59,Here We Go Again!,Portrait,1993,trust,10.25641026,23.07692308,2.564102564,2.564102564,10.25641026,5.128205128,7.692307692,35.8974359,2.564102564,0
60,Cryin',Aerosmith,1993,joy,10.34482759,10.34482759,8.045977011,11.49425287,27.5862069,11.49425287,8.045977011,11.49425287,1.149425287,0
